worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,13:14:23,13:14:2,11438.758199999998,6840.1971600000015,2,2.5,96.9,0.7,99.3,0.0,15.6,0.8,0.3,928406.4,76305.6,92323.6,64688.4,698528.8,0.0,42730.4,100.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,31.7,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:14:33,13:14:3,6242.4713999999985,2187.3306095238086,3,10.5,97.3,0.3,99.7,0.0,172.0,0.9,0.4,926574.4,78137.6,92335.6,64334.8,696819.6,0.0,42861.2,100.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,27.7,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:14:43,13:14:4,6402.6086,3570.8554380952382,2,10.5,97.5,0.8,99.2,0.0,16.0,0.9,0.2,926476.8,78235.2,92457.6,64104.0,696424.4,0.0,42901.6,100.0,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,33.9,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:14:53,13:14:5,5682.5737,3069.367554687499,3,12.8,97.5,0.8,99.2,0.0,16.8,1.0,0.3,926237.6,78474.4,92451.6,64169.2,696216.8,0.0,42900.0,100.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,28.7,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:15:03,13:15:0,5973.9565999999995,3731.0152660550443,2,10.9,96.9,0.8,99.2,0.0,148.8,0.8,0.5,927463.6,77248.4,92567.2,64469.6,697143.2,0.0,42906.8,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:15:20,13:15:1,12977.04575,6386.301377777777,1,9.0,97.5,0.9,99.1,0.0,7.6,0.7,0.3,924391.2,80320.8,92514.4,64194.4,694511.2,0.0,42931.2,100.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,28.1,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:15:22,13:15:2,4333.35475,3185.5248333333334,3,0.6,96.7,0.7,99.3,0.0,7.6,0.7,0.5,926204.0,78508.0,92591.2,64298.0,695957.6,0.0,43023.2,100.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,32.3,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:15:33,13:15:3,3011.9629,1648.0944761904768,4,16.8,98.0,0.4,99.6,0.0,12.4,0.4,0.4,926319.2,78392.8,92568.8,64486.4,695563.6,0.0,43519.2,100.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,28.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:15:44,13:15:4,4855.881200000001,3019.2591904761903,3,16.8,97.3,0.8,99.2,0.0,7.6,0.7,0.3,926867.6,77844.4,92660.0,64543.2,695892.4,0.0,43628.4,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:15:54,13:15:5,6471.43825,4015.6717181818185,2,11.0,97.1,0.8,99.2,0.0,11.2,0.4,0.4,928656.8,76055.2,92740.4,64568.4,697275.6,0.0,43629.2,100.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,36.4,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:16:03,13:16:0,6767.065399999999,3353.2825871559626,3,10.9,97.6,0.6,99.4,0.0,9.6,0.5,0.4,929264.0,75448.0,92761.6,64706.4,697862.4,0.0,43705.6,100.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,35.5,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:16:12,13:16:1,4062.33,2652.7022422360246,4,16.1,97.3,0.8,99.2,0.0,102.4,0.8,0.5,929569.2,75142.8,92825.6,64770.8,697966.8,0.0,43721.6,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:16:22,13:16:2,3016.2905,1985.6392114537443,5,22.7,97.2,0.8,99.2,0.0,60.0,1.1,0.4,928750.8,75961.2,92834.8,64773.6,697266.8,0.0,43751.6,100.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,32.7,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:16:32,13:16:3,4446.245,2577.243463855422,3,16.6,96.7,0.9,99.1,0.0,10.8,0.8,0.3,929187.2,75524.8,92936.0,64813.2,697438.0,0.0,43769.2,100.0,0.0,0.0,37.6,0.0,0.0,0.0,0.0,0.0,37.6,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:16:42,13:16:4,3663.971,2017.8938388625597,5,21.1,97.3,0.7,99.3,0.0,19.2,0.9,0.2,928925.6,75786.4,92940.0,64895.6,697288.8,0.0,43768.0,100.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,31.1,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:16:52,13:16:5,4460.908299999999,2651.76051497006,3,16.7,97.4,0.8,99.2,0.0,116.8,1.4,0.4,928516.0,76196.0,92932.8,64913.2,696825.6,0.0,43775.6,100.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,35.2,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:17:02,13:17:0,3683.3123,2092.4072352941184,5,20.4,97.0,0.7,99.3,0.0,56.8,0.8,0.5,929226.0,75486.0,93035.6,65033.2,697425.2,0.0,43795.6,100.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,30.5,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:17:13,13:17:1,3387.56275,2302.369966019417,4,20.6,97.3,0.8,99.2,0.0,12.8,0.8,0.3,929550.0,75162.0,93041.6,65095.2,696827.6,0.0,44254.0,100.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,32.1,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:17:23,13:17:2,6139.135199999999,3233.5245999999993,2,13.5,97.8,0.9,99.1,0.0,150.4,1.0,1.6,930071.6,74640.4,93151.2,65236.8,696910.0,0.0,44327.2,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:17:40,13:17:3,13220.256399999997,6453.951838709676,1,9.3,97.8,0.7,99.3,0.0,24.4,0.8,0.2,927140.0,77572.0,93126.8,65478.8,694498.0,0.0,44327.6,100.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,28.2,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:17:42,13:17:4,4549.3735,3312.8582857142856,2,0.7,97.1,0.7,99.3,0.0,27.2,0.8,0.3,928305.6,76406.4,93196.8,65825.6,695324.4,0.0,44354.4,100.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,32.5,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:17:56,13:17:5,12278.237849999998,5332.834925000001,1,4.0,97.6,0.8,99.2,0.0,12.0,0.8,0.3,926359.2,78352.8,93222.8,65347.2,693226.8,0.0,44529.2,100.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,28.8,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:18:04,13:18:0,9092.8913,5925.838299999998,1,2.0,97.3,0.8,99.2,0.0,8.0,0.8,0.4,930436.0,74276.0,93294.8,65478.8,696652.4,0.0,44863.2,100.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,30.9,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:18:13,13:18:1,6094.5593499999995,3975.6962499999995,1,1.2,96.4,0.8,99.2,0.0,170.0,0.8,0.5,930845.6,73866.4,93372.8,65570.8,696655.2,0.0,45045.2,100.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,31.6,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:18:29,13:18:2,16855.0092,9126.377318181818,1,4.4,97.9,0.8,99.2,0.0,6.0,0.8,0.2,927882.8,76829.2,93316.4,65618.8,694112.0,0.0,45128.0,100.0,0.0,0.0,28.9,0.0,0.0,0.0,0.0,0.0,28.9,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:18:37,13:18:3,14920.44625,8927.752083333333,1,3.6,96.9,0.8,99.2,0.0,16.4,1.0,0.2,931116.4,73595.6,93476.4,65687.6,696750.8,0.0,45129.6,100.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,31.7,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:18:43,13:18:4,11705.01375,6998.0596153846145,2,2.6,96.8,0.7,99.3,0.0,108.8,0.8,0.4,931422.0,73290.0,93515.2,65767.6,696866.4,0.0,45207.6,100.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,31.2,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:18:54,13:18:5,8904.692,3520.732806451613,1,3.1,97.4,0.9,99.1,0.0,57.2,0.7,0.3,931190.8,73521.2,93550.0,66215.6,696530.8,0.0,45266.4,100.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,30.4,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:19:02,13:19:0,4596.50015,2230.1254166666663,2,4.8,98.3,0.4,99.6,0.0,9.2,1.1,0.3,931678.8,73033.2,93533.2,66280.4,697061.6,0.0,45368.8,100.0,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,27.1,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:19:18,13:19:1,12440.343449999998,6333.087089743591,1,7.8,97.4,0.8,99.2,0.0,94.4,0.8,0.3,928763.2,75948.8,93567.2,65912.8,694318.8,0.0,45422.4,100.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,30.6,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:19:22,13:19:2,9669.846749999999,4051.6446000000005,2,4.0,97.5,0.5,99.5,0.0,88.8,0.7,0.4,931888.4,72823.6,93649.2,66331.2,697179.6,0.0,45429.2,100.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,27.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:19:40,13:19:3,13412.773599999999,5814.154905882352,1,8.5,97.4,0.8,99.2,0.0,11.2,0.5,0.3,929313.6,75398.4,93680.0,66247.2,694735.6,0.0,45431.2,100.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,30.9,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:19:41,13:19:4,4251.337,3034.994666666667,3,0.6,97.4,0.8,99.2,0.0,11.2,0.5,0.4,930286.4,74425.6,93725.2,66349.2,695564.0,0.0,45431.2,100.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,31.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:19:54,13:19:5,6776.889300000002,2953.571758620691,2,8.7,97.4,0.6,99.3,0.0,117.8,0.5,0.5,930224.0,74488.0,93712.4,66112.8,695221.6,0.0,45581.2,100.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,30.6,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:20:03,13:20:0,6393.815500000001,3295.7304684684686,3,11.1,97.7,0.5,99.5,0.0,8.8,0.8,0.3,932844.8,71867.2,93835.2,66285.6,697372.0,0.0,45666.4,100.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,32.7,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:20:13,13:20:1,6631.7188,3712.7464952380956,2,10.5,96.9,0.8,99.2,0.0,57.6,0.2,0.4,932301.6,72410.4,93888.0,66200.8,696714.0,0.0,45682.4,100.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,32.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:20:29,13:20:2,12823.734499999999,6374.871940476192,1,8.4,97.4,0.9,99.1,0.0,91.2,1.2,0.4,930326.0,74386.0,93886.4,66220.0,694935.2,0.0,45703.2,100.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,28.5,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:20:31,13:20:3,4838.832699999999,3155.633625,3,0.8,97.0,0.7,99.3,0.0,92.8,1.3,0.4,931995.2,72716.8,93937.2,66297.2,696374.8,0.0,45710.4,100.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,32.5,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:20:41,13:20:4,567.1,337.5645781250001,5,19.2,98.8,0.1,99.9,0.0,12.8,0.8,0.2,932621.6,72090.4,93917.6,66263.6,697149.6,0.0,45778.4,100.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,21.2,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:20:51,13:20:5,354.4243,244.79549246231167,6,19.9,98.6,0.0,100.0,0.0,59.2,0.8,0.2,933080.0,71632.0,93980.0,66624.8,697480.4,0.0,45787.6,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:21:01,13:21:0,272.2793,212.38583076923067,7,19.5,89.7,8.8,91.2,0.0,6.0,0.8,0.2,933110.8,71601.2,94033.2,66653.2,697442.4,0.0,45911.6,100.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,30.1,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:21:11,13:21:1,269.7647999999999,213.87787309644682,7,19.7,92.0,6.4,93.6,0.0,131.2,0.8,0.4,932972.0,71740.0,94048.0,66304.0,697208.4,0.0,45952.0,100.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,27.7,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:21:21,13:21:2,276.60909999999996,206.15169849246217,5,19.9,89.6,8.4,91.6,0.0,8.4,0.9,0.3,933272.0,71440.0,94100.0,66360.0,697278.8,0.0,46002.4,100.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,30.3,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:21:32,13:21:3,1125.7621500000002,533.5286235955056,3,17.8,97.6,0.5,99.5,0.0,102.4,0.9,1.8,932974.4,71737.6,94148.0,66518.0,696831.2,0.0,46098.4,100.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,32.8,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:21:41,13:21:4,1505.7316499999997,848.79606185567,4,19.4,97.5,0.4,99.6,0.0,100.0,1.0,1.9,932625.6,72086.4,94231.2,66554.0,697622.0,0.0,45116.8,100.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,27.7,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:21:51,13:21:5,364.23479999999984,233.81440499999997,6,20.0,90.9,7.7,92.3,0.0,12.0,0.8,0.2,932573.6,72138.4,94254.8,66889.2,697696.4,0.0,45096.4,100.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,31.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:22:01,13:22:0,268.3745,211.2954489795917,7,19.6,85.4,13.5,86.5,0.0,132.0,0.8,0.4,931425.2,73286.8,94264.4,66562.8,696661.6,0.0,45093.2,100.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,27.6,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:22:11,13:22:1,257.953,202.21609547738703,5,19.9,87.9,10.6,89.4,0.0,6.0,0.8,0.2,932248.0,72464.0,94314.0,66624.0,697332.4,0.0,45112.0,100.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,28.8,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:22:21,13:22:2,302.80575,220.71438172043014,7,18.6,87.5,11.2,88.8,0.0,6.4,0.7,0.2,932422.4,72289.6,94365.6,66657.2,697340.8,0.0,45140.0,100.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,28.4,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:22:31,13:22:3,258.88059999999996,211.50636723163854,6,17.7,87.1,11.0,88.8,0.0,147.6,0.6,1.4,931818.4,72893.6,94426.4,66678.0,696721.6,0.0,45143.6,100.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,29.4,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:22:41,13:22:4,273.44415000000004,217.4666369047617,7,16.8,88.7,10.3,89.6,0.0,79.2,0.5,0.4,932322.0,72390.0,94450.4,67040.4,697132.4,0.0,45145.6,100.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,29.4,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:22:54,13:22:5,264.786,213.21649689440986,6,16.1,86.1,7.8,89.9,0.0,95.8,0.8,26.4,925691.2,79020.8,93073.2,64840.4,699306.0,0.0,42064.4,100.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,26.3,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:23:01,13:23:0,282.9255,208.61896575342476,4,14.6,83.9,8.7,88.2,0.0,10.4,0.8,26.9,911701.6,93010.4,90261.6,54812.4,700668.0,0.0,36830.4,100.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,30.3,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:23:12,13:23:1,1502.8522499999992,702.7153771929821,2,11.4,97.5,0.4,99.5,0.0,6.4,0.8,1.3,910468.0,94244.0,90158.4,53526.8,696665.6,0.0,37370.8,100.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:23:22,13:23:2,2006.568,593.5632975206614,4,12.1,86.0,11.7,88.2,0.0,12.4,0.5,3.5,916581.6,88130.4,90648.8,55359.6,700608.0,0.0,37566.0,100.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,24.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:23:33,13:23:3,766.6435,433.64023423423424,2,11.1,96.1,0.3,99.5,0.0,205.2,0.0,9.4,913141.6,91570.4,90374.8,53776.0,698805.2,0.0,34697.6,100.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,30.9,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:23:44,13:23:4,4294.9998,1945.0365890410956,1,7.3,96.3,0.7,99.1,0.0,10.8,0.9,3.7,909880.0,94832.0,90514.0,50604.8,700747.2,0.0,31961.6,100.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,34.9,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:23:54,13:23:5,10720.4205,5359.508305555556,1,3.6,97.1,0.5,99.5,0.0,106.0,1.0,1.7,917159.6,87552.4,90587.2,53224.4,702976.8,0.0,34290.8,100.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,30.4,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:24:08,13:24:0,9490.444599999999,4946.072787234042,1,4.7,96.9,0.6,99.4,0.0,2.4,0.7,0.7,915821.2,88890.8,90531.6,53674.0,698700.0,0.0,35326.0,100.0,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,33.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:24:12,13:24:1,7927.186599999998,3003.0057837837826,3,3.7,96.4,0.3,99.7,0.0,6.4,0.8,1.1,922168.4,82543.6,90754.8,55056.0,704197.2,0.0,35669.6,100.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,29.5,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:24:22,13:24:2,585.15015,285.64823,5,10.0,86.3,11.8,88.2,0.0,7.6,1.1,0.7,919781.6,84930.4,91041.2,55024.8,702663.2,0.0,36296.0,100.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0,0.0,22.4,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:24:32,13:24:3,311.4472,228.30727999999996,6,10.0,84.7,12.8,86.9,0.0,192.8,1.2,3.9,919350.0,85362.0,90762.8,55276.0,702694.8,0.0,36402.8,100.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,27.2,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:24:42,13:24:4,299.97779999999995,239.189090909091,7,9.9,89.8,7.7,92.2,0.0,7.6,1.0,0.7,915646.0,89066.0,90392.0,54530.0,701509.6,0.0,34676.8,100.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,25.3,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:24:52,13:24:5,354.459,248.43977227722777,7,10.1,84.3,12.6,87.2,0.0,12.0,0.8,1.5,913454.4,91257.6,90446.4,54861.2,698762.4,0.0,34675.2,100.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,24.6,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:25:02,13:25:0,296.33799999999997,217.86417525773186,5,9.7,59.3,37.9,62.0,0.0,117.2,0.9,0.5,915281.6,89430.4,90473.6,55501.6,700060.0,0.0,34874.0,100.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,19.9,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:25:12,13:25:1,309.26375,217.96403,4,10.0,71.2,26.2,73.8,0.0,56.4,0.4,0.5,913523.6,91188.4,90595.2,54880.0,697831.6,0.0,34940.0,100.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,20.4,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:25:21,13:25:2,265.3627,220.94739,6,10.0,47.4,51.0,49.0,0.0,10.0,0.8,0.7,914276.4,90435.6,91012.8,55227.2,697838.4,0.0,35328.8,100.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,16.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:25:32,13:25:3,270.7351,224.86248484848494,7,9.9,37.6,57.1,39.9,0.0,144.0,0.8,6.9,917882.4,86829.6,90789.2,56240.0,702080.8,0.0,35494.4,100.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,12.9,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:25:41,13:25:4,301.1549,229.48912765957442,6,9.4,39.8,54.7,42.4,0.0,6.0,0.7,6.2,915573.6,89138.4,90325.2,54723.6,702640.8,0.0,34036.4,100.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,13.4,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:25:52,13:25:5,287.5194,217.03447777777765,4,9.0,53.6,43.9,55.8,0.0,136.4,0.8,2.6,911922.4,92789.6,90308.8,54370.0,697984.8,0.0,33314.8,100.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,15.8,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:26:01,13:26:0,305.06375,214.1432558139535,2,8.6,84.6,12.7,86.9,0.0,137.6,0.4,4.0,913157.6,91554.4,89916.0,54176.4,699800.8,0.0,33579.6,100.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,26.2,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:26:11,13:26:1,445.82419999999996,229.03824050632912,3,7.9,63.7,34.3,65.6,0.0,9.6,0.8,0.8,913161.2,91550.8,90440.8,53790.4,697503.6,0.0,34493.6,100.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:26:20,13:26:2,273.67704999999995,217.22526249999996,4,8.0,47.9,50.2,49.1,0.0,129.2,1.7,1.6,913462.0,91250.0,90887.2,54136.4,696860.4,0.0,35117.2,100.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,16.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:26:31,13:26:3,298.6698,216.55851428571424,2,7.0,67.0,31.1,68.7,0.0,10.0,0.8,0.6,914305.6,90406.4,90900.8,54835.2,696941.6,0.0,35502.0,100.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,23.1,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:26:40,13:26:4,296.20649999999995,229.88885294117657,4,6.8,43.1,55.1,44.7,0.0,6.0,0.8,0.9,914773.6,89938.4,90902.8,55281.6,696953.2,0.0,35827.2,100.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:26:51,13:26:5,294.8844999999999,245.83353333333332,6,6.0,28.4,70.3,29.5,0.0,10.4,0.9,0.7,916111.6,88600.4,90958.8,56054.4,697396.8,0.0,36318.4,100.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,9.9,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,13:27:00,13:27:0,287.40899999999993,241.46954385964918,7,5.7,21.1,76.8,23.0,0.0,167.2,0.5,0.7,916579.6,88132.4,90964.8,56571.2,697392.0,0.0,36647.6,100.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,9.6,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
