worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,20:24:01,20:24:0,268.204,203.6138139534883,6,17.2,72.4,25.7,74.3,0.0,6.0,0.8,0.2,921376.8,83335.2,89786.0,66366.0,680334.8,0.0,55060.4,100.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,24.9,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:24:11,20:24:1,321.703,200.32680423280428,4,18.9,97.5,1.1,98.9,0.0,118.4,1.2,0.7,922405.6,82306.4,89791.6,66470.8,681014.0,0.0,55096.4,100.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,35.5,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:24:21,20:24:2,265.4166,209.70084102564098,7,19.5,74.7,23.6,76.4,0.0,9.6,0.7,0.3,922901.2,81810.8,89838.4,66746.8,681153.2,0.0,55354.4,100.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,25.8,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:24:31,20:24:3,298.28884999999997,208.73924500000004,7,20.0,78.6,19.9,80.1,0.0,6.0,0.8,0.2,923116.0,81596.0,89884.4,66884.0,681264.0,0.0,55360.0,100.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,24.3,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:24:41,20:24:4,265.5582,203.61042211055286,7,19.9,70.1,28.2,71.7,0.0,153.6,0.5,0.6,923743.6,80968.4,89956.8,67371.2,681622.4,0.0,55480.0,100.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,24.9,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:24:51,20:24:5,251.89819999999997,191.13853266331657,5,19.9,89.3,9.2,90.8,0.0,6.0,0.6,0.2,923791.6,80920.4,89982.0,67083.2,681471.2,0.0,55584.0,100.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,31.8,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:25:01,20:25:0,402.41399999999993,226.35889340101522,4,19.7,96.5,1.7,98.3,0.0,118.6,0.7,0.4,924027.6,80684.4,89966.0,67188.8,681543.6,0.0,55775.6,100.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,35.2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:25:11,20:25:1,278.01939999999996,209.8768844221105,6,19.9,84.0,14.3,85.7,0.0,60.0,0.7,0.3,925004.0,79708.0,90043.6,67700.8,682233.6,0.0,55854.0,100.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,29.6,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:25:21,20:25:2,401.71419999999995,221.342914141414,4,19.8,98.4,0.1,99.9,0.0,6.8,0.7,0.4,924068.8,80643.2,90040.4,67411.6,681126.4,0.0,56077.6,100.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,36.7,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:25:32,20:25:3,3227.1807999999996,1325.2859439999995,2,12.5,97.9,0.6,99.4,0.0,51.2,0.7,0.3,926770.4,77941.6,90198.4,67466.0,683241.2,0.0,56080.0,100.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,38.1,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:25:43,20:25:4,10191.769599999998,5069.377961538462,1,5.2,97.5,0.6,99.3,0.0,101.6,1.1,1.4,931530.4,73181.6,90111.6,67230.0,689510.0,0.0,55077.6,100.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,0.0,36.8,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:25:52,20:25:5,2240.7832,1378.2180444444448,2,4.5,97.5,0.4,99.5,0.0,8.8,0.7,3.2,915762.0,88950.0,88737.6,65099.2,690152.8,0.0,43646.8,100.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,30.2,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:26:09,20:26:0,16610.439749999998,7569.66194642857,1,5.6,97.6,0.7,99.3,0.0,47.2,0.7,0.4,916129.2,88582.8,88798.4,65158.0,690166.4,0.0,43419.6,100.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,30.3,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:26:19,20:26:1,14340.95505,8665.047857142858,1,2.8,97.2,0.7,99.3,0.0,107.2,0.7,0.9,920530.0,84182.0,89826.8,65328.4,692461.2,0.0,43554.0,100.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:26:29,20:26:2,14274.3542,8696.727592592593,1,2.7,97.3,0.5,99.5,0.0,6.4,0.8,0.5,927966.4,76745.6,89983.6,65534.4,699724.4,0.0,43651.2,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:26:38,20:26:3,13689.79125,8242.257923076922,1,2.6,97.0,0.7,99.3,0.0,9.2,0.8,0.5,931031.6,73680.4,90056.0,65934.0,702179.2,0.0,43664.4,100.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,32.8,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:26:48,20:26:4,12939.220249999998,7991.084538461538,1,2.6,97.4,0.6,99.4,0.0,68.4,0.9,0.5,926257.2,78454.8,90064.0,66163.6,697192.4,0.0,43676.0,100.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:26:54,20:26:5,11716.02895,7396.4729090909095,2,2.2,97.1,0.6,99.4,0.0,129.9,1.1,0.8,927714.8,76997.2,90153.6,66484.8,698462.8,0.0,43756.0,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:27:09,20:27:0,13072.261999999999,5376.66625,1,3.6,97.6,0.6,99.4,0.0,5.6,1.1,0.3,920580.0,84132.0,90058.8,66325.2,691799.2,0.0,43798.0,100.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,31.3,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:27:11,20:27:1,5913.8236,3274.1144444444453,3,0.9,96.9,0.5,99.5,0.0,139.6,1.2,1.8,922756.8,81955.2,90108.4,66603.2,693805.2,0.0,43818.0,100.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,33.5,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:27:29,20:27:2,12773.735599999998,5113.768510638299,1,4.7,97.9,0.6,99.4,0.0,52.0,0.8,0.3,923796.4,80915.6,90150.8,66768.4,694318.0,0.0,44094.4,100.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,29.5,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:27:39,20:27:3,14008.8099,8618.617444444444,1,2.7,97.6,0.6,99.4,0.0,8.0,0.9,0.6,928390.0,76322.0,90218.0,66925.2,698163.6,0.0,44244.0,100.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,34.6,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:27:41,20:27:4,5880.309499999999,2708.5217272727273,3,1.1,97.4,0.6,99.4,0.0,14.4,1.0,0.6,927683.2,77028.8,90274.8,66962.8,697394.0,0.0,44286.0,100.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:27:51,20:27:5,695.2850000000001,418.4207928286853,6,25.1,98.0,0.4,99.6,0.0,9.2,1.2,0.2,924230.8,80481.2,90276.0,67166.0,693691.2,0.0,44508.8,100.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,30.8,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:28:02,20:28:0,3038.3525,923.8664457831325,3,16.6,97.7,0.6,99.4,0.0,172.0,0.4,0.3,924461.6,80250.4,90367.2,67228.8,693508.8,0.0,44512.8,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:28:12,20:28:1,8345.361999999985,2443.9414536082472,2,9.7,97.6,0.6,99.4,0.0,9.6,0.8,0.2,929143.2,75568.8,90386.0,67244.4,698257.2,0.0,44527.2,100.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,30.7,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:28:21,20:28:2,3055.41809999999,1155.2036973684208,4,15.2,97.6,0.5,99.5,0.0,10.0,0.8,0.4,926542.0,78170.0,90406.0,67540.8,695493.2,0.0,44641.2,100.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,31.8,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:28:31,20:28:3,1228.470099999999,527.0905905511812,7,25.4,97.3,0.6,99.4,0.0,18.4,1.2,0.1,926773.2,77938.8,90479.2,67547.2,695577.2,0.0,44645.2,100.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,33.7,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:28:41,20:28:4,2616.9745000000003,804.4159668246446,4,21.1,97.6,0.8,99.2,0.0,167.6,3.5,0.8,927084.8,77627.2,90458.0,67499.2,695735.2,0.0,44695.6,100.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,31.8,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:28:51,20:28:5,1061.6605,429.5407410358568,7,25.1,97.1,0.6,99.4,0.0,8.4,0.7,0.4,927214.0,77498.0,90477.6,67560.4,695754.0,0.0,44752.0,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:29:01,20:29:0,1537.5339999999887,458.00953531598503,7,26.9,97.5,0.7,99.3,0.0,8.0,0.8,0.3,927389.2,77322.8,90516.8,67664.8,695855.2,0.0,44770.8,100.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,30.4,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:29:11,20:29:1,2939.2265999999713,520.4494452554745,7,27.4,97.8,0.6,99.4,0.0,15.6,0.9,0.3,928096.4,76615.6,90532.8,68118.0,696239.6,0.0,44895.2,100.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,30.8,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:29:21,20:29:2,2671.951,493.7788634686348,7,27.1,97.4,0.6,99.4,0.0,170.4,1.2,0.8,928550.8,76161.2,90588.8,68316.4,696572.4,0.0,44976.8,100.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,31.1,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:29:31,20:29:3,264.1839999999996,379.7830145985401,7,27.4,97.8,0.6,99.4,0.0,8.0,0.8,0.3,928361.2,76350.8,90582.8,68414.4,696292.4,0.0,44979.2,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:29:41,20:29:4,239.0517999999999,343.6214295774648,7,28.4,97.5,0.6,99.4,0.0,8.0,0.8,0.3,928757.2,75954.8,90634.8,68509.6,696618.8,0.0,45011.6,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:29:51,20:29:5,3426.1663999999946,862.6818356807512,4,21.3,97.8,0.7,99.3,0.0,146.0,0.4,0.4,928685.2,76026.8,90672.0,68283.2,696290.8,0.0,45116.0,100.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,31.6,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:30:01,20:30:0,1043.3986999999995,456.1240250896058,7,27.9,97.4,0.6,99.4,0.0,11.2,0.5,0.6,928741.2,75970.8,90717.6,68393.2,696301.2,0.0,45163.6,100.0,0.0,0.0,33.1,0.0,0.0,0.0,0.0,0.0,33.1,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:30:12,20:30:1,1032.1817999999994,696.7291888888885,5,27.0,96.7,0.5,99.5,0.0,8.8,0.6,2.5,934474.0,70238.0,90637.2,68435.6,702928.8,0.0,44363.6,100.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,29.6,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
