time,notification,actual_vm_number_was,actual_vm_number_is
09:27:41,"Worker 192.168.0.73 added.",6,7
09:27:41,"Worker 192.168.0.93 added.",7,8
09:27:50,"Worker 192.168.0.73 removed.",8,7
09:27:51,"Worker 192.168.0.91 removed.",7,6
09:27:51,"Worker 192.168.0.93 removed.",6,5
09:28:00,"Worker 192.168.0.146 removed.",5,4
09:28:00,"Worker 192.168.0.148 removed.",4,3
09:28:01,"Worker 192.168.0.192 removed.",3,2
09:28:10,"Worker 192.168.0.73 added.",2,3
09:28:11,"Worker 192.168.0.91 added.",3,4
09:28:11,"Worker 192.168.0.93 added.",4,5
09:28:20,"Worker 192.168.0.146 added.",5,6
09:28:30,"Worker 192.168.0.73 removed.",6,5
09:28:30,"Worker 192.168.0.91 removed.",5,4
09:28:31,"Worker 192.168.0.93 removed.",4,3
09:28:41,"Worker 192.168.0.146 removed.",3,2
09:28:41,"Worker 192.168.0.220 removed.",2,1
09:28:53,"Worker 192.168.0.73 added.",1,2
09:28:53,"Worker 192.168.0.91 added.",2,3
09:28:53,"Worker 192.168.0.93 added.",3,4
09:29:00,"Worker 192.168.0.73 removed.",4,3
09:29:00,"Worker 192.168.0.91 removed.",3,2
09:29:00,"Worker 192.168.0.93 removed.",2,1
09:29:58,"Worker 192.168.0.73 added.",1,2
09:29:58,"Worker 192.168.0.91 added.",2,3
09:30:02,"Worker 192.168.0.93 added.",3,4
09:30:10,"Worker 192.168.0.146 added.",4,5
09:30:10,"Worker 192.168.0.148 added.",5,6
09:30:20,"Worker 192.168.0.192 added.",6,7
09:30:30,"Worker 192.168.0.220 added.",7,8
09:31:00,"Worker 192.168.0.73 removed.",8,7
09:31:00,"Worker 192.168.0.91 removed.",7,6
09:31:00,"Worker 192.168.0.93 removed.",6,5
09:31:10,"Worker 192.168.0.73 added.",5,6
09:31:10,"Worker 192.168.0.91 added.",6,7
09:31:20,"Worker 192.168.0.93 added.",7,8
09:31:30,"Worker 192.168.0.73 removed.",8,7
09:31:40,"Worker 192.168.0.91 removed.",7,6
09:31:50,"Worker 192.168.0.73 added.",6,7
09:32:00,"Worker 192.168.0.91 added.",7,8
09:32:20,"Worker 192.168.0.73 removed.",8,7
09:32:30,"Worker 192.168.0.73 added.",7,8
09:33:00,"Worker 192.168.0.73 removed.",8,7
09:33:00,"Worker 192.168.0.91 removed.",7,6
09:33:00,"Worker 192.168.0.93 removed.",6,5
09:33:10,"Worker 192.168.0.73 added.",5,6
09:33:20,"Worker 192.168.0.73 removed.",6,5
09:33:20,"Worker 192.168.0.146 removed.",5,4
09:33:20,"Worker 192.168.0.148 removed.",4,3
09:33:31,"Worker 192.168.0.192 removed.",3,2
09:33:40,"Worker 192.168.0.73 added.",2,3
09:33:50,"Worker 192.168.0.73 removed.",3,2
09:34:02,"Worker 192.168.0.73 added.",2,3
09:34:10,"Worker 192.168.0.91 added.",3,4
09:34:20,"Worker 192.168.0.73 removed.",4,3
09:34:20,"Worker 192.168.0.91 removed.",3,2
09:34:31,"Worker 192.168.0.220 removed.",2,1
09:34:40,"Worker 192.168.0.73 added.",1,2
09:34:40,"Worker 192.168.0.91 added.",2,3
09:34:40,"Worker 192.168.0.93 added.",3,4
09:34:50,"Worker 192.168.0.73 removed.",4,3
09:34:50,"Worker 192.168.0.91 removed.",3,2
09:34:50,"Worker 192.168.0.93 removed.",2,1
09:35:12,"Worker 192.168.0.73 added.",1,2
09:35:12,"Worker 192.168.0.91 added.",2,3
09:35:20,"Worker 192.168.0.73 removed.",3,2
09:35:32,"Worker 192.168.0.73 added.",2,3
09:35:40,"Worker 192.168.0.93 added.",3,4
09:35:40,"Worker 192.168.0.146 added.",4,5
09:35:50,"Worker 192.168.0.148 added.",5,6
09:36:00,"Worker 192.168.0.192 added.",6,7
09:36:00,"Worker 192.168.0.220 added.",7,8
09:36:20,"Worker 192.168.0.73 removed.",8,7
09:36:20,"Worker 192.168.0.91 removed.",7,6
09:36:30,"Worker 192.168.0.73 added.",6,7
09:36:40,"Worker 192.168.0.73 removed.",7,6
09:36:40,"Worker 192.168.0.93 removed.",6,5
09:36:50,"Worker 192.168.0.73 added.",5,6
09:36:50,"Worker 192.168.0.91 added.",6,7
09:36:50,"Worker 192.168.0.93 added.",7,8
09:37:00,"Worker 192.168.0.73 removed.",8,7
09:37:00,"Worker 192.168.0.91 removed.",7,6
09:37:00,"Worker 192.168.0.93 removed.",6,5
09:37:10,"Worker 192.168.0.73 added.",5,6
09:37:10,"Worker 192.168.0.91 added.",6,7
09:37:10,"Worker 192.168.0.93 added.",7,8
09:37:30,"Worker 192.168.0.73 removed.",8,7
09:37:30,"Worker 192.168.0.91 removed.",7,6
09:37:30,"Worker 192.168.0.93 removed.",6,5
09:37:40,"Worker 192.168.0.73 added.",5,6
09:37:40,"Worker 192.168.0.91 added.",6,7
09:37:50,"Worker 192.168.0.93 added.",7,8
09:38:00,"Worker 192.168.0.73 removed.",8,7
09:38:10,"Worker 192.168.0.73 added.",7,8
09:38:30,"Worker 192.168.0.73 removed.",8,7
09:38:30,"Worker 192.168.0.91 removed.",7,6
09:38:30,"Worker 192.168.0.93 removed.",6,5
09:38:40,"Worker 192.168.0.146 removed.",5,4
09:38:40,"Worker 192.168.0.148 removed.",4,3
09:38:41,"Worker 192.168.0.192 removed.",3,2
09:38:52,"Worker 192.168.0.73 added.",2,3
09:38:52,"Worker 192.168.0.91 added.",3,4
09:39:00,"Worker 192.168.0.93 added.",4,5
09:39:00,"Worker 192.168.0.146 added.",5,6
09:39:00,"Worker 192.168.0.148 added.",6,7
09:39:10,"Worker 192.168.0.73 removed.",7,6
09:39:20,"Worker 192.168.0.73 added.",6,7
09:39:20,"Worker 192.168.0.192 added.",7,8
09:40:10,"Worker 192.168.0.73 removed.",8,7
09:40:10,"Worker 192.168.0.91 removed.",7,6
09:40:11,"Worker 192.168.0.93 removed.",6,5
09:40:21,"Worker 192.168.0.146 removed.",5,4
09:40:21,"Worker 192.168.0.148 removed.",4,3
09:40:31,"Worker 192.168.0.73 added.",3,4
09:40:40,"Worker 192.168.0.91 added.",4,5
09:40:40,"Worker 192.168.0.93 added.",5,6
09:40:50,"Worker 192.168.0.73 removed.",6,5
09:40:50,"Worker 192.168.0.91 removed.",5,4
09:41:00,"Worker 192.168.0.73 added.",4,5
09:41:00,"Worker 192.168.0.91 added.",5,6
09:41:10,"Worker 192.168.0.146 added.",6,7
09:41:20,"Worker 192.168.0.148 added.",7,8
09:41:41,"Worker 192.168.0.73 removed.",8,7
09:41:41,"Worker 192.168.0.91 removed.",7,6
09:41:41,"Worker 192.168.0.93 removed.",6,5
09:41:51,"Worker 192.168.0.73 added.",5,6
09:42:00,"Worker 192.168.0.73 removed.",6,5
09:42:00,"Worker 192.168.0.146 removed.",5,4
09:42:10,"Worker 192.168.0.148 removed.",4,3
09:42:10,"Worker 192.168.0.192 removed.",3,2
09:42:20,"Worker 192.168.0.220 removed.",2,1
09:42:42,"Worker 192.168.0.73 added.",1,2
09:42:51,"Worker 192.168.0.91 added.",2,3
09:42:51,"Worker 192.168.0.93 added.",3,4
09:42:52,"Worker 192.168.0.146 added.",4,5
09:43:00,"Worker 192.168.0.148 added.",5,6
09:43:00,"Worker 192.168.0.192 added.",6,7
09:43:10,"Worker 192.168.0.220 added.",7,8
09:43:20,"Worker 192.168.0.73 removed.",8,7
09:43:30,"Worker 192.168.0.91 removed.",7,6
09:43:40,"Worker 192.168.0.73 added.",6,7
09:43:40,"Worker 192.168.0.91 added.",7,8
09:44:00,"Worker 192.168.0.73 removed.",8,7
09:44:00,"Worker 192.168.0.91 removed.",7,6
09:44:10,"Worker 192.168.0.73 added.",6,7
09:44:10,"Worker 192.168.0.91 added.",7,8
09:44:21,"Worker 192.168.0.73 removed.",8,7
09:44:30,"Worker 192.168.0.91 removed.",7,6
09:44:30,"Worker 192.168.0.93 removed.",6,5
09:44:40,"Worker 192.168.0.146 removed.",5,4
09:44:40,"Worker 192.168.0.148 removed.",4,3
09:44:41,"Worker 192.168.0.192 removed.",3,2
09:44:52,"Worker 192.168.0.220 removed.",2,1
09:45:05,"Worker 192.168.0.73 added.",1,2
09:45:05,"Worker 192.168.0.91 added.",2,3
09:45:05,"Worker 192.168.0.93 added.",3,4
09:45:13,"Worker 192.168.0.73 removed.",4,3
09:45:13,"Worker 192.168.0.91 removed.",3,2
09:45:20,"Worker 192.168.0.93 removed.",2,1
09:45:40,"Worker 192.168.0.73 added.",1,2
09:45:40,"Worker 192.168.0.91 added.",2,3
09:45:50,"Worker 192.168.0.93 added.",3,4
09:45:50,"Worker 192.168.0.146 added.",4,5
09:45:50,"Worker 192.168.0.148 added.",5,6
09:46:00,"Worker 192.168.0.192 added.",6,7
09:46:00,"Worker 192.168.0.220 added.",7,8
09:46:30,"Worker 192.168.0.73 removed.",8,7
09:46:30,"Worker 192.168.0.91 removed.",7,6
09:46:30,"Worker 192.168.0.93 removed.",6,5
09:46:40,"Worker 192.168.0.73 added.",5,6
09:46:40,"Worker 192.168.0.91 added.",6,7
09:46:40,"Worker 192.168.0.93 added.",7,8
09:47:00,"Worker 192.168.0.73 removed.",8,7
09:47:00,"Worker 192.168.0.91 removed.",7,6
09:47:10,"Worker 192.168.0.93 removed.",6,5
09:47:10,"Worker 192.168.0.146 removed.",5,4
09:47:10,"Worker 192.168.0.148 removed.",4,3
09:47:20,"Worker 192.168.0.73 added.",3,4
09:47:20,"Worker 192.168.0.91 added.",4,5
09:47:20,"Worker 192.168.0.93 added.",5,6
09:47:30,"Worker 192.168.0.73 removed.",6,5
09:47:30,"Worker 192.168.0.91 removed.",5,4
09:47:40,"Worker 192.168.0.93 removed.",4,3
09:47:50,"Worker 192.168.0.73 added.",3,4
09:47:50,"Worker 192.168.0.91 added.",4,5
09:47:50,"Worker 192.168.0.93 added.",5,6
09:48:00,"Worker 192.168.0.73 removed.",6,5
09:48:00,"Worker 192.168.0.91 removed.",5,4
09:48:10,"Worker 192.168.0.73 added.",4,5
09:48:20,"Worker 192.168.0.91 added.",5,6
09:48:20,"Worker 192.168.0.146 added.",6,7
09:48:20,"Worker 192.168.0.148 added.",7,8
09:48:50,"Worker 192.168.0.73 removed.",8,7
09:48:50,"Worker 192.168.0.91 removed.",7,6
09:48:50,"Worker 192.168.0.93 removed.",6,5
09:49:00,"Worker 192.168.0.73 added.",5,6
09:49:10,"Worker 192.168.0.91 added.",6,7
09:49:10,"Worker 192.168.0.93 added.",7,8
09:49:50,"Worker 192.168.0.73 removed.",8,7
09:49:50,"Worker 192.168.0.91 removed.",7,6
09:50:00,"Worker 192.168.0.73 added.",6,7
09:50:10,"Worker 192.168.0.91 added.",7,8
09:50:30,"Worker 192.168.0.73 removed.",8,7
09:50:30,"Worker 192.168.0.91 removed.",7,6
09:50:40,"Worker 192.168.0.73 added.",6,7
09:50:40,"Worker 192.168.0.91 added.",7,8
09:51:41,"Worker 192.168.0.73 removed.",8,7
09:51:51,"Worker 192.168.0.91 removed.",7,6
09:52:00,"Worker 192.168.0.93 removed.",6,5
09:52:00,"Worker 192.168.0.146 removed.",5,4
09:52:00,"Worker 192.168.0.148 removed.",4,3
09:52:10,"Worker 192.168.0.192 removed.",3,2
09:52:22,"Worker 192.168.0.220 removed.",2,1
09:53:02,"Worker 192.168.0.73 added.",1,2
09:53:10,"Worker 192.168.0.91 added.",2,3
09:53:10,"Worker 192.168.0.93 added.",3,4
09:53:10,"Worker 192.168.0.146 added.",4,5
09:53:20,"Worker 192.168.0.148 added.",5,6
09:53:20,"Worker 192.168.0.192 added.",6,7
09:53:30,"Worker 192.168.0.220 added.",7,8
09:53:50,"Worker 192.168.0.73 removed.",8,7
09:53:50,"Worker 192.168.0.91 removed.",7,6
09:54:00,"Worker 192.168.0.93 removed.",6,5
09:54:00,"Worker 192.168.0.146 removed.",5,4
09:54:10,"Worker 192.168.0.73 added.",4,5
09:54:10,"Worker 192.168.0.91 added.",5,6
09:54:10,"Worker 192.168.0.93 added.",6,7
09:54:20,"Worker 192.168.0.146 added.",7,8
09:54:30,"Worker 192.168.0.73 removed.",8,7
09:54:30,"Worker 192.168.0.91 removed.",7,6
09:54:40,"Worker 192.168.0.73 added.",6,7
09:54:40,"Worker 192.168.0.91 added.",7,8
09:54:50,"Worker 192.168.0.73 removed.",8,7
09:54:50,"Worker 192.168.0.91 removed.",7,6
09:55:00,"Worker 192.168.0.73 added.",6,7
09:55:00,"Worker 192.168.0.91 added.",7,8
09:55:50,"Worker 192.168.0.73 removed.",8,7
09:56:00,"Worker 192.168.0.91 removed.",7,6
09:56:00,"Worker 192.168.0.93 removed.",6,5
09:56:00,"Worker 192.168.0.146 removed.",5,4
09:56:10,"Worker 192.168.0.148 removed.",4,3
09:56:10,"Worker 192.168.0.192 removed.",3,2
09:56:20,"Worker 192.168.0.220 removed.",2,1
09:56:42,"Worker 192.168.0.73 added.",1,2
09:56:42,"Worker 192.168.0.91 added.",2,3
09:56:42,"Worker 192.168.0.93 added.",3,4
09:56:50,"Worker 192.168.0.73 removed.",4,3
10:02:01,"Worker 192.168.0.73 added.",3,4
10:19:47,"Worker 192.168.0.73 removed.",4,3
10:19:47,"Worker 192.168.0.91 removed.",3,2
10:19:47,"Worker 192.168.0.93 removed.",2,1
10:36:38,"Worker 192.168.0.73 added.",1,2
10:36:38,"Worker 192.168.0.91 added.",2,3
10:43:49,"Worker 192.168.0.73 removed.",3,2
10:43:49,"Worker 192.168.0.91 removed.",2,1
