worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge, [DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive, [NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,19:55:11,19:55:1,3340.6970499999934,915.6492251461991,7,34.2,97.1,0.6,99.4,0.0,6.4,0.8,1.0,932452.4,72259.6,89064.8,44402.8,733092.8,0.0,32824.4,100.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,30.5,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:55:21,19:55:2,3016.1205999999984,635.3709787234044,7,32.9,97.2,0.7,99.3,0.0,168.0,0.7,4.0,933235.6,71476.4,89786.8,44544.0,733124.8,0.0,32950.0,100.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,31.3,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:55:31,19:55:3,3306.7558000000004,534.7496245614037,7,28.5,96.6,0.7,99.3,0.0,7.6,0.9,5.5,925937.2,78774.8,88132.8,42004.0,733103.6,0.0,26765.2,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:55:42,19:55:4,3865.5553999999993,564.4176960000001,7,25.0,95.1,0.5,99.4,0.0,163.0,0.4,13.2,931929.2,72782.8,88328.0,45115.2,734368.0,0.0,29748.4,100.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,31.9,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:55:51,19:55:5,4421.2629,654.9555,7,21.0,96.3,0.5,99.5,0.0,12.0,0.9,5.6,932647.6,72064.4,88349.6,46279.2,733287.6,0.0,29829.6,100.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:56:01,19:56:0,2537.45175,439.82229032258056,7,18.6,87.1,9.9,89.1,0.0,6.4,0.8,6.3,934744.4,69967.6,88231.2,48383.6,732862.4,0.0,32528.0,100.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,22.7,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:56:13,19:56:1,245.159,188.98134228187928,7,14.9,50.6,38.1,54.4,0.0,160.8,0.8,24.1,929145.6,75566.4,88321.2,43568.0,734303.6,0.0,30139.2,100.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,15.6,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:56:21,19:56:2,266.84819999999996,207.60280701754388,6,11.4,47.5,42.4,51.9,0.0,12.0,0.8,20.0,929439.2,75272.8,88989.2,38031.2,734144.0,0.0,25463.2,100.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,18.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:56:30,19:56:3,250.01914999999997,209.46466216216228,6,7.4,29.8,67.6,31.6,0.0,6.4,1.0,2.0,933308.8,71403.2,88984.4,39845.6,732860.0,0.0,26970.0,100.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,12.6,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:56:44,19:56:4,254.99754999999993,218.82338235294117,6,3.4,18.3,58.0,23.4,0.0,256.8,0.4,32.3,930614.0,74098.0,88865.2,39443.6,737436.0,0.0,27397.6,100.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,6.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:56:53,19:56:5,265.64784999999995,226.0536666666667,6,3.0,29.4,47.7,35.7,0.0,80.4,0.8,33.2,926273.2,78438.8,89464.4,32033.6,740124.8,0.0,30482.0,100.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,11.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:57:03,19:57:0,247.6846,216.01384057971015,6,6.9,40.4,50.2,45.3,0.0,181.1,0.4,15.6,917893.6,86818.4,89607.6,29055.6,736021.6,0.0,19345.2,100.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:57:14,19:57:1,267.67695,205.41014814814818,6,10.8,57.0,31.9,61.1,0.0,147.3,0.8,30.0,919528.8,85183.2,89280.0,32042.0,736862.0,0.0,23001.6,100.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,16.4,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:57:21,19:57:2,284.98539999999997,199.20627516778518,6,14.9,68.5,20.8,73.5,0.0,80.4,1.1,29.1,925462.8,79249.2,89980.8,35128.0,735934.0,0.0,29798.8,100.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,23.5,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:57:31,19:57:3,226.1191,175.56770652173913,5,18.4,74.5,22.0,77.3,0.0,6.4,0.8,4.5,932314.0,72398.0,89900.8,38428.0,732351.2,0.0,35008.0,100.0,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,27.2,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:57:41,19:57:4,356.139,198.53855555555555,4,22.5,98.4,0.0,100.0,0.0,6.4,0.9,2.1,927064.4,77647.6,89311.6,37964.4,732931.6,0.0,28742.0,100.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,34.7,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:57:52,19:57:5,1941.4088,839.463,3,21.5,97.5,0.6,99.4,0.0,171.6,6.3,1.7,932318.0,72394.0,89573.2,41196.8,732680.0,0.0,32932.0,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:58:02,19:58:0,3308.985499999998,2114.8141909090905,4,22.0,96.5,0.7,99.1,0.0,6.4,0.8,10.2,920271.2,84440.8,88309.6,39403.2,733351.2,0.0,27302.0,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:58:12,19:58:1,2594.21,1697.9973127272724,5,27.5,96.5,0.7,99.2,0.0,131.2,0.8,6.9,931438.4,73273.6,88501.2,45247.6,733219.6,0.0,31990.4,100.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,32.7,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:58:22,19:58:2,2083.42,1403.9451524926685,6,34.1,96.4,0.7,99.3,0.0,9.6,0.8,4.4,930358.8,74353.2,88338.0,43876.8,732835.6,0.0,30146.8,100.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,35.1,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:58:31,19:58:3,1688.7511499999998,851.865389784946,7,37.2,96.4,0.5,99.2,0.0,6.4,0.9,2.8,933792.4,70919.6,88282.4,46031.2,733804.0,0.0,31929.6,100.0,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,36.6,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:58:41,19:58:4,286.7941,182.41915561959658,7,34.7,91.6,5.3,94.2,0.0,155.6,0.9,11.1,920438.0,84274.0,87640.8,40832.4,732814.0,0.0,24954.8,100.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,32.5,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:58:51,19:58:5,221.16309999999996,172.00810561056116,6,30.3,93.4,4.9,95.1,0.0,97.2,0.5,1.2,925010.4,79701.6,87772.4,42186.4,732925.2,0.0,24433.2,100.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,34.7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:59:01,19:59:0,331.83574999999996,183.0861641791046,5,26.8,96.6,1.7,98.1,0.0,10.4,1.0,1.8,927060.4,77651.6,87798.0,43807.2,732971.2,0.0,25717.6,100.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,34.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:59:11,19:59:1,349.7786,189.76186899563305,4,22.9,98.0,0.7,99.3,0.0,129.6,0.8,1.1,929272.4,75439.6,87959.6,44980.0,733474.4,0.0,26779.6,100.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:59:21,19:59:2,473.619,269.67019354838726,3,18.6,97.5,0.2,99.6,0.0,10.8,0.9,5.5,932753.6,71958.4,88863.2,46056.0,732966.0,0.0,29707.2,100.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,31.8,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:59:31,19:59:3,351.359,204.37206622516555,3,15.1,93.2,4.3,95.7,0.0,132.4,0.8,3.7,928156.4,76555.6,87877.2,43408.8,732915.2,0.0,27034.4,100.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:59:41,19:59:4,293.6660999999992,191.46566071428566,3,11.2,82.5,15.9,84.1,0.0,13.6,0.8,1.4,930657.2,74054.8,87898.4,44761.6,733006.8,0.0,28759.2,100.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,26.7,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,19:59:53,19:59:5,286.11780000000005,209.99458333333337,2,7.2,75.3,18.4,78.4,0.0,134.9,0.9,22.0,931000.0,73712.0,88080.0,45682.0,735438.0,0.0,31308.8,100.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,22.9,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:00:00,20:00:0,321.81139999999994,230.51379999999997,2,3.5,67.8,24.2,72.1,0.0,134.9,0.8,27.3,930762.4,73949.6,88761.2,39201.6,737034.0,0.0,30538.4,100.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,22.1,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:00:14,20:00:1,259.4975,207.40770967741938,2,3.1,78.6,14.2,83.0,0.0,200.4,0.8,27.6,929102.0,75610.0,89062.4,37611.2,736072.8,0.0,28727.2,100.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,22.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:00:21,20:00:2,312.3248,202.46594202898544,2,6.9,78.3,13.4,83.3,0.0,205.2,1.0,30.9,921273.2,83438.8,89614.4,31099.2,737197.2,0.0,28845.6,100.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,27.3,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:00:31,20:00:3,372.2076,227.79267619047616,2,10.5,95.9,1.6,97.9,0.0,6.4,0.8,3.9,933472.4,71239.6,89426.4,38854.0,732927.2,0.0,38663.2,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:00:43,20:00:4,1787.2280499999997,888.26996875,2,12.8,94.9,0.6,99.4,0.0,134.4,0.8,10.1,935236.0,69476.0,89142.4,42259.6,732773.2,0.0,36742.4,100.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:00:52,20:00:5,2871.9452999999994,1915.991754716981,3,15.9,96.6,0.7,99.3,0.0,10.8,0.8,4.4,931826.8,72885.2,88936.8,44202.8,733482.4,0.0,30690.0,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:01:02,20:01:0,2616.0704999999994,1571.9343913043483,4,20.7,96.5,0.7,99.3,0.0,140.0,0.8,2.1,931140.4,73571.6,88774.8,44094.8,733304.0,0.0,30972.0,100.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,31.2,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:01:11,20:01:1,1865.6101499999997,830.7942286821709,5,25.8,96.3,0.4,99.5,0.0,141.2,0.8,8.4,918769.6,85942.4,88360.8,38224.8,734002.0,0.0,26106.4,100.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,34.9,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:01:21,20:01:2,327.50465,186.42332999999994,6,30.0,93.8,4.2,95.8,0.0,6.8,0.8,1.7,923700.4,81011.6,89224.0,39744.0,733130.4,0.0,24709.6,100.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:01:31,20:01:3,536.5500999999999,326.06071473354257,5,31.9,97.3,0.2,99.6,0.0,6.4,1.0,2.2,927826.4,76885.6,89268.4,42284.8,733164.0,0.0,26897.2,100.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,32.1,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:01:42,20:01:4,1902.6420999999996,1046.5280061919505,5,32.3,97.1,0.7,99.3,0.0,170.4,1.1,1.5,930218.4,74493.6,89438.8,43962.4,732714.0,0.0,28846.0,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:01:52,20:01:5,2086.7674500000003,1420.5685151515152,6,33.0,96.6,0.7,99.2,0.0,12.0,1.3,6.4,926455.6,78256.4,88283.2,42695.2,733422.4,0.0,28287.2,100.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,30.6,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:02:01,20:02:0,1603.7448999999995,745.3627396449712,7,33.8,95.5,2.2,97.8,0.0,6.4,0.8,3.6,929314.4,75397.6,88278.8,44148.4,734521.2,0.0,27854.8,100.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0,32.7,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:02:11,20:02:1,223.33685,174.07322697368417,7,30.4,91.6,6.6,93.4,0.0,10.8,0.6,1.0,928565.2,76146.8,88271.2,44047.6,733160.4,0.0,28361.2,100.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:02:21,20:02:2,227.39729999999997,175.70808614232214,6,26.7,89.8,8.0,91.5,0.0,182.4,0.4,6.1,930544.4,74167.6,89121.2,45214.8,733157.2,0.0,30749.6,100.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,29.5,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:02:31,20:02:3,229.20839999999998,174.74023684210528,5,22.8,89.7,6.9,92.3,0.0,6.4,1.0,7.0,922523.2,82188.8,87944.0,41724.0,733038.0,0.0,25586.0,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:02:41,20:02:4,269.30175,180.34760638297877,4,18.8,90.2,7.8,92.1,0.0,11.2,0.9,1.6,926068.0,78644.0,87984.0,43592.8,733145.6,0.0,26101.2,100.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,30.2,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:02:54,20:02:5,331.336,196.8583046357615,3,15.1,91.9,2.1,95.6,0.0,274.9,0.4,31.2,926064.4,78647.6,88317.6,42324.4,736252.0,0.0,27083.2,100.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,28.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:03:01,20:03:0,343.3174,205.01676315789487,2,11.4,91.7,1.7,95.5,0.0,82.0,0.4,32.6,921786.4,82925.6,89320.0,31458.4,737354.4,0.0,28550.8,100.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,31.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:03:11,20:03:1,413.12149999999997,227.2493943661972,2,7.1,75.2,21.0,77.4,0.0,6.4,1.0,3.9,926022.4,78689.6,89520.8,33683.6,733074.4,0.0,29538.0,100.0,0.0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,25.4,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:03:21,20:03:2,255.63229999999982,196.39914285714286,2,3.5,59.0,34.4,62.1,0.0,131.7,0.8,6.6,932738.8,71973.2,89798.8,37545.6,732550.4,0.0,34740.0,100.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,21.5,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:03:34,20:03:3,259.83375,224.3533666666667,1,3.0,85.1,11.2,88.5,0.0,9.2,1.0,26.3,922948.8,81763.2,89104.8,37261.2,735750.4,0.0,23866.8,100.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,27.5,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:03:43,20:03:4,2418.7065,1341.4362727272726,1,5.5,96.1,0.7,99.2,0.0,136.1,1.3,11.9,916804.8,87907.2,89924.4,28246.0,733953.6,0.0,24597.2,100.0,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,37.4,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:03:52,20:03:5,4887.2478,2266.363000000001,2,9.5,96.3,0.7,99.3,0.0,14.8,0.8,2.7,923828.0,80884.0,89926.8,32325.2,733517.6,0.0,26568.8,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:04:01,20:04:0,2956.057950000001,1301.3695072463765,3,13.8,97.0,0.5,99.4,0.0,131.6,0.8,1.6,926432.4,78279.6,89828.0,33502.0,734335.2,0.0,28343.6,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:04:11,20:04:1,575.2479999999994,250.04872432432447,4,18.5,93.1,5.1,94.9,0.0,6.4,0.9,1.4,927378.4,77333.6,89755.6,34849.2,733769.6,0.0,29897.6,100.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:04:21,20:04:2,352.06494999999995,205.09124774774781,4,22.2,98.1,0.3,99.5,0.0,8.4,0.8,1.7,929564.0,75148.0,90225.6,35978.8,733920.8,0.0,31396.0,100.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,34.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:04:32,20:04:3,559.4535000000001,339.617717131474,4,25.1,96.9,0.2,99.4,0.0,167.0,1.1,12.4,935468.0,69244.0,90079.2,42481.6,733679.6,0.0,37639.2,100.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,35.4,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:04:42,20:04:4,1900.6478999999995,1062.3769767441856,4,25.8,96.7,0.7,99.3,0.0,10.0,0.8,5.2,926664.8,78047.2,88854.4,42631.2,733470.4,0.0,31362.4,100.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,31.6,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:04:52,20:04:5,2634.89045,1743.0790296296304,5,27.0,97.1,0.7,99.3,0.0,7.6,0.8,1.4,930840.8,73871.2,88885.2,43854.0,733509.2,0.0,29606.8,100.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:05:02,20:05:0,2105.4013,1371.7886880466474,6,34.3,96.7,0.8,99.2,0.0,154.0,0.8,1.0,932306.0,72406.0,88952.0,44608.8,733764.4,0.0,30651.6,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:05:11,20:05:1,1573.6895999999995,839.7863914209117,7,37.3,96.2,0.5,99.5,0.0,6.4,0.8,1.1,933672.4,71039.6,88996.8,45875.6,734319.2,0.0,31389.2,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:05:21,20:05:2,363.30465,193.20811337209304,7,34.4,98.3,0.0,99.9,0.0,134.8,0.9,4.6,932952.0,71760.0,89688.0,45180.4,733372.4,0.0,31669.6,100.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,34.7,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:05:31,20:05:3,383.47589999999997,204.35928145695354,6,30.2,97.3,0.1,99.9,0.0,9.6,1.0,4.1,927315.6,77396.4,88696.8,42346.8,733260.8,0.0,27106.4,100.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:05:42,20:05:4,361.4667,203.46889513108619,6,26.7,95.6,0.0,100.0,0.0,139.3,1.0,13.9,931389.6,73322.4,88725.6,44454.8,733655.6,0.0,30473.2,100.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,31.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,20:05:51,20:05:5,370.671,218.6631814159292,6,22.6,97.9,0.0,100.0,0.0,141.7,0.8,10.3,922873.2,81838.8,88428.4,39872.8,733898.8,0.0,29738.0,100.0,0.0,0.0,37.1,0.0,0.0,0.0,0.0,0.0,37.1,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
