worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,17:53:11,17:53:1,251.805,215.47288461538466,2,2.6,33.1,64.4,35.5,1.1,0.0,50.2,0.5,0.6,1.1,8.4,0.9,17.5,0.0,1.4,2.2,0.5,908278.4,96433.6,89030.4,58532.4,681922.4,0.0,41802.8,100.0,11.3,11.3,10.0,11.3,10.1
192.168.0.170,17:53:21,17:53:2,253.3616,218.10409090909084,3,3.3,30.9,66.9,32.8,2.9,0.0,109.3,0.6,25.2,2.7,126.4,0.5,13.1,0.0,0.9,1.0,0.9,909729.6,94982.4,89098.8,59320.0,682266.0,0.0,42533.2,100.0,10.9,10.9,9.9,10.9,10.0
192.168.0.170,17:53:31,17:53:3,257.20599999999996,202.22693023255815,1,4.3,84.4,14.1,85.7,2.6,0.0,59.2,0.8,0.4,1.0,5.6,0.8,6.6,0.1,1.3,1.3,0.7,913919.2,90792.8,89119.6,60379.6,685770.0,0.0,43209.2,100.0,30.8,30.8,27.4,30.8,27.5
192.168.0.170,17:53:41,17:53:4,676.9045999999997,331.83624999999995,1,4.8,95.9,2.1,97.9,2.7,12.5,106.5,0.4,0.4,1.0,7.2,0.4,11.6,0.0,0.8,1.3,0.9,915459.6,89252.4,89080.8,60447.6,687751.2,0.0,43189.6,100.0,36.4,36.4,32.0,36.4,32.1
192.168.0.170,17:53:51,17:53:5,771.0355,271.6703392857142,2,5.6,67.9,29.6,70.0,34.0,59.6,934.8,1.2,1.9,2.1,16.0,1.5,7.4,0.0,1.3,2.0,8.7,910355.6,94356.4,88131.6,58762.8,687651.2,0.0,40113.6,100.0,24.1,24.1,21.9,23.5,21.4
192.168.0.170,17:54:01,17:54:0,256.22779999999995,205.80668656716412,4,6.7,45.2,52.4,47.0,7.2,20.1,183.7,0.4,25.2,1.8,119.6,0.8,10.3,0.1,0.8,1.3,1.9,913504.8,91207.2,89016.4,59035.6,685752.8,0.0,40821.6,100.0,14.7,14.7,13.0,14.7,13.1
192.168.0.170,17:54:11,17:54:1,273.08419999999995,253.6893424657534,6,7.3,34.2,63.1,36.6,2.0,0.0,70.9,0.4,0.5,1.8,10.4,2.6,16.5,0.2,1.2,1.7,0.7,914044.4,90667.6,89049.6,59502.8,685594.4,0.0,40364.4,100.0,11.2,11.2,10.4,11.2,10.5
192.168.0.170,17:54:21,17:54:2,251.8771999999999,191.49856626506022,4,8.3,48.1,50.4,49.4,4.7,0.0,176.5,0.9,0.6,1.7,11.6,0.8,15.6,0.2,1.6,2.0,1.3,915032.4,89679.6,89013.2,59906.8,685956.4,0.0,40999.6,100.0,16.5,16.5,14.7,16.5,14.8
192.168.0.170,17:54:31,17:54:3,233.6922,206.0719887640449,7,8.9,33.1,63.9,35.0,10.6,0.0,283.6,0.7,1.7,1.2,11.6,1.2,8.7,0.2,1.6,2.3,3.6,914478.4,90233.6,88798.4,60592.4,686270.0,0.0,41836.8,100.0,12.3,12.3,11.2,12.3,11.3
192.168.0.170,17:54:41,17:54:4,269.53025,226.8135625000001,9,9.6,30.9,64.9,33.5,17.0,0.0,358.3,0.6,23.9,1.9,114.8,0.8,8.0,0.1,1.2,1.8,4.7,909293.6,95418.4,88401.6,59623.2,686479.2,0.0,42467.6,100.0,9.8,9.8,9.0,9.8,9.1
192.168.0.170,17:54:51,17:54:5,249.93394999999998,205.13873999999996,8,10.0,35.8,62.2,37.6,1.4,0.0,72.8,0.7,0.5,1.6,8.8,1.0,14.6,0.0,1.3,2.4,0.6,911599.6,93112.4,89399.6,60145.2,686207.6,0.0,42174.4,100.0,12.4,12.4,11.5,11.9,11.1
192.168.0.170,17:55:01,17:55:0,265.61754999999994,195.58324000000002,6,10.0,41.2,57.0,42.8,1.0,0.0,20.8,0.2,0.4,1.0,5.6,0.8,4.9,0.2,1.0,1.3,0.3,914082.0,90630.0,89394.0,60981.6,688359.2,0.0,41444.4,100.0,13.9,13.9,12.4,13.9,12.5
192.168.0.170,17:55:11,17:55:1,291.0917999999999,206.47125999999992,5,10.0,51.9,45.9,54.0,0.9,0.0,67.2,0.6,1.9,1.2,12.4,0.9,14.2,0.0,1.2,1.7,0.6,914862.0,89850.0,89455.6,61101.2,688581.2,0.0,42004.0,100.0,15.7,15.7,13.9,15.7,14.0
192.168.0.170,17:55:21,17:55:2,355.32325000000003,205.44987999999998,2,10.0,95.9,2.5,97.5,1.2,0.0,14.4,0.5,24.7,2.2,120.4,0.5,5.9,0.0,0.7,1.6,0.5,916618.0,88094.0,89460.8,61554.4,690009.6,0.0,42124.0,100.0,34.9,34.9,31.0,34.9,31.1
192.168.0.170,17:55:36,17:55:3,4901.702499999998,1957.7513066666666,1,7.5,96.7,0.6,99.3,49.8,45.2,962.0,0.6,0.4,1.0,5.6,0.8,14.8,0.1,1.4,1.9,10.6,926002.8,78709.2,89880.8,61048.8,700102.0,0.0,42058.4,100.0,41.0,41.0,34.8,41.0,34.8
192.168.0.170,17:55:49,17:55:4,13822.987599999999,7768.21429090909,1,5.5,96.5,0.6,99.4,53.9,72.3,1249.2,0.8,19.3,1.4,90.0,1.9,6.7,0.1,1.6,1.9,12.9,925602.0,79110.0,89756.8,53819.6,713976.8,0.0,36133.2,100.0,34.1,34.1,30.8,33.6,30.3
192.168.0.170,17:55:52,17:55:5,7044.586399999998,4351.207384615385,4,1.3,94.7,0.4,99.5,127.2,92.6,3204.3,1.4,2.0,1.2,13.2,1.9,14.9,0.1,2.2,2.5,27.3,925252.8,79459.2,89628.4,52552.0,717249.2,0.0,34940.4,100.0,31.9,31.9,30.4,31.4,30.0
192.168.0.170,17:56:00,17:56:0,6126.275950000002,963.5536341463418,3,8.2,96.6,0.5,99.3,76.4,11.8,1816.2,1.8,0.6,1.5,8.4,0.6,15.1,0.1,2.2,1.7,14.8,920865.2,83846.8,89616.0,43738.4,716323.2,0.0,34596.0,100.0,30.3,30.3,29.3,30.3,29.4
192.168.0.170,17:56:14,17:56:1,12114.5115,5767.264739130434,1,4.6,97.7,0.8,99.2,0.5,0.0,10.8,0.5,21.4,1.4,102.0,0.7,7.3,0.1,1.2,1.7,0.5,920407.6,84304.4,89806.8,43809.6,711658.0,0.0,32445.2,100.0,36.5,36.5,33.1,36.5,33.1
192.168.0.170,17:56:22,17:56:2,6049.13,4089.6163636363635,1,1.1,97.8,0.8,99.2,5.9,0.0,129.5,1.1,0.4,1.0,5.6,0.7,20.9,0.1,1.8,2.6,1.0,924158.4,80553.6,89729.6,44411.6,714221.6,0.0,33026.4,100.0,34.2,34.2,32.5,34.2,32.6
192.168.0.170,17:56:38,17:56:3,16770.5606,9229.215744186045,1,4.3,97.8,0.9,99.1,4.5,0.0,168.0,1.2,17.3,1.1,78.4,0.8,8.3,0.1,1.3,1.1,1.5,923155.6,81556.4,89722.0,45016.8,712212.0,0.0,33964.0,100.0,32.7,32.7,31.5,32.7,31.5
192.168.0.170,17:56:40,17:56:4,5295.927599999999,1823.7189545454546,4,2.2,97.5,0.7,99.2,5.9,0.0,241.6,1.0,19.0,2.5,92.4,0.5,9.6,0.1,1.1,1.1,1.9,925172.0,79540.0,89753.6,45340.4,713491.2,0.0,34372.0,100.0,33.3,33.3,31.8,33.3,31.9
192.168.0.170,17:56:50,17:56:5,3003.8147,461.16906999999986,3,10.0,98.2,0.5,99.5,3.1,0.0,121.6,0.5,16.8,2.3,80.4,0.8,10.7,0.1,1.3,1.7,0.9,930060.0,74652.0,90291.6,47204.0,714786.0,0.0,36606.4,100.0,32.7,32.7,31.4,32.2,31.0
192.168.0.170,17:57:00,17:57:0,5395.1314999999995,998.0369249999999,4,12.0,97.6,0.8,99.2,4.5,0.0,219.4,0.7,0.4,1.0,5.6,0.9,15.0,0.1,1.6,2.0,1.2,932441.2,72270.8,90323.2,48363.2,715144.0,0.0,38106.0,100.0,33.5,33.5,31.9,33.5,32.0
192.168.0.170,17:57:13,17:57:1,9553.833499999999,4387.907384615385,1,5.2,97.5,0.5,99.5,3.8,0.0,79.2,0.7,0.4,1.6,8.0,0.8,10.1,0.0,1.5,2.2,1.2,931420.4,73291.6,89465.6,49352.4,715061.6,0.0,38704.4,100.0,37.1,37.1,33.5,37.1,33.5
192.168.0.170,17:57:29,17:57:2,17320.43125,9282.759113636364,1,4.4,97.7,0.8,99.2,0.5,0.0,29.6,0.7,16.0,1.2,74.0,0.8,5.2,0.0,1.2,2.0,0.5,936041.6,68670.4,89289.6,51106.8,716808.0,0.0,41984.8,100.0,32.0,32.0,30.2,32.0,30.2
192.168.0.170,17:57:37,17:57:3,15637.5944,9101.54245945946,1,3.7,97.5,0.8,99.1,8.2,4.3,195.8,0.8,0.4,1.3,6.8,0.8,8.5,0.1,1.6,2.4,2.0,932350.8,72361.2,89091.2,48887.2,719237.6,0.0,36611.2,100.0,33.1,33.1,31.5,33.1,31.6
192.168.0.170,17:57:41,17:57:4,7395.585499999999,2173.409916666667,3,4.8,98.1,0.6,99.4,5.5,2.6,155.8,0.9,0.2,0.4,2.4,0.4,8.6,0.0,1.3,1.2,1.2,933436.4,71275.6,89204.4,49365.6,721212.0,0.0,35576.0,100.0,30.2,30.2,29.9,30.2,30.0
192.168.0.170,17:57:52,17:57:5,4919.256199999998,2572.601808988765,2,8.9,96.9,0.8,99.2,14.6,10.1,329.2,0.5,0.4,1.9,9.2,1.0,6.6,0.0,1.1,1.4,3.1,933911.6,70800.4,89998.0,49835.6,719744.4,0.0,36869.6,100.0,34.9,34.9,33.0,34.4,32.5
192.168.0.170,17:58:02,17:58:0,6230.365199999998,2373.4625912408756,3,13.7,97.3,0.7,99.3,13.8,10.6,342.4,1.0,0.4,1.0,5.6,1.4,9.9,0.0,1.4,2.2,3.7,924080.0,80632.0,88400.8,47852.8,720070.4,0.0,33463.6,100.0,33.3,33.3,32.5,33.3,32.6
192.168.0.170,17:58:10,17:58:1,5311.27225,1456.6726136363634,4,17.6,97.4,0.7,99.3,11.3,2.6,203.6,0.8,0.4,1.0,5.6,1.4,8.2,0.0,1.2,1.8,3.0,926473.2,78238.8,88453.6,48312.4,720689.2,0.0,32830.4,100.0,33.6,33.6,32.0,33.6,32.1
192.168.0.170,17:58:21,17:58:2,5732.2542,2085.4983931623915,2,11.7,97.6,0.7,99.3,0.3,0.0,3.6,0.3,22.3,2.4,106.8,0.9,6.7,0.1,1.2,1.5,0.4,926556.8,78155.2,88565.6,48113.6,719599.6,0.0,32620.4,100.0,36.9,36.9,33.7,36.9,33.7
192.168.0.170,17:58:30,17:58:3,3628.7239499999987,832.8985670731709,5,16.4,98.4,0.6,99.4,1.2,0.0,80.6,0.2,0.6,1.3,7.6,1.0,9.1,0.0,0.7,1.2,0.7,927414.8,77297.2,88458.8,48644.0,720024.8,0.0,33274.8,100.0,31.6,31.6,30.8,31.6,30.9
192.168.0.170,17:58:40,17:58:4,3720.7982,762.9605706521742,4,18.4,97.2,0.8,99.2,0.6,0.0,51.4,0.3,18.6,1.7,86.8,0.8,12.3,0.0,1.1,1.7,0.6,928383.6,76328.4,88451.6,49209.2,720188.8,0.0,33776.8,100.0,34.4,34.4,32.2,34.4,32.3
192.168.0.170,17:58:50,17:58:5,3884.9488000000006,758.2922185792349,6,18.3,96.9,0.8,99.2,3.9,0.0,123.3,0.5,0.4,2.0,9.6,0.8,11.0,0.0,1.3,1.5,0.9,930329.2,74382.8,89493.2,49826.0,720310.8,0.0,34468.8,100.0,37.3,37.3,34.5,36.8,34.1
192.168.0.170,17:59:00,17:59:0,2648.7588999999957,482.9912929292921,8,19.8,90.1,8.3,91.7,1.7,0.0,57.0,0.3,0.4,1.3,6.8,0.9,6.7,0.1,1.2,1.4,0.6,931084.8,73627.2,89518.4,50647.2,720148.4,0.0,35136.0,100.0,28.8,28.8,28.1,28.8,28.2
192.168.0.170,17:59:10,17:59:1,244.2354,186.71243216080413,6,19.9,72.1,26.4,73.6,0.6,0.0,51.1,0.3,0.6,1.4,9.6,0.8,13.3,0.0,1.1,1.9,0.5,931179.2,73532.8,89501.2,51014.0,719979.2,0.0,35471.2,100.0,24.0,24.0,22.1,24.0,22.2
192.168.0.170,17:59:20,17:59:2,252.7543,187.88788,8,20.0,55.4,43.4,56.5,1.3,0.0,10.4,0.4,24.0,2.9,120.0,0.8,6.7,0.0,1.0,1.2,0.6,931332.0,73380.0,89524.0,51274.8,720029.2,0.0,35486.0,100.0,19.2,19.2,18.0,19.2,18.1
192.168.0.170,17:59:30,17:59:3,229.9232499999999,179.16644444444452,5,19.8,77.4,21.1,78.9,0.7,0.0,22.8,0.3,0.4,1.0,5.6,0.8,6.1,0.0,1.1,1.1,0.4,931702.4,73009.6,89533.2,51462.0,720095.2,0.0,35657.2,100.0,27.7,27.7,25.5,27.7,25.6
192.168.0.170,17:59:40,17:59:4,426.1728,224.7241692307693,4,19.5,93.5,5.3,94.6,1.0,0.0,24.5,0.2,17.3,1.4,83.3,0.5,5.1,0.2,0.7,0.7,0.6,932142.0,72570.0,89575.2,51584.8,720146.8,0.0,35978.0,100.0,33.1,33.1,31.0,33.1,31.1
192.168.0.170,17:59:54,17:59:5,7937.935449999998,2586.747615384616,1,7.8,97.1,0.6,99.4,12.9,13.2,287.6,0.7,15.9,2.2,78.8,0.8,4.7,0.0,1.1,1.1,2.9,932170.8,72541.2,89636.0,52448.0,719607.6,0.0,36841.6,100.0,41.7,41.7,37.1,41.2,36.6
192.168.0.170,18:00:01,18:00:0,2318.212,742.8520991735534,4,12.1,98.4,0.3,99.7,17.9,16.2,440.8,0.6,15.9,2.5,80.0,0.8,5.7,0.0,0.6,1.0,4.0,927170.4,77541.6,88686.4,50808.0,721449.2,0.0,33630.0,100.0,24.0,24.0,25.3,24.0,25.4
192.168.0.170,18:00:10,18:00:1,1387.08475,395.7608893805309,7,22.6,93.7,5.3,94.6,12.2,0.0,233.2,0.6,0.4,1.0,5.6,0.8,7.2,0.0,1.4,1.7,2.7,925842.0,78870.0,88511.2,50231.6,720346.0,0.0,32289.2,100.0,28.5,28.5,28.1,28.5,28.2
192.168.0.170,18:00:20,18:00:2,231.4434,183.1000297872341,6,23.5,89.9,8.5,91.4,2.2,0.0,64.1,0.7,20.0,2.5,96.8,0.5,8.9,0.1,1.0,0.9,0.7,927320.8,77391.2,88517.6,50873.6,720649.6,0.0,32082.0,100.0,30.7,30.7,28.4,30.7,28.5
192.168.0.170,18:00:30,18:00:3,215.8923,173.31237246963568,5,24.7,92.8,6.4,93.6,1.1,0.0,17.3,0.3,0.4,1.0,5.6,0.8,4.4,0.0,1.1,1.3,0.4,927832.8,76879.2,88556.8,51083.2,720728.8,0.0,32283.6,100.0,34.2,34.2,32.2,34.2,32.3
192.168.0.170,18:00:40,18:00:4,229.7705,183.45759760956187,8,25.1,86.7,12.0,87.9,2.9,0.0,46.1,0.3,17.8,2.0,85.2,0.8,3.9,0.1,1.1,0.9,0.8,928327.2,76384.8,88552.0,51379.2,720750.4,0.0,32687.2,100.0,31.9,31.9,29.5,31.9,29.6
192.168.0.170,18:00:50,18:00:5,232.41379999999998,185.37067547169815,9,26.5,63.4,35.3,64.6,2.2,0.0,50.3,0.4,0.2,1.0,4.8,0.4,5.8,0.1,0.8,1.1,0.6,930213.6,74498.4,89543.2,51839.2,720824.8,0.0,33202.0,100.0,21.6,21.6,20.6,21.1,20.2
192.168.0.170,18:01:00,18:01:0,235.72140000000002,185.3728800000001,9,27.5,66.3,32.5,67.5,0.6,0.0,21.7,0.3,0.4,1.3,6.8,0.8,7.0,0.1,1.1,1.5,0.4,930476.8,74235.2,89598.4,52015.2,720847.6,0.0,33373.6,100.0,22.6,22.6,21.2,22.6,21.3
192.168.0.170,18:01:10,18:01:1,234.6774,183.7895192982457,9,28.5,70.7,28.0,71.9,3.9,0.0,67.3,0.4,0.6,1.8,11.2,0.8,6.8,0.0,0.8,1.1,0.7,931141.6,73570.4,89606.4,52460.4,720889.2,0.0,34062.8,100.0,22.8,22.8,21.5,22.8,21.6
192.168.0.170,18:01:20,18:01:2,231.841,182.04600000000002,8,29.6,76.3,22.4,77.6,1.0,0.0,15.7,0.3,23.9,2.5,117.3,0.9,5.8,0.2,0.9,1.2,0.4,931504.0,73208.0,89664.8,52639.2,720898.4,0.0,34136.4,100.0,26.4,26.4,24.2,26.4,24.3
192.168.0.170,18:01:30,18:01:3,221.33189999999996,179.53990969899664,7,29.9,82.3,16.5,83.5,1.1,0.0,28.5,0.3,0.4,1.0,5.6,0.8,5.4,0.0,1.1,1.4,0.4,931996.8,72715.2,89626.4,52855.2,720982.0,0.0,34408.0,100.0,29.7,29.7,27.7,29.7,27.8
192.168.0.170,18:01:41,18:01:4,1189.2774999999995,519.1819959999997,4,25.0,98.2,0.4,99.6,0.0,0.0,0.0,0.0,18.9,2.2,90.4,0.6,4.0,0.1,0.6,0.6,1.0,932075.6,72636.4,89641.2,53374.4,720411.2,0.0,34905.2,100.0,34.6,34.6,32.3,34.6,32.3
192.168.0.170,18:01:53,18:01:5,6051.862899999999,2846.7483666666667,2,15.0,97.3,0.8,99.2,5.4,0.0,80.8,0.7,0.4,0.6,4.0,0.7,4.8,0.0,1.0,1.4,1.5,930546.8,74165.2,88418.8,54426.4,721120.4,0.0,35102.0,100.0,34.6,34.6,32.8,34.1,32.3
192.168.0.170,18:02:02,18:02:0,10014.2015,4795.240980392157,1,5.1,97.2,0.6,99.4,4.0,0.0,61.2,0.2,15.6,1.4,73.6,0.8,4.1,0.0,0.6,0.7,1.4,932228.8,72483.2,88510.0,54562.4,721962.4,0.0,34607.2,100.0,39.4,39.4,35.1,39.4,35.2
192.168.0.170,18:02:12,18:02:1,8833.843699999996,2206.236865546218,3,11.9,98.6,0.3,99.7,1.0,0.0,26.4,0.3,0.4,2.1,10.0,1.0,7.6,0.0,1.3,1.6,0.5,931408.4,73303.6,88364.0,54096.8,721180.8,0.0,34634.8,100.0,24.7,24.7,26.6,24.7,26.7
192.168.0.170,18:02:21,18:02:2,3122.5903999999996,1717.4096377952753,5,25.4,97.6,0.7,99.3,0.3,0.0,1.2,0.3,0.4,1.3,6.8,1.1,3.8,0.1,1.4,1.9,0.4,931622.0,73090.0,88366.8,54128.0,721263.6,0.0,34642.8,100.0,32.1,32.1,31.0,32.1,31.1
192.168.0.170,18:02:32,18:02:3,6054.41855,2826.42240506329,2,15.8,97.9,0.8,99.2,0.3,0.0,1.2,0.2,0.4,1.0,5.6,0.8,3.2,0.0,1.0,1.5,0.3,931828.4,72883.6,88479.6,54342.8,720946.4,0.0,34880.8,100.0,32.2,32.2,30.7,32.2,30.7
192.168.0.170,18:02:43,18:02:4,10324.654999999999,4894.819134615384,1,5.2,97.1,0.7,99.2,9.9,12.8,201.2,0.8,18.5,2.5,91.6,0.8,6.4,0.1,1.1,1.0,2.1,931614.8,73097.2,88743.2,54173.2,721962.0,0.0,34791.6,100.0,36.7,36.7,33.4,36.7,33.4
192.168.0.170,18:03:01,18:02:5,18394.4339,10152.167651162792,1,4.3,97.8,0.6,99.4,17.0,14.2,313.9,1.0,0.4,0.2,2.4,0.8,8.2,0.1,1.8,2.0,4.0,916309.2,88402.8,88162.4,46620.4,719831.2,0.0,29672.4,100.0,29.3,29.3,28.3,29.3,28.3
192.168.0.170,18:03:09,18:03:0,17784.3986,10424.421405405406,1,3.7,97.3,0.7,99.0,32.1,19.8,546.3,1.6,0.4,1.0,5.6,0.8,11.4,0.2,2.4,2.1,5.5,922236.4,82475.6,88312.0,47604.8,721779.2,0.0,29528.0,100.0,29.1,29.1,28.1,29.1,28.2
192.168.0.170,18:03:10,18:03:1,3898.3455,2665.6445,4,0.6,96.9,0.6,99.1,35.3,19.8,613.0,1.8,0.4,1.0,5.6,0.8,13.5,0.2,2.6,2.2,5.9,923634.0,81078.0,88338.0,47848.0,722441.2,0.0,29495.2,100.0,30.9,30.9,30.0,30.9,30.2
192.168.0.170,18:03:22,18:03:2,2050.5866000000005,1011.5936836363632,5,27.5,98.6,0.3,99.7,3.0,0.0,40.4,0.5,24.7,1.9,117.6,0.0,3.2,0.1,0.5,0.3,0.7,924664.8,80047.2,88351.2,49737.6,720893.6,0.0,30068.8,100.0,23.6,23.6,25.3,23.6,25.3
192.168.0.170,18:03:32,18:03:3,4082.2909999999997,2386.9182081218273,3,19.7,98.1,0.8,99.2,1.9,0.0,52.4,0.6,0.4,1.1,6.0,0.8,7.4,0.1,1.0,1.1,0.5,925998.8,78713.2,88320.0,49710.8,721211.6,0.0,30703.6,100.0,33.1,33.1,30.3,33.1,30.4
192.168.0.170,18:03:50,18:03:4,14150.92725,6091.101990566037,1,10.6,98.1,0.7,99.2,1.9,0.0,25.2,0.5,0.4,1.3,6.8,0.8,6.0,0.1,1.3,1.6,0.6,926184.8,78527.2,89275.2,50589.2,719592.0,0.0,31232.8,100.0,27.8,27.8,27.1,27.3,26.6
192.168.0.170,18:03:51,18:03:5,3144.0258999999996,2615.744,3,0.3,97.7,0.7,99.2,5.2,0.0,111.1,0.8,0.4,1.3,6.8,0.8,8.6,0.1,1.6,1.8,1.3,927335.2,77376.8,89329.2,51432.0,720502.0,0.0,31303.2,100.0,29.6,29.6,28.9,29.1,28.5
192.168.0.170,18:04:08,18:04:0,13372.872,6432.037024390245,1,4.1,97.5,0.8,99.2,0.0,0.0,0.0,0.0,0.4,0.2,2.4,1.0,1.2,0.2,1.0,1.4,0.3,928620.4,76091.6,89345.2,51475.6,720308.8,0.0,32316.0,100.0,28.7,28.7,27.9,28.7,27.9
192.168.0.170,18:04:16,18:04:1,12688.13125,7676.805807692308,1,2.6,97.3,0.8,99.2,0.7,0.0,15.2,0.3,1.9,1.7,18.4,1.2,6.7,0.0,1.1,1.5,0.4,931849.6,72862.4,89418.8,51710.8,722890.8,0.0,32527.2,100.0,30.7,30.7,29.6,30.7,29.7
192.168.0.170,18:04:26,18:04:2,10856.9198,6677.105086956522,1,2.3,97.5,0.7,99.3,1.8,0.0,56.8,0.5,24.5,1.7,112.7,0.8,7.2,0.1,1.1,1.4,0.9,932727.2,71984.8,89482.4,52514.8,723245.2,0.0,32775.6,100.0,30.4,30.4,29.3,30.4,29.4
192.168.0.170,18:04:35,18:04:3,8962.236749999998,5768.084333333334,1,1.8,97.6,0.8,99.2,2.3,0.0,83.2,0.7,7.6,1.2,36.4,0.8,9.8,0.0,1.3,1.7,0.8,934607.6,70104.4,89519.2,53712.0,724491.2,0.0,33342.8,100.0,31.5,31.5,30.3,31.5,30.4
192.168.0.170,18:04:44,18:04:4,6953.31875,4780.312571428572,1,1.4,97.0,0.7,99.3,2.4,0.0,54.4,0.9,0.5,1.2,8.0,1.0,11.2,0.0,1.6,2.2,0.7,934787.2,69924.8,89530.4,53814.0,724088.0,0.0,33654.8,100.0,31.7,31.7,30.4,31.7,30.5
192.168.0.170,18:04:53,18:04:5,5463.7538,3723.200777777778,1,0.9,97.1,0.8,99.2,1.2,0.0,34.8,0.7,1.8,1.8,14.8,1.3,12.9,0.1,1.7,2.4,0.6,935005.6,69706.4,89541.6,53767.6,723762.8,0.0,34048.0,100.0,32.9,32.9,31.5,32.4,31.1
