worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.6,19:49:10,19:49:1,85.2815,44.97213043478256,5,96.6,75.4,23.2,76.7,0.0,0.0,0.0,0.0,22.2,5.3,172.0,0.6,5.5,0.0,0.6,0.8,0.6,1936174.0,99194.0,124610.4,216188.0,833582.0,0.0,561460.0,100.0,181.4,181.4,170.2,181.4,170.3
192.168.0.6,19:49:21,19:49:2,857.2174,423.76567842031,2,70.9,98.0,0.0,100.0,0.0,0.0,0.0,0.0,0.4,2.0,9.6,1.2,4.8,0.2,1.2,1.4,0.3,1934832.0,100536.0,124846.8,216209.6,831837.2,0.0,561631.2,100.0,343.7,343.7,326.2,343.7,326.2
192.168.0.6,19:49:30,19:49:3,611.4243999999993,92.00793999999975,5,105.0,81.4,16.9,83.1,0.0,0.0,0.0,0.0,0.5,2.0,11.6,0.6,4.6,0.0,0.6,0.9,0.2,1935361.2,100006.8,124984.0,216220.4,832000.8,0.0,561890.4,100.0,218.8,218.8,207.2,218.8,207.3
192.168.0.6,19:49:40,19:49:4,75.3729,49.15750693240902,8,115.4,63.8,34.5,65.5,0.0,0.0,0.0,0.0,2.4,2.7,48.3,1.1,7.4,0.1,1.1,1.1,0.3,1934788.0,100580.0,124892.4,216216.0,831450.8,0.0,561907.6,100.0,149.2,149.2,142.6,148.7,142.2
192.168.0.6,19:49:50,19:49:5,98.29439999999998,47.83222212908635,5,119.3,80.7,17.6,82.3,0.0,0.0,0.0,0.0,19.3,3.2,119.2,2.0,6.4,0.1,2.0,2.3,0.7,1935870.4,99497.6,124984.8,216224.0,832438.4,0.0,561906.0,100.0,220.6,220.6,208.4,220.6,208.5
192.168.0.6,19:50:00,19:50:0,629.1800499999999,294.3376539278132,3,94.2,96.9,1.1,98.9,0.0,0.0,0.0,0.0,0.5,1.9,11.6,0.8,7.0,0.0,0.8,1.6,0.2,1935353.6,100014.4,124842.4,216236.0,832080.4,0.0,561976.4,100.0,346.3,346.3,329.1,346.3,329.2
192.168.0.6,19:50:11,19:50:1,1515.4778,1170.5250874704498,1,42.3,97.9,0.0,100.0,0.0,0.0,0.0,0.0,4.2,4.2,39.3,0.9,7.8,0.1,0.9,1.3,0.5,1935535.6,99832.4,124911.2,216244.0,832024.0,0.0,562215.6,100.0,350.4,350.4,336.2,350.4,336.2
192.168.0.6,19:50:20,19:50:2,1203.9235999999996,677.7243687230994,2,69.7,97.9,0.1,99.9,0.0,0.0,0.0,0.0,0.7,3.1,64.0,1.1,23.6,0.1,1.1,1.7,0.4,1936596.0,98772.0,125008.8,216253.6,832855.6,0.0,562474.8,100.0,373.6,373.6,359.3,373.6,359.3
192.168.0.6,19:50:30,19:50:3,551.441,171.16728463285372,4,132.1,96.5,1.9,98.1,0.0,0.0,0.0,0.0,19.5,3.1,117.6,0.8,6.8,0.0,0.8,1.0,0.3,1937466.0,97902.0,125087.2,216267.2,833085.6,0.0,562682.8,100.0,346.5,346.5,331.0,346.5,331.1
192.168.0.6,19:50:40,19:50:4,88.74359999999999,42.45331741573037,6,142.4,80.5,17.9,82.1,0.0,0.0,0.0,0.0,0.7,2.1,15.2,0.9,6.3,0.1,0.9,1.3,0.3,1937899.2,97468.8,125084.0,216276.0,833298.8,0.0,562719.2,100.0,213.6,213.6,200.3,213.1,199.9
192.168.0.6,19:50:50,19:50:5,521.7095,271.5465228758171,3,107.1,96.6,1.1,98.9,0.0,0.0,0.0,0.0,2.5,3.2,59.6,0.5,7.0,0.0,0.5,1.1,0.3,1937913.6,97454.4,125146.0,216284.0,833416.8,0.0,562790.8,100.0,336.8,336.8,319.1,336.8,319.2
192.168.0.6,19:51:00,19:51:0,372.14369999999985,82.45893023255837,5,141.9,89.9,7.9,92.1,0.0,0.0,0.0,0.0,0.5,1.8,11.6,1.3,7.2,0.1,1.3,2.4,0.5,1938731.2,96636.8,125165.6,216299.2,834017.6,0.0,562940.8,100.0,290.0,290.0,275.6,290.0,275.7
192.168.0.6,19:51:10,19:51:1,109.8565,68.1086229624379,4,141.1,94.2,3.2,96.8,0.0,0.0,0.0,0.0,20.8,3.8,132.0,0.6,10.4,0.0,0.6,1.9,0.6,1938952.0,96416.0,125170.0,216350.0,834144.8,0.0,562942.4,100.0,329.2,329.2,315.9,329.2,316.0
192.168.0.6,19:51:20,19:51:2,480.48875,266.59915258620714,3,116.0,97.3,0.2,99.8,0.0,0.0,0.0,0.0,3.0,3.2,54.0,1.0,23.9,0.0,1.0,1.8,0.2,1939205.6,96162.4,125221.6,216352.8,834150.4,0.0,563067.2,100.0,337.7,337.7,322.9,337.7,323.0
192.168.0.6,19:51:31,19:51:3,1505.0373499999998,1144.3338607305932,1,43.8,98.3,0.0,100.0,0.0,0.0,0.0,0.0,0.5,2.1,13.2,0.9,8.2,0.0,0.9,1.6,0.2,1938460.0,96908.0,125272.8,216364.0,833379.6,0.0,563443.6,100.0,347.2,347.2,334.4,347.2,334.3
192.168.0.6,19:51:41,19:51:4,1318.1441499999994,731.0800242424234,2,66.0,97.3,0.0,100.0,0.0,0.0,0.0,0.0,0.6,2.3,15.6,0.9,7.2,0.1,0.9,1.5,0.3,1941081.6,94286.4,125386.8,216398.0,835135.2,0.0,563674.4,100.0,321.5,321.5,310.1,321.0,309.6
192.168.0.6,19:51:51,19:51:5,1507.9985000000001,1224.221930288462,1,41.6,98.4,0.0,100.0,0.0,0.0,0.0,0.0,20.6,4.1,198.4,0.7,8.8,0.0,0.7,1.1,0.4,1939478.4,95889.6,125426.8,216396.0,833474.8,0.0,563902.4,100.0,350.1,350.1,335.1,350.1,335.1
192.168.0.6,19:52:01,19:52:0,1595.717,1331.8155265957444,1,37.6,98.0,0.0,100.0,0.0,0.0,0.0,0.0,2.6,2.2,22.4,1.0,5.0,0.0,1.0,1.3,0.4,1940771.6,94596.4,125500.4,216411.2,834257.2,0.0,564144.8,100.0,346.6,346.6,336.3,346.6,336.4
192.168.0.6,19:52:10,19:52:1,668.4077999999997,340.98980491942314,4,117.9,97.2,0.0,100.0,0.0,0.0,0.0,0.0,1.7,3.9,27.2,0.5,4.8,0.1,0.5,0.8,0.6,1941207.2,94160.8,125585.2,216418.8,834875.2,0.0,564357.2,100.0,314.6,314.6,303.3,314.6,303.4
192.168.0.6,19:52:20,19:52:2,183.22339999999937,52.02095244474201,7,149.3,82.7,15.3,84.7,0.0,0.0,0.0,0.0,1.0,2.8,82.0,0.8,24.1,0.0,0.8,1.6,0.3,1940907.2,94460.8,125500.0,216424.0,834388.0,0.0,564519.6,100.0,253.4,253.4,240.8,253.4,240.9
192.168.0.6,19:52:30,19:52:3,57.34100000000001,41.215796221322535,8,148.2,73.9,24.8,75.2,0.1,0.0,0.4,0.3,20.2,2.5,119.2,0.7,6.6,0.0,1.0,1.9,0.5,1942641.6,92726.4,125614.4,216444.0,835599.2,0.0,564520.8,100.0,166.6,166.6,156.3,166.6,156.4
192.168.0.6,19:52:40,19:52:4,98.7755,51.44205714285715,5,143.5,84.7,13.4,86.6,0.0,0.0,0.0,0.0,14.2,2.9,83.2,0.7,1.7,0.1,0.7,0.7,1.1,1942035.2,93332.8,125562.4,216452.0,835220.8,0.0,564523.2,100.0,277.0,277.0,265.3,276.5,264.9
192.168.0.6,19:52:50,19:52:5,63.69325,41.50848057644113,8,159.6,72.0,26.0,74.0,0.0,0.0,0.0,0.0,1.2,3.2,24.8,0.6,8.4,0.0,0.6,1.5,0.5,1942755.2,92612.8,125576.4,216460.0,835696.8,0.0,564529.2,100.0,177.8,177.8,166.4,177.8,166.5
192.168.0.6,19:53:00,19:53:0,55.08589999999999,37.98062261831594,8,162.7,74.1,24.1,75.9,0.0,0.0,0.0,0.0,0.9,2.8,19.2,0.8,8.0,0.0,0.8,1.3,0.4,1942657.6,92710.4,125492.4,216468.0,835692.8,0.0,564526.4,100.0,181.8,181.8,171.5,181.8,171.6
192.168.0.6,19:53:10,19:53:1,63.97999999999998,39.780842137219125,8,164.7,71.3,26.7,73.1,0.0,0.0,0.0,0.0,22.3,5.4,138.9,0.6,9.6,0.2,0.6,1.1,0.9,1942675.2,92692.8,125519.2,216480.0,835737.6,0.0,564541.2,100.0,184.0,184.0,173.5,184.0,173.6
192.168.0.6,19:53:20,19:53:2,88.46725,51.76844630071602,5,167.6,91.9,6.1,93.9,0.0,0.0,0.0,0.0,0.6,2.3,16.8,0.8,7.5,0.0,0.8,1.5,0.3,1942944.8,92423.2,125509.2,216488.0,835767.2,0.0,564589.6,100.0,317.3,317.3,302.5,317.3,302.6
192.168.0.6,19:53:30,19:53:3,81.03339999999987,45.87443426294832,6,175.7,89.9,7.8,92.2,0.0,0.0,0.0,0.0,0.6,2.3,16.0,0.7,6.9,0.0,0.7,1.5,0.3,1943179.6,92188.4,125516.4,216499.6,836204.0,0.0,564600.8,100.0,266.1,266.1,252.6,266.1,252.7
192.168.0.6,19:53:40,19:53:4,65.76719999999999,36.70544939759032,7,166.0,76.9,20.5,79.5,0.0,0.0,0.0,0.0,2.7,2.7,26.8,0.9,8.5,0.0,0.9,1.4,0.3,1942112.4,93255.6,125500.8,216508.0,835089.6,0.0,564600.0,100.0,228.1,228.1,213.5,227.6,213.1
192.168.0.6,19:53:50,19:53:5,59.93759999999997,36.95545667574927,8,183.5,79.4,18.5,81.5,0.0,0.0,0.0,0.0,20.1,2.9,122.0,1.0,6.4,0.0,1.0,1.4,0.5,1941585.6,93782.4,125507.6,216512.0,834524.8,0.0,564602.8,100.0,209.1,209.1,196.2,209.1,196.3
192.168.0.6,19:54:00,19:54:0,65.507,37.37671607515651,8,191.6,77.6,20.7,79.3,0.0,0.0,0.0,0.0,0.6,2.1,15.2,1.6,7.6,0.1,1.6,2.4,0.5,1941990.4,93377.6,125514.4,216524.0,835049.6,0.0,564608.8,100.0,214.2,214.2,201.8,214.2,201.9
192.168.0.6,19:54:10,19:54:1,75.54584999999997,38.78197718052745,7,197.2,86.5,11.9,88.1,0.0,0.0,0.0,0.0,1.6,3.7,22.8,0.6,4.7,0.1,0.6,0.9,0.5,1942212.8,93155.2,125506.8,216536.0,835042.4,0.0,564601.2,100.0,271.3,271.3,255.1,271.3,255.2
192.168.0.6,19:54:20,19:54:2,62.82669999999998,35.993121926229506,8,195.2,79.7,18.6,81.4,0.0,0.0,0.0,0.0,3.1,2.6,24.4,1.1,7.0,0.0,1.1,1.6,0.3,1941406.4,93961.6,125480.4,216540.0,834352.4,0.0,564646.8,100.0,229.1,229.1,215.1,229.1,215.2
192.168.0.6,19:54:30,19:54:3,61.2604,35.75683664122134,8,196.5,75.5,22.9,77.0,0.0,0.0,0.0,0.0,21.4,3.1,122.8,0.9,6.5,0.1,0.9,1.3,0.4,1942384.8,92983.2,125517.6,216552.0,835078.0,0.0,564652.4,100.0,210.6,210.6,200.9,210.6,201.0
192.168.0.6,19:54:40,19:54:4,67.89,36.35696306355235,8,184.1,74.8,23.3,76.6,0.0,0.0,0.0,0.0,0.6,2.3,17.6,0.6,7.7,0.0,0.6,1.5,0.3,1941425.6,93942.4,125452.4,216560.0,834386.8,0.0,564648.0,100.0,204.2,204.2,193.4,203.7,193.0
192.168.0.6,19:54:50,19:54:5,130.6,81.06932977588026,5,187.4,95.9,1.5,98.5,0.0,0.0,0.0,0.0,0.8,2.6,20.8,1.0,7.3,0.1,1.0,1.7,0.5,1942498.4,92869.6,125526.8,216568.0,835138.8,0.0,564787.6,100.0,339.1,339.1,328.4,339.1,328.5
192.168.0.6,19:55:00,19:55:0,110.4216,47.75249616228069,7,182.4,77.4,20.6,79.3,0.0,0.0,0.0,0.0,3.0,2.6,24.4,0.9,7.9,0.0,0.9,1.6,0.2,1942664.0,92704.0,125512.0,216580.8,835164.0,0.0,564841.6,100.0,240.4,240.4,228.7,240.4,228.8
192.168.0.6,19:55:10,19:55:1,107.3195,69.84700925925934,5,183.6,93.6,4.2,95.8,0.0,0.0,0.0,0.0,21.3,3.9,126.4,0.7,7.9,0.0,0.7,1.3,0.5,1941862.4,93505.6,125466.4,216584.0,834490.0,0.0,564844.8,100.0,332.7,332.7,317.8,332.7,317.9
192.168.0.6,19:55:20,19:55:2,228.08299999999997,141.4091697810998,5,187.3,97.4,0.0,100.0,0.0,0.0,0.0,0.0,0.7,2.4,40.0,1.0,34.6,0.0,1.0,2.4,0.2,1941585.2,93782.8,125459.2,216597.6,834240.0,0.0,564985.2,100.0,331.0,331.0,315.0,331.0,315.1
192.168.0.6,19:55:31,19:55:3,905.0295,639.8781232166021,2,77.1,97.0,0.0,100.0,0.0,0.0,0.0,0.0,2.6,2.7,24.0,0.8,5.8,0.0,0.8,1.1,0.3,1947442.0,87926.0,125600.8,216608.4,839486.4,0.0,565219.6,100.0,328.2,328.2,318.3,328.2,318.3
192.168.0.6,19:55:41,19:55:4,1377.8181,1158.8970891089107,1,40.4,96.1,2.3,97.7,0.0,0.0,0.0,0.0,0.6,2.4,16.4,0.7,8.1,0.1,0.7,1.4,0.2,1946902.8,88465.2,125512.8,216612.0,838804.4,0.0,565453.2,100.0,365.0,365.0,351.5,364.5,350.9
192.168.0.6,19:55:51,19:55:5,1556.6006,1305.4240603015082,1,39.8,97.6,0.0,100.0,0.0,0.0,0.0,0.0,20.7,3.4,195.6,1.0,31.5,0.1,1.0,1.4,0.4,1947846.4,87521.6,125640.4,216627.6,839358.8,0.0,565707.2,100.0,362.9,362.9,353.9,362.9,353.8
192.168.0.6,19:56:01,19:56:0,1580.2962,1322.06412320917,2,34.9,97.1,0.0,100.0,0.0,0.0,0.0,0.0,0.6,2.6,15.6,0.8,6.9,0.0,0.8,1.7,0.3,1949330.4,86037.6,125729.6,216644.0,840328.8,0.0,565945.2,100.0,321.1,321.1,313.8,321.1,313.9
192.168.0.6,19:56:10,19:56:1,287.47319999999996,243.79617356778232,5,176.3,97.7,0.0,100.0,0.0,0.0,0.0,0.0,3.6,4.1,34.8,1.0,5.7,0.1,1.0,1.3,0.7,1948756.0,86612.0,125758.8,216647.6,839519.2,0.0,566182.4,100.0,337.7,337.7,333.3,337.7,333.4
192.168.0.6,19:56:20,19:56:2,498.2239499999999,405.27837815126026,3,119.0,98.3,0.0,100.0,0.0,0.0,0.0,0.0,0.6,2.3,15.6,0.9,10.2,0.1,0.9,2.0,0.2,1948853.2,86514.8,125774.4,216660.8,839466.4,0.0,566452.4,100.0,320.7,320.7,311.8,320.7,311.9
192.168.0.6,19:56:31,19:56:3,1416.4590999999998,1099.662353684211,1,47.5,98.4,0.0,100.0,0.0,0.0,0.0,0.0,20.3,3.2,195.2,1.1,32.6,0.0,1.1,1.2,0.4,1948504.4,86863.6,125910.4,216684.0,838739.6,0.0,566710.8,100.0,350.2,350.2,340.7,350.2,340.7
192.168.0.6,19:56:42,19:56:4,1558.2206999999999,1293.2595474860343,1,35.8,98.3,0.0,100.0,0.0,0.0,0.0,0.0,2.7,2.6,26.0,0.8,6.0,0.0,0.8,1.0,0.2,1949999.2,85368.8,126083.2,216699.2,839656.8,0.0,566983.6,100.0,336.8,336.8,331.6,336.3,331.0
192.168.0.6,19:56:51,19:56:5,1697.7828,1383.2214784946245,1,37.2,97.7,0.0,100.0,0.0,0.0,0.0,0.0,2.8,3.0,29.2,0.8,8.4,0.0,0.8,1.5,0.3,1950084.8,85283.2,126161.6,216706.4,839565.6,0.0,567203.2,100.0,312.1,312.1,308.1,312.1,307.9
192.168.0.6,19:57:01,19:57:0,1561.015,1340.34604432133,1,36.1,97.4,0.0,100.0,0.0,0.0,0.0,0.0,0.8,2.5,90.4,0.9,31.0,0.0,0.9,1.2,0.3,1950608.4,84759.6,126192.0,216715.2,839650.8,0.0,567447.6,100.0,327.5,327.5,320.7,327.5,320.8
192.168.0.6,19:57:11,19:57:1,1552.8175999999999,1341.8710708215287,2,35.3,97.7,0.0,100.0,0.0,0.0,0.0,0.0,22.3,4.3,133.1,0.2,1.9,0.1,0.2,0.2,0.6,1950057.2,85310.8,126156.8,216741.2,839070.0,0.0,567688.8,100.0,319.7,319.7,315.3,319.7,315.3
192.168.0.6,19:57:21,19:57:2,1447.8266,1217.4087876543213,1,40.5,97.4,0.0,100.0,0.0,0.0,0.0,0.0,2.4,2.2,22.8,0.4,2.9,0.0,0.4,0.6,0.4,1949646.0,85722.0,126186.4,216728.0,838388.0,0.0,567958.0,100.0,333.6,333.6,329.0,333.6,329.1
192.168.0.6,19:57:31,19:57:3,1644.199,1378.9823518005542,1,36.1,97.8,0.0,100.0,0.0,0.0,0.0,0.0,0.8,2.6,90.8,0.6,17.3,0.0,0.6,0.9,0.3,1950831.6,84536.4,126264.4,216743.2,838996.8,0.0,568327.6,100.0,307.9,307.9,303.6,307.9,303.7
192.168.0.6,19:57:41,19:57:4,1519.1772500000002,1328.8597022471904,1,35.6,98.1,0.0,100.0,0.0,0.0,0.0,0.0,18.3,3.3,109.6,0.6,3.6,0.0,0.6,0.8,0.7,1951925.6,83442.4,126328.0,216748.0,839792.8,0.0,568565.2,100.0,327.0,327.0,324.3,326.5,323.9
192.168.0.6,19:57:50,19:57:5,915.8532999999999,453.73022135922423,3,103.0,98.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,4.4,39.6,1.0,11.7,0.1,1.0,1.8,0.5,1952367.6,83000.4,126341.6,216757.2,839838.4,0.0,568806.4,100.0,344.5,344.5,338.2,344.5,338.3
192.168.0.6,19:58:01,19:58:0,1441.8478,1117.5214125269981,1,46.3,97.8,0.0,100.0,0.0,0.0,0.0,0.0,1.1,2.8,94.0,0.7,30.1,0.0,0.7,1.2,0.5,1951168.0,84200.0,126318.0,216772.0,838508.0,0.0,569201.6,100.0,327.3,327.3,322.1,327.3,322.0
192.168.0.6,19:58:10,19:58:1,1069.76,450.2013648111337,3,100.6,97.5,0.0,100.0,0.0,0.0,0.0,0.0,3.1,4.6,38.0,0.9,6.9,0.2,0.9,1.7,1.3,1952346.0,83022.0,126383.2,216783.2,839379.6,0.0,569436.4,100.0,313.8,313.8,309.6,313.8,309.7
192.168.0.6,19:58:21,19:58:2,1417.8824,1107.9389488272923,1,46.9,98.9,0.0,100.0,0.0,0.0,0.0,0.0,20.6,2.8,121.6,0.8,8.5,0.1,0.8,1.5,0.4,1949334.4,86033.6,126402.0,216792.0,835900.8,0.0,569722.4,100.0,350.3,350.3,344.7,350.3,344.7
192.168.0.6,19:58:30,19:58:3,1005.2608499999908,430.13368060836524,3,105.2,97.2,0.0,100.0,0.0,0.0,0.0,0.0,3.2,2.7,104.4,0.8,8.8,0.0,0.8,1.1,0.3,1950415.2,84952.8,126429.2,216801.6,836655.6,0.0,569961.6,100.0,320.9,320.9,320.3,320.9,320.4
192.168.0.6,19:58:40,19:58:4,792.8148,613.3843453416157,2,80.5,97.9,0.0,100.0,0.0,0.0,0.0,0.0,0.6,2.1,15.6,0.9,6.5,0.0,0.9,1.7,0.3,1950794.4,84573.6,126449.6,216811.6,836768.4,0.0,570209.2,100.0,327.5,327.5,322.6,327.0,322.2
192.168.0.6,19:58:51,19:58:5,1413.605,1169.4243024830694,1,44.3,97.8,0.0,100.0,0.0,0.0,0.0,0.0,0.7,2.6,20.8,0.9,10.4,0.0,0.9,1.9,0.3,1950341.2,85026.8,126502.4,216820.0,836032.4,0.0,570483.6,100.0,337.3,337.3,331.2,337.3,331.2
192.168.0.6,19:59:01,19:59:0,1515.7759999999998,1306.3109090909084,1,36.3,98.0,0.0,100.0,0.0,0.0,0.0,0.0,22.8,3.1,203.6,0.9,12.2,0.0,0.9,1.6,0.3,1951498.4,83869.6,126518.0,216830.4,836807.6,0.0,570730.4,100.0,321.4,321.4,318.6,321.4,318.6
192.168.0.6,19:59:11,19:59:1,1507.961,1291.5147012987,1,38.5,97.6,0.0,100.0,0.0,0.0,0.0,0.0,1.7,3.6,23.2,0.7,6.5,0.1,0.7,1.4,0.3,1951815.2,83552.8,126562.4,216835.6,836838.8,0.0,570977.2,100.0,342.3,342.3,336.1,342.3,336.2
192.168.0.6,19:59:21,19:59:2,1507.9288,1300.7678817480717,1,38.9,97.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5,2.3,12.4,0.8,7.0,0.1,0.8,1.6,0.2,1952134.0,83234.0,126561.2,216847.6,836853.2,0.0,571264.4,100.0,335.1,335.1,329.7,335.1,329.8
192.168.0.6,19:59:31,19:59:3,1509.1943999999999,1308.6855809018566,1,37.7,97.6,0.0,100.0,0.0,0.0,0.0,0.0,0.7,2.5,91.2,0.9,43.9,0.0,0.9,1.3,0.3,1952514.0,82854.0,126615.2,216863.2,836816.8,0.0,571512.4,100.0,315.0,315.0,312.3,315.0,312.4
192.168.0.6,19:59:41,19:59:4,1558.8719999999998,1311.0138536585364,1,36.9,97.5,0.0,100.0,0.0,0.0,0.0,0.0,22.8,3.1,135.6,0.8,8.5,0.0,0.8,1.9,0.6,1952785.2,82582.8,126624.8,216871.6,836843.6,0.0,571765.6,100.0,325.6,325.6,322.9,325.1,322.5
192.168.0.6,19:59:50,19:59:5,603.438449999998,436.4199715073533,3,108.8,97.5,0.0,100.0,0.0,0.0,0.0,0.0,0.9,3.1,20.0,0.9,9.2,0.0,0.9,1.6,0.3,1953014.0,82354.0,126637.6,216874.8,836868.0,0.0,572000.8,100.0,347.0,347.0,343.4,347.0,343.5
192.168.0.6,20:00:01,20:00:0,1420.4414,1088.6527719665264,1,47.8,98.5,0.0,100.0,0.0,0.0,0.0,0.0,0.9,2.3,93.2,1.9,32.6,0.1,1.9,2.6,0.5,1952426.4,82941.6,126656.4,216888.0,836086.8,0.0,572275.2,100.0,327.1,327.1,321.8,327.1,321.8
192.168.0.6,20:00:10,20:00:1,1097.1212499999995,430.3643902912618,3,103.0,97.7,0.0,100.0,0.0,0.0,0.0,0.0,1.7,3.9,26.0,0.7,7.5,0.1,0.7,1.2,0.4,1952828.4,82539.6,126704.8,216891.6,836130.0,0.0,572512.8,100.0,318.6,318.6,319.4,318.6,319.5
192.168.0.6,20:00:21,20:00:2,1417.5956999999999,1072.647215163935,1,48.8,98.6,0.0,100.0,0.0,0.0,0.0,0.0,23.2,3.1,127.6,0.7,6.2,0.0,0.7,0.9,0.4,1952379.2,82988.8,126702.8,216904.0,835526.0,0.0,572808.8,100.0,332.6,332.6,328.6,332.6,328.5
192.168.0.6,20:00:31,20:00:3,1317.4135,673.0205787172006,2,68.6,97.0,0.0,100.0,0.0,0.0,0.0,0.0,1.1,2.9,95.6,0.8,32.4,0.0,0.8,1.1,0.3,1954971.6,80396.4,126844.4,216991.6,837338.4,0.0,573074.4,100.0,322.0,322.0,319.7,322.0,319.8
192.168.0.6,20:00:41,20:00:4,1406.7536,1160.1094840182664,1,43.8,98.3,0.0,100.0,0.0,0.0,0.0,0.0,0.5,1.9,12.0,0.7,4.3,0.0,0.7,1.3,0.4,1953073.6,82294.4,126772.8,216920.0,835557.6,0.0,573314.0,100.0,339.7,339.7,333.9,339.2,333.5
