[28.04064, 28.04064, 28.04064, 28.04064, 28.04064, 28.04064, 28.04064, 28.04064, 28.04064, 28.04064, 28.040646, 28.040646, 28.040648, 28.040648, 28.04065, 28.040648, 28.04065, 28.04065, 28.04065]
[28.032946, 28.032946, 28.032946, 28.032946, 28.032946, 28.032946, 28.032946, 28.032946, 28.032946, 28.032946, 28.033012, 28.033033, 28.033045, 28.03305, 28.033056, 28.033058, 28.03306, 28.033062, 28.033064]
[28.035017, 28.035017, 28.035017, 28.035017, 28.035017, 28.035017, 28.035017, 28.035017, 28.035017, 28.035017, 28.035063, 28.035078, 28.035088, 28.035091, 28.035093, 28.035095, 28.035099, 28.035099, 28.0351]
[27.99901, 27.99901, 27.99901, 27.99901, 27.99901, 27.99901, 27.99901, 27.99901, 28.000336, 28.000769, 28.000984, 28.001114, 28.001198, 28.001259, 28.001305, 28.00134, 28.00137, 28.00137, 28.00137]
[27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.975739, 27.975986, 27.976112, 27.976187, 27.976234, 27.97627, 27.976297, 27.976318, 27.976334]
[27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.974983, 27.975487, 27.975739, 27.975887, 27.975986, 27.976059, 27.976112, 27.976154, 27.976187, 27.976187]
[27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.975739, 27.975986, 27.976112, 27.976187, 27.976234, 27.97627, 27.976297, 27.976318, 27.976334]
[27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.975739, 27.975986, 27.976112, 27.976187, 27.976234, 27.97627, 27.976297, 27.976318, 27.976334]
[27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.975739, 27.975986, 27.976112, 27.976187, 27.976234, 27.97627, 27.976297, 27.976318, 27.976334]
[27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.974983, 27.975739, 27.975986, 27.976112, 27.976187, 27.976234, 27.97627, 27.976297, 27.976318, 27.976334]
[27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.973454, 27.974983, 27.975487, 27.975739, 27.975887, 27.975986, 27.976059, 27.976112, 27.976154, 27.976187, 27.976187]
[27.649055, 27.649055, 27.649055, 27.649055, 27.649055, 27.649055, 27.669436, 27.676126, 27.679451, 27.681438, 27.682762, 27.683704, 27.68441, 27.68496, 27.685398, 27.685398, 27.685398, 27.685398, 27.685398]
[27.13003, 27.13003, 27.13003, 27.151194, 27.158878, 27.162842, 27.16526, 27.16689, 27.16806, 27.168943, 27.169634, 27.170185, 27.170185, 27.170185, 27.170185, 27.170185, 27.170185, 27.170185, 27.170185]
