worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge, [DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive, [NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.243,18:18:12,18:18:1,289.60479999999984,306.22559206798843,7,35.3,96.8,0.6,99.4,0.0,7.2,0.8,0.4,903653.6,101058.4,88332.8,56788.0,674302.4,0.0,42310.0,100.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,36.1,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:18:21,18:18:2,352.30389999999966,318.7526812865498,7,34.2,96.7,0.7,99.3,0.0,114.4,0.9,0.5,903575.6,101136.4,88746.0,56865.6,674002.8,0.0,42388.4,100.0,0.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,40.4,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:18:31,18:18:3,2099.910200000003,353.8142754098361,7,30.5,97.6,0.7,99.3,0.0,60.8,0.8,0.3,904985.6,99726.4,88704.8,56494.0,675536.4,0.0,42400.0,100.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,37.9,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:18:41,18:18:4,2163.06015,378.3210833333333,7,26.4,97.2,0.7,99.3,0.0,7.2,0.4,0.1,905854.4,98857.6,88744.4,56596.8,675840.4,0.0,42536.8,100.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,37.9,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:18:51,18:18:5,2488.3704999999995,379.4204537444934,7,22.7,97.5,0.7,99.3,0.0,117.6,0.9,0.6,903980.4,100731.6,88776.8,56754.0,674022.0,0.0,42604.0,100.0,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,37.4,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:19:01,18:19:0,3220.40735,456.3475979381443,7,19.4,96.8,0.6,99.4,0.0,15.2,1.5,0.4,904343.6,100368.4,88800.0,56787.6,674286.0,0.0,42691.2,100.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,35.4,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:19:11,18:19:1,3073.1731999999997,540.3938156424583,7,17.9,95.9,1.6,98.4,0.0,62.0,0.9,0.5,905276.8,99435.2,88748.8,57238.0,675084.4,0.0,42692.4,100.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,31.5,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:19:21,18:19:2,270.8653,195.73918181818183,7,14.3,47.8,50.3,49.7,0.0,10.8,0.9,0.3,902015.6,102696.4,88791.2,56952.8,671930.4,0.0,42712.0,100.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:19:31,18:19:3,243.96749999999994,194.32694230769235,6,10.4,11.1,85.9,14.0,0.0,119.6,1.1,0.4,900487.2,104224.8,88871.2,56893.2,670488.8,0.0,42718.8,100.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,8.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:19:41,18:19:4,235.48250000000002,208.71433333333331,5,6.6,8.2,89.2,10.7,0.0,15.6,1.3,0.3,900739.2,103972.8,88932.0,57032.8,670538.8,0.0,42716.8,100.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,3.6,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:19:51,18:19:5,238.5308,210.77155555555558,5,2.7,8.2,87.9,11.8,0.0,60.0,1.4,0.5,900726.4,103985.6,89029.6,57113.6,670582.8,0.0,42720.0,100.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:20:01,18:20:0,252.36415,218.81863157894728,5,3.8,9.0,87.8,12.0,0.0,8.8,1.1,0.4,900778.4,103933.6,89023.6,57130.8,670536.4,0.0,42722.4,100.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:20:11,18:20:1,243.1114,201.45036363636365,5,7.7,8.6,87.7,11.9,0.0,129.1,1.8,0.8,900470.4,104241.6,89024.4,57162.8,670270.0,0.0,42736.8,100.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,7.7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:20:21,18:20:2,226.5848,187.5592735042735,5,11.7,8.7,87.3,12.5,0.0,8.0,1.1,0.3,897861.2,106850.8,88884.4,57638.4,668644.4,0.0,42816.8,100.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,6.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:20:31,18:20:3,206.23469999999998,166.14868387096774,4,15.5,8.4,89.2,10.6,0.0,58.0,0.9,0.4,896169.2,108542.8,88759.6,57681.6,667623.2,0.0,42813.6,100.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:20:41,18:20:4,339.8265999999999,210.87037037037027,3,18.9,6.7,89.9,9.9,0.0,115.9,0.8,0.5,895824.8,108887.2,88793.2,57305.2,667242.0,0.0,42924.8,100.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:20:52,18:20:5,1153.8593999999998,652.0621527093596,3,20.3,8.7,89.0,10.8,0.0,17.2,1.0,0.2,896077.2,108634.8,88870.0,57857.2,666901.6,0.0,43200.8,100.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:21:03,18:21:0,2195.0184,1422.0947387755105,4,24.5,96.8,0.8,99.2,0.0,49.4,1.4,0.5,901994.8,102717.2,89235.6,59048.8,671751.6,0.0,43215.6,100.0,0.0,0.0,38.6,0.0,0.0,0.0,0.0,0.0,38.6,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:21:13,18:21:1,2762.6498499999993,1727.0097709923675,5,26.2,96.5,0.6,99.4,0.0,103.6,0.9,0.5,905020.0,99692.0,89296.8,58695.2,673724.4,0.0,43760.4,100.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,34.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:21:23,18:21:2,2010.56,1369.639451713396,6,32.1,96.4,0.6,99.4,0.0,9.2,0.9,0.2,902152.4,102559.6,89379.2,58469.6,670714.4,0.0,43786.0,100.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,35.9,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:21:32,18:21:3,1461.995449999999,857.7715608465618,7,37.8,96.5,0.5,99.5,0.0,16.8,0.8,0.3,899809.6,104902.4,89348.0,60052.8,668478.0,0.0,43934.4,100.0,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,37.4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:21:42,18:21:4,381.21670000000034,219.7667786666665,7,37.5,94.9,2.4,97.6,0.0,58.0,0.5,0.5,899724.0,104988.0,89330.0,59468.4,668424.4,0.0,44018.0,100.0,0.0,0.0,35.8,0.0,0.0,0.0,0.0,0.0,35.8,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:21:52,18:21:5,262.67189999999994,180.6750946745562,7,33.8,92.2,5.7,94.3,0.0,126.0,0.9,0.5,896106.0,108606.0,89405.6,59063.6,664821.6,0.0,44112.4,100.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,35.6,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:22:01,18:22:0,206.03369999999998,167.83111073825495,6,29.8,17.3,79.9,20.0,0.0,119.1,1.0,1.7,895946.4,108765.6,89446.4,58730.4,664536.0,0.0,44227.2,100.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,10.7,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:22:11,18:22:1,193.2866,160.64232061068697,5,26.2,9.3,88.0,11.9,0.0,10.8,0.5,0.1,895285.6,109426.4,89485.2,58408.4,663708.4,0.0,44251.6,100.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:22:21,18:22:2,207.7617,163.36692272727265,4,22.0,8.9,88.3,11.6,0.0,111.2,0.9,0.4,896548.8,108163.2,89528.0,58573.2,664901.6,0.0,44303.2,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:22:31,18:22:3,214.15155,163.96255494505496,3,18.2,6.6,90.2,9.7,0.0,13.2,0.9,0.2,895785.6,108926.4,89592.4,58488.4,664110.4,0.0,44307.6,100.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:22:41,18:22:4,469.6101500000001,342.16892028985495,2,13.8,7.1,90.5,9.3,0.0,15.2,1.0,0.2,895552.4,109159.6,89662.4,58512.0,663606.4,0.0,44468.0,100.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:22:51,18:22:5,454.10114999999996,221.67132692307683,2,10.4,8.7,88.1,11.6,0.0,13.2,1.4,0.5,895292.0,109420.0,89702.8,58248.0,663406.4,0.0,44470.4,100.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,7.5,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:23:01,18:23:0,202.3148,166.2992835820895,2,6.7,7.8,89.8,9.9,0.0,159.6,0.4,0.4,893841.6,110870.4,89710.4,58316.8,662378.8,0.0,44472.0,100.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:23:11,18:23:1,216.3212,177.84592592592594,1,2.7,8.7,87.8,12.0,0.0,10.8,0.6,0.3,893839.2,110872.8,89727.6,58276.8,662302.4,0.0,44477.6,100.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:23:21,18:23:2,197.12675,160.29973684210526,1,3.8,8.3,88.8,11.1,0.0,16.8,0.9,0.2,894024.4,110687.6,89785.2,58327.6,662348.4,0.0,44502.4,100.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,5.9,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:23:32,18:23:3,1052.43345,435.0844852941176,1,6.8,7.7,89.4,10.2,0.0,151.6,1.1,0.5,893830.4,110881.6,89825.6,58975.2,662321.6,0.0,44512.8,100.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:23:46,18:23:4,7541.022999999999,3086.5701058823524,1,8.5,5.1,93.4,6.5,0.0,2.4,0.8,0.2,891372.4,113339.6,89785.6,58269.6,659818.0,0.0,44636.8,100.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:23:55,18:23:5,9131.452500000001,4330.381972222224,2,7.2,88.5,6.4,93.6,0.0,128.4,0.9,0.5,903059.6,101652.4,90427.6,59412.0,669414.0,0.0,44640.8,100.0,0.0,0.0,41.3,0.0,0.0,0.0,0.0,0.0,41.3,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:24:03,18:24:0,6526.596199999995,3336.8056283185842,3,11.3,96.4,0.4,99.6,0.0,11.6,0.9,0.4,906519.2,98192.8,90523.2,60593.6,672278.0,0.0,44640.0,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:24:13,18:24:1,3716.390200000001,2316.153590425532,4,18.8,96.1,0.6,99.4,0.0,7.6,0.8,0.2,905207.2,99504.8,90423.6,59552.0,670882.8,0.0,44656.8,100.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,35.5,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:24:23,18:24:2,2687.4693,1772.5978148148151,5,24.3,96.0,0.6,99.4,0.0,158.4,0.7,0.5,901378.4,103333.6,90508.8,59236.4,666892.4,0.0,44676.8,100.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,37.2,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:24:32,18:24:3,1948.2526,1133.2368686868697,6,29.7,96.2,0.5,99.5,0.0,10.0,0.8,0.2,905738.8,98973.2,90582.4,60360.4,671078.8,0.0,44693.6,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:24:42,18:24:4,481.05535000000003,260.401037142857,7,35.0,96.4,1.0,99.0,0.0,130.0,0.4,0.3,904777.6,99934.4,90546.4,60128.8,670684.8,0.0,44700.4,100.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,36.5,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:24:52,18:24:5,326.7587999999998,184.90755874673633,7,38.3,96.9,1.0,99.0,0.0,12.8,0.8,0.3,903178.4,101533.6,90634.4,59330.8,669002.4,0.0,44697.6,100.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,37.9,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:25:01,18:25:0,340.778,211.2415552560646,6,37.1,20.6,77.0,22.9,0.0,10.4,0.9,0.3,902949.2,101762.8,90626.0,58968.8,668710.4,0.0,44697.2,100.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,10.5,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:25:11,18:25:1,290.40975000000003,177.40349404761898,6,33.6,9.0,87.8,11.9,0.0,148.0,1.0,0.6,902074.0,102638.0,90651.6,58603.2,667910.4,0.0,44715.2,100.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:25:21,18:25:2,322.2032,187.84372692307699,5,26.0,9.3,87.6,12.2,0.0,8.4,0.8,0.2,902471.6,102240.4,90759.6,58722.0,668040.4,0.0,44852.0,100.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:25:31,18:25:3,445.4812,278.7370622568093,4,25.7,9.5,86.6,13.2,0.0,6.8,1.1,0.3,902362.0,102350.0,90750.0,58722.8,667989.6,0.0,44852.4,100.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,7.6,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:25:41,18:25:4,287.2095999999999,175.97568636363636,4,22.0,8.9,87.6,12.1,0.0,151.6,0.8,0.6,903712.8,100999.2,90852.0,59206.0,669155.2,0.0,44857.2,100.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:25:51,18:25:5,202.58120000000002,163.36015846994533,3,18.3,7.0,90.3,9.6,0.0,6.8,0.9,0.2,902366.0,102346.0,90864.4,59143.2,667864.8,0.0,44859.6,100.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,5.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:26:01,18:26:0,568.8153,363.02515555555544,2,13.5,7.5,90.2,9.6,0.0,6.4,0.8,0.2,899069.6,105642.4,90696.0,59197.2,665759.2,0.0,44927.2,100.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:26:11,18:26:1,493.13639999999987,285.7798076923076,2,10.4,8.9,87.2,12.6,0.0,18.0,0.9,0.4,899158.0,105554.0,90738.4,59195.2,665742.8,0.0,44939.6,100.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,8.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:26:21,18:26:2,217.5821,170.02769841269836,2,6.3,8.4,88.7,11.1,0.0,169.6,0.8,0.4,899176.4,105535.6,90788.8,58844.0,665616.4,0.0,44981.6,100.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,5.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:26:31,18:26:3,233.21065,184.8743928571429,1,2.8,7.9,89.4,10.5,0.0,5.2,0.5,0.2,899421.2,105290.8,90856.0,58929.2,665505.2,0.0,45103.6,100.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:26:41,18:26:4,316.0309,196.3311282051282,1,3.9,8.3,89.1,10.7,0.0,13.6,0.8,0.2,899812.0,104900.0,90927.6,59054.0,665694.0,0.0,45228.4,100.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:26:52,18:26:5,1361.6567,650.4787857142856,1,7.0,2.9,96.1,3.7,0.0,17.6,1.3,0.2,900960.8,103751.2,90979.2,59627.6,666789.2,0.0,45360.0,100.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:27:03,18:27:0,2635.2173499999994,1518.010615384615,2,10.4,96.8,0.7,99.3,0.0,176.4,1.1,0.8,905792.4,98919.6,91332.4,60492.8,670427.6,0.0,45364.0,100.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,40.2,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:27:12,18:27:1,3184.467150000001,1635.8365434782613,3,13.8,96.6,0.6,99.4,0.0,14.0,0.7,0.2,911636.8,93075.2,91502.8,60703.6,675675.2,0.0,45368.4,100.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,38.1,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:27:22,18:27:2,1683.4717999999998,638.8528270270269,4,18.5,96.5,0.2,99.8,0.0,128.7,0.9,0.4,907853.2,96858.8,91377.2,60725.2,672123.2,0.0,45389.6,100.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,33.8,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:27:32,18:27:3,320.15559999999994,203.82428384279484,5,22.9,92.2,5.3,94.7,0.0,10.0,1.1,0.3,902827.6,101884.4,91421.6,59737.2,667212.8,0.0,45391.2,100.0,0.0,0.0,35.4,0.0,0.0,0.0,0.0,0.0,35.4,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:27:42,18:27:4,428.20439999999996,221.27668821292778,5,26.3,98.1,0.0,100.0,0.0,6.4,0.8,0.3,907968.8,96743.2,91492.0,60262.0,672306.0,0.0,45389.2,100.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,34.7,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:27:52,18:27:5,493.2729499999997,287.8103489932885,5,29.8,97.9,0.1,99.9,0.0,183.6,0.9,0.6,909138.4,95573.6,91543.2,60857.2,673156.8,0.0,45397.6,100.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,37.3,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:28:02,18:28:0,1206.2312,671.1161661237782,5,30.7,96.8,0.6,99.4,0.0,6.4,0.8,0.2,902439.2,102272.8,91602.0,59617.6,666263.6,0.0,45459.6,100.0,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,38.4,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:28:13,18:28:1,1973.7753,1358.4357402985072,6,33.5,95.8,0.7,99.3,0.0,131.2,1.1,0.5,903904.8,100807.2,91820.4,59713.6,667324.4,0.0,45468.8,100.0,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,33.9,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:28:22,18:28:2,1800.7351499999997,914.3942067039097,7,35.8,96.4,0.4,99.6,0.0,10.0,0.8,0.3,908827.2,95884.8,91840.0,61320.4,672108.8,0.0,45564.8,100.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,36.7,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:28:32,18:28:3,298.0836,178.2798698224853,7,33.8,91.5,6.0,93.9,0.0,6.4,0.8,0.2,906098.8,98613.2,91832.8,60435.2,669685.6,0.0,45698.8,100.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,34.4,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:28:41,18:28:4,213.7082,169.63960269360288,6,29.7,18.6,77.7,22.2,0.0,6.4,0.8,0.2,906378.4,98333.6,91840.0,60708.8,669916.0,0.0,45701.2,100.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,9.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.243,18:28:51,18:28:5,219.71259999999998,168.55911969111966,5,25.9,9.0,87.9,11.8,0.0,186.4,0.9,0.5,903943.6,100768.4,91900.0,59809.6,667547.6,0.0,45708.0,100.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
