worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,01:09:32,01:09:3,361.391,205.43641025641028,1,3.9,74.5,23.4,76.6,0.0,7.6,0.7,0.3,912986.0,91726.0,88828.0,53581.2,693549.6,0.0,36781.6,100.0,0.0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,24.9,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:09:41,01:09:4,520.4535500000001,253.57040909090918,3,4.4,43.6,53.6,46.3,0.0,131.2,0.5,0.6,913974.8,90737.2,88924.0,53507.2,694082.8,0.0,36938.0,100.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,16.1,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:09:52,01:09:5,239.29135,196.2691666666667,2,5.4,54.1,43.2,56.7,0.0,4.8,0.6,0.2,915857.2,88854.8,88910.0,54197.6,695414.8,0.0,37479.2,100.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,17.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:10:01,01:10:0,273.07834999999983,211.34501666666662,4,6.0,39.7,57.3,42.6,0.0,7.6,0.8,0.5,914202.0,90510.0,88991.2,53826.8,693269.6,0.0,37710.8,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:10:12,01:10:1,237.56399999999996,201.20075362318846,3,6.9,52.7,45.1,54.7,0.0,161.6,0.6,1.2,916412.8,88299.2,88965.6,54873.2,695837.6,0.0,37767.2,100.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,15.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:10:21,01:10:2,255.99920000000003,209.41474025974023,5,7.7,39.5,56.5,42.7,0.0,162.8,1.0,5.0,910764.4,93947.6,88361.6,53964.4,693482.0,0.0,37747.2,100.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,14.2,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:10:31,01:10:3,246.24300000000002,208.54431034482758,5,8.7,43.8,53.4,46.5,0.0,6.0,0.8,0.3,912280.0,92432.0,88908.4,53306.4,692895.2,0.0,36389.6,100.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,14.3,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:10:41,01:10:4,248.4375,210.95218681318687,7,9.1,31.3,65.6,34.2,0.0,6.0,0.8,0.3,912315.2,92396.8,88953.2,53328.4,693027.6,0.0,36520.8,100.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,13.3,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:10:51,01:10:5,257.3931999999999,204.15135353535348,6,9.9,40.9,55.9,43.7,0.0,146.8,0.8,1.0,913059.6,91652.4,89006.0,53693.6,693065.6,0.0,36797.6,100.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,12.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:11:01,01:11:0,250.338,202.12314000000006,7,10.0,37.5,60.0,39.9,0.0,6.0,0.7,0.2,916724.8,87987.2,89027.6,54621.2,695212.8,0.0,37605.2,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:11:11,01:11:1,258.35159999999996,203.33783000000005,6,10.0,39.8,57.0,42.9,0.0,113.1,0.8,0.5,914770.8,89941.2,89140.8,54146.8,693088.4,0.0,37878.4,100.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,13.4,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:11:21,01:11:2,277.86819999999994,205.93039999999996,5,10.0,48.4,48.6,50.6,0.0,5.2,0.4,2.4,914336.4,90375.6,89106.0,54173.2,693029.6,0.0,37905.6,100.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,15.4,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:11:31,01:11:3,258.83135,194.52376,7,10.0,36.7,59.9,39.6,0.0,9.6,0.8,2.6,914538.0,90174.0,89093.6,53825.6,692860.8,0.0,38018.8,100.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,13.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:11:41,01:11:4,255.50395,204.50591999999997,7,10.0,33.7,62.3,36.6,0.0,142.0,0.8,2.7,913855.6,90856.4,89090.4,54078.0,692899.2,0.0,38229.2,100.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,11.8,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:11:51,01:11:5,254.11874999999995,209.99308000000005,6,10.0,42.9,53.5,46.3,0.0,6.0,1.0,0.6,914036.0,90676.0,89058.8,54292.4,693052.8,0.0,37271.6,100.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,15.7,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:12:01,01:12:0,250.8068,206.2759,6,10.0,39.2,58.0,41.8,0.0,110.0,0.8,0.5,914227.6,90484.4,89122.8,54429.6,693049.6,0.0,37272.4,100.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,10.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:12:11,01:12:1,282.10329999999993,210.7912525252525,6,9.9,41.7,55.6,44.3,0.0,8.0,0.8,0.5,914372.8,90339.2,89152.0,54475.2,693091.6,0.0,37274.4,100.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,16.6,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:12:22,01:12:2,291.7218,209.62843,5,10.0,47.2,49.8,49.9,0.0,8.0,0.7,2.2,914536.0,90176.0,89541.6,55389.2,693731.2,0.0,37495.6,100.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,15.1,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:12:31,01:12:3,252.51004999999998,209.01604000000006,7,10.0,40.5,54.5,43.5,0.0,179.7,0.8,8.8,908035.6,96676.4,87998.8,52383.2,695626.4,0.0,35712.8,100.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,13.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:12:41,01:12:4,252.93975,198.16323636363634,6,11.0,42.1,54.3,45.3,0.0,11.2,0.6,1.3,908701.6,96010.4,88743.6,51163.6,692867.2,0.0,33283.6,100.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,14.4,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:12:52,01:12:5,256.588,195.07913223140486,5,12.1,52.1,45.6,54.3,0.0,7.2,0.8,0.5,913556.4,91155.6,88827.6,52888.8,697656.8,0.0,33308.8,100.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:13:02,01:13:0,230.9619,185.23478787878784,4,13.2,67.8,30.0,69.7,0.0,137.2,0.9,0.8,910128.4,94583.6,88887.6,51885.6,693920.8,0.0,33313.2,100.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,20.9,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:13:12,01:13:1,227.1066499999999,179.12687142857143,4,14.0,72.4,25.0,74.9,0.0,6.0,0.7,0.4,912144.8,92567.2,89019.2,52658.0,695380.8,0.0,33357.2,100.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,22.3,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:13:22,01:13:2,244.7859999999998,175.1906778523489,3,14.9,90.8,6.7,93.1,0.0,133.6,0.8,1.0,910781.6,93930.4,89447.6,52331.6,693246.4,0.0,33473.2,100.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,30.9,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:13:33,01:13:3,1767.5475000000004,764.0343188405797,2,13.8,97.2,0.7,99.3,0.0,8.8,0.8,0.4,913054.4,91657.6,89754.8,53229.2,694325.6,0.0,33670.4,100.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,35.7,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:13:49,01:13:4,10799.5512,4538.505708737864,1,10.3,95.6,0.7,99.3,0.0,3.6,0.7,6.4,913548.4,91163.6,89980.8,52680.0,694499.6,0.0,33482.4,100.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,29.9,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:13:52,01:13:5,7217.6287999999995,3983.5387647058815,3,1.7,94.4,0.6,99.4,0.0,6.0,0.8,6.8,913839.6,90872.4,89894.8,52914.8,696885.2,0.0,32891.6,100.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,31.4,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:14:02,01:14:0,6274.141599999998,907.4529999999999,3,13.5,96.4,0.8,99.2,0.0,146.8,1.0,1.3,913105.2,91606.8,89601.2,50258.4,699774.4,0.0,31341.2,100.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,31.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:14:11,01:14:1,3467.544199999997,552.4447848101265,2,7.9,96.4,0.7,99.3,0.0,6.0,0.6,0.7,911212.8,93499.2,89646.4,49751.2,697621.2,0.0,31221.2,100.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,33.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:14:21,01:14:2,3798.3523999999998,633.1980147058824,2,6.8,96.9,0.9,99.1,0.0,124.8,0.8,0.5,908662.8,96049.2,90088.0,48928.0,694462.4,0.0,31276.8,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:14:31,01:14:3,6716.643899999999,1057.5374962962965,4,13.5,97.0,0.8,99.2,0.0,6.0,1.2,0.3,908856.0,95856.0,90100.4,49246.0,694663.2,0.0,31252.0,100.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,31.6,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:14:41,01:14:4,2105.984,355.7277672955974,4,15.9,97.1,0.8,99.2,0.0,6.0,0.7,0.2,908765.6,95946.4,90176.0,49024.8,694466.0,0.0,31270.4,100.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,31.7,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:14:51,01:14:5,6892.60559999999,1165.7235354838715,3,15.5,97.2,1.0,99.0,0.0,140.8,0.7,0.4,909136.8,95575.2,90264.0,49040.8,694517.2,0.0,31328.8,100.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,31.8,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:15:01,01:15:0,4810.234199999999,1178.306035294118,2,8.5,97.3,0.9,99.1,0.0,6.0,0.9,0.7,909306.0,95406.0,90269.2,49118.0,694506.8,0.0,31420.8,100.0,0.0,0.0,33.9,0.0,0.0,0.0,0.0,0.0,33.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:15:13,01:15:1,8471.4386,3761.1079393939385,1,3.3,97.4,0.9,99.1,0.0,115.2,7.6,1.9,908107.6,96604.4,90322.4,48795.6,693273.6,0.0,31430.4,100.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,31.4,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:15:21,01:15:2,2422.1712,844.3279245283019,2,5.3,96.7,0.8,99.2,0.0,6.8,0.7,0.8,910648.4,94063.6,90414.0,49458.0,695184.4,0.0,31468.4,100.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:15:35,01:15:3,12326.4324,5797.821399999999,1,4.5,97.4,0.9,99.1,0.0,109.2,0.7,0.4,907365.2,97346.8,90358.8,49648.0,692136.4,0.0,31608.0,100.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,29.6,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:15:43,01:15:4,7393.773399999999,4864.256235294118,1,1.7,96.6,0.8,99.2,0.0,115.6,0.7,0.5,911252.8,93459.2,90483.2,50164.4,695502.8,0.0,31638.0,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:15:51,01:15:5,2147.0951500000015,592.6212608695652,3,9.2,96.7,0.8,99.2,0.0,6.0,0.8,0.7,911149.2,93562.8,90506.4,49699.6,695178.4,0.0,31809.6,100.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:16:01,01:16:0,7983.7708,1836.2234020618562,2,9.7,97.1,0.9,99.1,0.0,144.8,1.8,0.7,911446.0,93266.0,90556.4,49898.4,694720.0,0.0,32203.6,100.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,32.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:16:11,01:16:1,2025.925,418.1419937888199,4,16.1,96.5,0.8,99.2,0.0,8.0,0.8,0.4,911320.0,93392.0,90509.6,50040.4,694581.2,0.0,32208.0,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:16:21,01:16:2,6155.119999999996,872.5887106598982,4,19.7,96.9,0.9,99.0,0.0,6.4,0.8,0.5,911585.6,93126.4,90552.4,50124.4,694611.2,0.0,32296.0,100.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,33.8,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:16:31,01:16:3,2051.442649999999,363.49295500000005,6,20.0,97.4,0.8,99.2,0.0,106.3,0.8,0.3,911364.8,93347.2,90590.4,50504.4,694408.4,0.0,32303.6,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:16:41,01:16:4,2746.07175,460.9606574074075,5,21.6,96.7,0.8,99.0,0.0,65.2,0.7,2.3,912583.6,92128.4,90626.8,51026.4,694920.4,0.0,32466.0,100.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,31.4,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:16:51,01:16:5,5463.6739,765.989570776256,4,21.9,97.2,0.9,99.1,0.0,9.6,1.4,0.5,913283.6,91428.4,90654.8,51188.8,694792.4,0.0,32696.0,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:17:01,01:17:0,5219.436949999995,720.3955743801655,6,24.2,96.6,0.8,99.2,0.0,6.0,0.8,0.2,913333.2,91378.8,90687.2,51257.2,694765.6,0.0,32699.2,100.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,31.7,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:17:11,01:17:1,4583.7515,671.5478645418327,5,25.1,96.9,0.9,99.1,0.0,112.4,1.2,1.1,914539.2,90172.8,90720.8,51771.2,694942.8,0.0,33111.2,100.0,0.0,0.0,32.9,0.0,0.0,0.0,0.0,0.0,32.9,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:17:21,01:17:2,3907.7556,547.5211970260225,7,26.9,96.9,0.8,99.2,0.0,59.6,0.9,0.5,914785.2,89926.8,90758.0,51826.8,695091.2,0.0,33206.0,100.0,0.0,0.0,28.9,0.0,0.0,0.0,0.0,0.0,28.9,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:17:31,01:17:3,2344.9909000000002,448.38835932203415,7,29.5,97.3,0.7,99.3,0.0,6.0,1.2,0.4,914824.0,89888.0,90819.6,51899.6,694930.8,0.0,33242.8,100.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,29.3,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:17:41,01:17:4,966.4252500000007,271.2108866666665,6,30.0,96.8,1.9,98.0,0.0,136.4,0.6,2.3,914348.0,90364.0,90845.6,52004.8,694591.2,0.0,33249.2,100.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,31.5,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:17:51,01:17:5,231.15839999999997,176.33099328859066,7,29.8,80.1,18.3,81.7,0.0,18.4,0.5,0.1,913599.2,91112.8,90853.6,52064.4,693853.2,0.0,33292.0,100.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,27.7,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:18:01,01:18:0,216.871,171.30294983277594,6,29.9,89.3,9.6,90.4,0.0,37.6,0.8,0.2,913816.8,90895.2,90920.0,52132.0,694078.0,0.0,33310.4,100.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,30.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:18:11,01:18:1,336.8326,202.3761966101696,5,29.5,97.8,0.2,99.8,0.0,12.8,1.1,0.2,914378.0,90334.0,90966.4,51867.6,694459.2,0.0,33321.6,100.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:18:21,01:18:2,846.4175999999998,435.2884719101124,4,26.7,97.4,0.5,99.5,0.0,108.4,0.8,0.3,914734.4,89977.6,91028.8,51859.2,694455.6,0.0,33460.8,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:18:32,01:18:3,3618.2362,1806.248382775119,3,20.9,97.5,1.0,99.0,0.0,13.6,0.9,0.2,914917.6,89794.4,91093.2,52186.0,694353.2,0.0,33466.4,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:18:41,01:18:4,3095.2830499999977,1594.5189637096782,5,24.8,97.1,0.7,99.3,0.0,57.2,0.9,0.5,915586.4,89125.6,91115.2,52552.4,694946.0,0.0,33464.8,100.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,31.2,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:18:52,01:18:5,2650.0209999999997,1721.6416992481195,4,26.6,97.4,0.9,99.1,0.0,13.6,0.8,0.3,914949.6,89762.4,91183.6,51961.2,694221.6,0.0,33464.0,100.0,0.0,0.0,30.8,0.0,0.0,0.0,0.0,0.0,30.8,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:19:02,01:19:0,3007.7119499999994,2021.6279017857137,4,22.4,96.5,0.8,99.2,0.0,115.6,0.9,0.3,915702.0,89010.0,91196.4,51995.2,694842.8,0.0,33470.8,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:19:11,01:19:1,2317.1146999999983,937.603305555555,6,28.8,96.6,0.9,99.1,0.0,13.6,1.2,0.4,916261.2,88450.8,91247.2,52519.2,695378.0,0.0,33474.4,100.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,31.9,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:19:21,01:19:2,239.1808,176.97372491909385,7,30.9,91.6,7.3,92.7,0.0,57.6,0.9,0.4,915147.2,89564.8,91265.6,52394.0,694520.4,0.0,33504.4,100.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,32.3,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:19:31,01:19:3,313.0935,188.18190189873425,6,31.6,96.9,1.2,98.8,0.0,6.0,0.7,0.2,914404.8,90307.2,91277.2,52096.8,693838.0,0.0,33501.6,100.0,0.0,0.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:19:41,01:19:4,511.11940000000004,297.0552507936508,5,31.5,98.1,0.2,99.8,0.0,114.8,0.9,0.6,915322.8,89389.2,91338.8,52134.8,694438.0,0.0,33632.4,100.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,33.8,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,01:19:52,01:19:5,1926.14025,1041.4942127659574,4,28.2,97.4,0.9,99.1,0.0,11.6,0.8,0.2,915456.4,89255.6,91426.8,52174.0,694089.2,0.0,33682.4,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
