worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,09:12:31,09:12:3,568.5958,127.25855000000001,6,2.0,4.0,94.8,5.1,0.5,0.0,31.4,0.5,0.2,1.1,5.2,0.4,10.7,0.1,0.9,1.9,0.4,908302.8,96409.2,88875.2,59520.0,670367.6,0.0,57008.0,100.0,14.0,14.0,13.7,13.5,59.0
192.168.0.170,09:12:41,09:12:4,703.0793999999996,154.575,9,2.5,6.5,90.9,8.9,2.0,0.0,77.0,0.5,23.2,2.9,116.0,0.1,4.9,0.0,0.3,0.3,0.9,908308.8,96403.2,88937.2,59330.8,669638.8,0.0,57575.2,100.0,11.5,11.5,11.1,11.5,45.8
192.168.0.170,09:12:50,09:12:5,84.0847,69.70768571428569,7,3.5,4.9,92.9,7.0,2.1,0.0,86.2,0.4,0.4,1.3,6.8,0.8,13.0,0.0,1.2,1.4,0.7,908476.0,96236.0,88967.6,59777.2,668988.4,0.0,58254.8,100.0,16.3,16.3,16.0,16.3,73.8
192.168.0.170,09:13:00,09:13:0,92.1352,69.14316279069767,9,4.3,6.0,92.2,7.6,0.6,0.0,55.0,0.3,0.5,1.5,10.0,0.8,15.5,0.1,1.1,2.0,0.4,908930.4,95781.6,88949.6,60098.4,668847.6,0.0,59028.4,100.0,16.5,16.5,16.4,16.5,73.9
192.168.0.170,09:13:10,09:13:1,82.56885,70.46446153846156,9,5.2,6.0,91.5,8.1,3.3,0.0,150.7,0.3,21.2,2.3,102.0,0.8,9.5,0.0,1.1,1.4,0.9,910269.6,94442.4,88976.0,60966.4,668834.4,0.0,60440.4,100.0,18.8,18.8,18.6,18.8,88.1
192.168.0.170,09:13:20,09:13:2,79.089,65.95111475409836,9,6.1,6.0,92.2,7.6,0.9,0.0,59.0,0.3,2.1,1.8,15.6,0.9,11.2,0.0,1.2,1.8,0.5,911145.6,93566.4,88972.8,61286.4,668811.6,0.0,61038.4,100.0,19.4,19.4,19.0,19.4,88.2
192.168.0.170,09:13:30,09:13:3,78.891,66.23032352941176,8,6.8,7.5,89.9,9.9,1.9,0.0,88.6,0.2,0.4,1.2,6.4,0.8,7.8,0.0,1.0,1.5,0.8,912428.0,92284.0,88988.0,61746.4,668827.2,0.0,62148.0,100.0,27.2,27.2,26.9,26.7,131.2
192.168.0.170,09:13:40,09:13:4,91.2486999999999,67.88533333333334,7,7.8,6.9,90.8,9.1,0.2,0.0,10.1,0.3,0.6,1.9,11.2,1.0,12.0,0.1,1.3,2.4,0.3,912782.4,91929.6,89045.6,61914.4,668925.6,0.0,62288.0,100.0,32.3,32.3,31.8,32.3,158.9
192.168.0.170,09:13:50,09:13:5,91.76925,71.31428571428572,4,8.4,7.7,90.5,9.4,1.2,0.0,73.7,0.3,23.2,1.5,109.6,0.4,9.6,0.1,0.7,0.8,0.6,913543.2,91168.8,89061.6,62310.4,668928.8,0.0,62866.0,100.0,56.8,56.8,55.4,56.8,286.7
192.168.0.170,09:14:00,09:14:0,81.14170000000001,65.2505434782609,5,9.2,8.4,89.5,10.2,2.2,0.0,88.9,0.6,1.3,1.7,14.4,0.9,10.1,0.2,1.2,1.0,0.7,914372.0,90340.0,89110.4,62926.4,668940.8,0.0,63522.4,100.0,54.5,54.5,53.3,54.5,272.4
192.168.0.170,09:14:10,09:14:1,85.02439999999996,66.08148453608247,6,9.7,8.4,88.7,10.3,6.1,0.0,164.3,0.9,0.5,1.7,9.6,0.9,10.2,0.2,1.8,2.3,2.0,910708.0,94004.0,87820.0,62814.4,668728.0,0.0,62587.6,100.0,46.5,46.5,45.8,46.5,230.4
192.168.0.170,09:14:20,09:14:2,102.3693,70.21985,4,10.0,8.3,88.6,10.5,6.3,0.0,92.9,0.2,0.5,1.6,8.8,1.0,6.5,0.1,1.2,2.1,2.4,912706.4,92005.6,88465.6,63063.2,668828.0,0.0,62825.6,100.0,67.5,67.5,66.5,67.5,343.6
192.168.0.170,09:14:30,09:14:3,91.643,67.53386138613864,7,10.1,8.2,90.0,9.7,0.8,0.0,21.3,0.9,25.8,1.9,119.5,1.0,13.9,0.2,1.6,2.4,0.6,913472.0,91240.0,88970.4,63344.0,669042.4,0.0,62943.2,100.0,46.9,46.9,46.1,46.4,230.6
192.168.0.170,09:14:40,09:14:4,78.8453,65.12433,4,10.0,8.7,89.6,10.2,0.7,0.0,11.7,0.2,0.7,1.8,10.8,0.8,6.6,0.1,1.0,1.5,0.3,913740.0,90972.0,89003.2,63540.4,669008.8,0.0,63187.6,100.0,64.9,64.9,64.0,64.9,329.8
192.168.0.170,09:14:50,09:14:5,101.0374,68.69721999999996,1,10.0,20.7,76.0,22.9,1.7,0.0,36.6,0.9,17.9,2.3,84.7,0.5,16.5,0.1,1.1,1.7,1.4,914032.8,90679.2,89015.2,63748.0,669024.8,0.0,63488.8,100.0,255.8,255.8,252.5,255.8,1337.5
192.168.0.170,09:15:01,09:15:0,80.18034999999998,62.28423,1,10.0,20.2,75.7,23.1,12.4,0.0,212.0,0.7,16.0,1.6,77.5,0.5,7.2,0.0,1.1,1.6,2.6,920226.8,84485.2,89074.4,63910.4,675811.6,0.0,63355.2,100.0,274.0,274.0,268.7,274.0,1429.3
192.168.0.170,09:15:10,09:15:1,69.75415,58.62706000000001,1,10.0,19.5,74.8,23.4,19.7,0.0,386.0,0.6,16.1,3.4,83.1,1.2,7.4,0.1,0.9,1.1,4.0,913128.0,91584.0,88522.8,62542.4,677274.8,0.0,58907.6,100.0,269.9,269.9,265.3,269.9,1423.2
192.168.0.170,09:15:21,09:15:2,79.78729999999999,74.0529797979798,4,9.9,9.1,86.8,11.5,11.7,41.7,258.6,0.2,18.0,1.9,89.8,0.8,4.4,0.0,0.9,1.3,3.1,917587.2,87124.8,88550.4,63118.0,682710.0,0.0,54480.4,100.0,70.5,70.5,69.1,70.5,357.1
192.168.0.170,09:15:31,09:15:3,76.593,60.07881188118808,1,10.1,19.6,70.5,22.8,50.3,42.3,1020.5,1.2,0.4,2.5,11.6,1.0,10.4,0.1,2.0,2.6,12.2,909005.2,95706.8,88558.0,60264.8,685774.4,0.0,43416.0,100.0,260.5,260.5,256.5,260.0,1352.7
192.168.0.170,09:15:40,09:15:4,75.965,63.29725252525253,2,9.9,13.8,77.9,17.5,36.1,16.1,596.5,0.4,0.4,1.2,6.4,1.2,6.4,0.2,1.6,2.1,9.3,915585.6,89126.4,89021.2,60911.2,686393.6,0.0,45381.2,100.0,158.6,158.6,156.7,158.6,813.4
192.168.0.170,09:15:50,09:15:5,69.637,59.11909900990098,1,10.1,18.8,78.1,21.6,3.1,0.0,63.4,1.0,20.2,2.4,96.1,0.8,10.9,0.2,1.8,2.9,0.9,914042.4,90669.6,88995.6,60898.4,684173.6,0.0,42009.2,100.0,264.8,264.8,260.9,264.8,1379.8
192.168.0.170,09:16:01,09:16:0,80.54719999999998,62.64641904761903,3,10.5,11.7,84.4,14.1,12.5,0.0,202.2,0.7,0.4,1.2,6.4,0.9,6.4,0.2,1.6,1.9,2.7,914578.4,90133.6,89063.2,61580.4,684405.2,0.0,42439.2,100.0,96.7,96.7,95.5,96.7,498.9
192.168.0.170,09:16:11,09:16:1,90.98339999999997,61.82375213675212,1,11.7,25.7,70.2,29.0,6.9,0.0,134.1,0.8,0.4,1.2,6.4,0.7,10.2,0.1,1.2,1.6,2.3,910963.2,93748.8,88595.6,61838.4,684302.4,0.0,42731.6,100.0,318.3,318.3,314.4,318.3,1665.6
192.168.0.170,09:16:20,09:16:2,80.00539999999994,62.240614173228366,1,12.7,26.5,69.3,30.0,5.9,0.0,114.9,0.7,1.8,1.7,15.6,1.1,7.9,0.1,1.4,1.8,2.2,913054.4,91657.6,89171.6,62353.2,684436.8,0.0,43724.4,100.0,345.2,345.2,340.9,345.2,1806.8
192.168.0.170,09:16:30,09:16:3,147.41674999999998,84.98867647058825,4,13.6,13.9,83.8,15.9,1.1,0.0,52.4,0.7,24.2,2.3,119.2,0.8,10.5,0.0,1.1,1.8,0.9,914296.0,90416.0,89708.8,62690.4,684598.8,0.0,44184.8,100.0,120.3,120.3,117.9,119.8,615.5
192.168.0.170,09:16:41,09:16:4,522.34265,151.24952307692308,3,13.0,6.9,92.5,7.3,0.0,0.0,0.0,0.0,0.4,1.2,6.4,0.8,3.2,0.0,0.8,1.2,0.2,913797.2,90914.8,89697.2,62851.6,684003.2,0.0,44279.6,100.0,109.2,109.2,107.4,109.2,568.3
192.168.0.170,09:16:50,09:16:5,770.44925,304.42225735294153,6,13.6,9.0,87.7,10.8,12.2,0.0,321.2,0.2,0.5,1.7,9.6,0.7,6.3,0.1,0.9,1.3,2.9,907712.0,97000.0,88696.0,62617.6,684442.4,0.0,44209.2,100.0,73.2,73.2,72.4,73.2,357.9
192.168.0.170,09:17:00,09:17:0,155.0664,102.12820754716975,9,15.9,7.7,89.1,9.7,8.1,0.0,162.9,0.7,21.9,2.8,111.2,0.4,9.2,0.0,1.1,1.3,3.2,909242.4,95469.6,89286.8,63100.8,684422.0,0.0,44422.8,100.0,52.6,52.6,52.0,52.6,258.6
192.168.0.170,09:17:10,09:17:1,172.25759999999997,123.91271186440687,9,17.7,7.2,89.9,9.5,5.5,6.1,192.2,0.5,0.4,2.2,10.4,0.8,12.2,0.1,1.3,1.6,1.0,911100.4,93611.6,89238.4,63825.2,684686.0,0.0,45200.4,100.0,55.2,55.2,54.6,55.2,273.0
192.168.0.170,09:17:20,09:17:2,201.8221,143.82121311475413,9,18.3,12.4,85.0,14.5,3.9,0.0,101.0,1.0,20.9,2.0,100.0,1.1,8.6,0.2,1.9,1.5,1.1,913088.0,91624.0,89234.4,64332.8,685895.2,0.0,45748.4,100.0,61.3,61.3,60.4,61.3,301.5
192.168.0.170,09:17:31,09:17:3,444.33379999999994,269.97936871508375,8,17.9,8.0,89.8,9.8,3.2,0.0,55.2,0.7,0.4,1.9,9.2,1.0,7.4,0.0,1.7,2.7,0.8,910954.8,93757.2,89806.8,65172.0,681728.4,0.0,46694.4,100.0,69.6,69.6,70.1,69.1,329.0
192.168.0.170,09:17:42,09:17:4,1703.3679499999982,686.662656976744,7,17.2,4.8,94.2,5.7,0.1,0.0,6.8,0.4,0.4,1.2,6.4,1.0,10.0,0.1,1.4,2.0,0.3,911008.0,93704.0,89754.4,65741.6,681536.8,0.0,47110.8,100.0,69.4,69.4,70.4,69.4,328.0
192.168.0.170,09:17:52,09:17:5,2606.3095000000003,2140.543433962264,6,10.6,8.2,89.7,10.1,0.6,0.0,20.0,0.2,0.6,1.4,9.2,0.7,6.9,0.1,0.9,1.3,0.5,913065.6,91646.4,89832.4,66081.2,683112.8,0.0,47296.0,100.0,56.9,56.9,56.9,56.9,273.0
192.168.0.170,09:18:03,09:18:0,2782.03775,1821.5337578125009,5,12.8,4.0,95.4,4.4,0.0,0.0,0.0,0.0,26.4,2.8,126.8,0.5,2.7,0.0,0.5,0.6,0.4,911198.4,93513.6,89786.0,65779.6,680967.6,0.0,47548.0,100.0,62.9,62.9,62.3,62.9,312.2
192.168.0.170,09:18:11,09:18:1,2335.3480500000005,1302.843543478261,6,13.8,8.9,89.2,10.6,0.1,0.0,8.4,0.4,0.4,1.5,7.6,1.0,12.2,0.1,1.4,2.2,0.4,912136.0,92576.0,89842.4,65841.6,681634.4,0.0,47611.6,100.0,82.4,82.4,80.6,82.4,400.7
192.168.0.170,09:18:22,09:18:2,1830.3764999999999,1299.1508263473045,5,16.7,15.9,82.0,17.7,1.0,0.0,22.4,0.4,17.9,1.8,83.8,0.4,7.5,0.1,0.8,1.1,0.6,916250.0,88462.0,89821.6,66560.8,685927.2,0.0,47748.0,100.0,95.2,95.2,95.6,95.2,472.6
192.168.0.170,09:18:32,09:18:3,3046.1243999999997,2055.624598425196,6,12.7,9.0,88.6,11.3,0.5,0.0,35.6,0.6,0.4,1.8,8.8,0.9,21.1,0.2,1.5,2.5,0.5,916072.4,88639.6,89893.2,66882.8,684879.6,0.0,48121.2,100.0,55.0,55.0,54.9,54.5,258.9
192.168.0.170,09:18:42,09:18:4,2369.23645,1676.7425070422526,5,14.2,5.5,93.4,6.4,0.9,0.0,46.4,0.3,0.4,1.2,6.4,0.8,8.4,0.1,1.1,1.5,0.4,912888.0,91824.0,89830.4,66682.8,681137.2,0.0,48815.6,100.0,82.6,82.6,81.6,82.6,398.8
192.168.0.170,09:18:52,09:18:5,2336.3871999999997,1847.5789357798167,2,10.9,24.4,71.0,27.7,17.2,0.0,300.7,0.5,24.1,2.0,117.1,0.9,12.0,0.1,1.3,1.7,2.9,916380.8,88331.2,89826.8,66971.2,685948.4,0.0,48222.0,100.0,186.7,186.7,185.8,186.7,928.3
192.168.0.170,09:19:02,09:19:0,1643.2454000000002,1190.5457973856212,1,15.3,23.3,68.1,26.3,42.6,3.1,700.0,1.1,0.4,2.1,10.0,0.8,7.4,0.0,1.6,2.0,11.0,902513.2,102198.8,89111.2,61082.0,687275.2,0.0,39636.0,100.0,452.9,452.9,454.2,452.9,2194.7
192.168.0.170,09:19:11,09:19:1,1394.71585,1037.2866264367815,2,17.4,19.5,74.9,22.4,29.1,0.0,403.9,0.5,0.2,1.1,5.2,0.4,5.5,0.1,0.9,1.0,6.8,903348.4,101363.6,89178.0,61665.6,684713.6,0.0,41331.2,100.0,283.4,283.4,282.9,283.4,1395.7
192.168.0.170,09:19:22,09:19:2,1840.93325,1376.6108253012048,1,16.6,24.4,73.5,26.3,0.9,0.0,15.2,0.3,22.0,2.5,103.1,0.8,4.7,0.0,0.7,0.9,0.5,902276.0,102436.0,89366.4,61667.2,682654.8,0.0,38869.2,100.0,492.8,492.8,493.9,492.8,2436.0
192.168.0.170,09:19:31,09:19:3,1835.6725999999996,1284.7469942857144,3,17.5,14.4,83.5,16.3,3.2,0.0,59.2,0.8,0.4,1.9,9.2,0.8,6.8,0.1,1.2,1.4,0.7,903404.8,101307.2,89836.8,62285.2,682779.2,0.0,39014.8,100.0,202.4,202.4,201.7,201.9,985.2
192.168.0.170,09:19:42,09:19:4,1350.5432999999998,920.5018074866309,6,18.7,8.5,89.9,9.9,0.4,0.0,2.4,0.3,18.9,2.2,91.7,0.4,3.7,0.0,0.7,0.8,0.5,905737.6,98974.4,89860.4,63126.4,684661.6,0.0,39190.4,100.0,100.9,100.9,100.0,100.9,469.9
192.168.0.170,09:19:52,09:19:5,2162.088399999999,1584.7510758620695,7,14.5,9.7,86.5,12.3,0.6,0.0,33.6,0.6,14.1,3.5,73.6,1.3,10.2,0.1,1.1,1.8,1.5,904920.0,99792.0,89933.6,62958.8,683353.2,0.0,39384.4,100.0,61.4,61.4,60.3,61.4,287.5
192.168.0.170,09:20:02,09:20:0,1984.8718,1546.4938152866232,8,15.7,6.6,91.7,8.2,1.0,0.0,28.8,0.5,0.5,1.7,8.8,0.8,6.7,0.1,1.0,1.2,0.5,906374.8,98337.2,89920.4,63625.6,684790.8,0.0,39402.0,100.0,57.3,57.3,58.2,57.3,286.5
192.168.0.170,09:20:11,09:20:1,1801.5204999999999,1403.4204567901236,6,16.2,9.7,88.0,11.9,1.1,0.0,30.4,0.6,0.6,1.7,10.4,0.6,8.7,0.1,1.2,1.3,0.4,907524.0,97188.0,89936.0,63841.6,685502.4,0.0,39656.0,100.0,86.5,86.5,87.5,86.5,415.3
192.168.0.170,09:20:22,09:20:2,2197.9120000000003,1512.537410596027,3,15.1,11.4,86.2,12.9,0.5,0.0,22.4,0.3,21.0,1.7,97.7,0.6,5.8,0.4,0.9,1.0,0.5,907506.8,97205.2,89976.4,64172.0,685018.4,0.0,39866.4,100.0,143.8,143.8,142.0,143.8,711.8
192.168.0.170,09:20:32,09:20:3,2128.744,1575.3216708074533,4,16.1,11.6,85.7,14.1,0.9,0.0,25.7,0.7,0.4,1.2,6.4,0.8,8.8,0.1,1.3,2.1,0.6,907332.8,97379.2,90064.4,64298.8,684277.2,0.0,40221.6,100.0,105.6,105.6,105.5,105.1,515.0
192.168.0.170,09:20:42,09:20:4,2160.7803999999996,1667.7171656050955,1,15.7,20.0,78.0,21.9,0.1,0.0,8.8,0.3,0.6,1.8,10.7,1.2,14.2,0.2,1.5,2.6,0.4,905749.6,98962.4,90044.8,64199.6,682513.6,0.0,40454.0,100.0,441.4,441.4,442.8,441.4,2161.6
192.168.0.170,09:20:51,09:20:5,2089.6781,1586.690870748299,1,14.7,23.9,73.0,26.9,1.0,0.0,40.0,0.7,1.0,1.6,10.4,1.0,14.7,0.1,1.7,2.1,0.6,906915.2,97796.8,90157.2,64443.6,683203.2,0.0,40692.4,100.0,490.8,490.8,495.7,490.8,2396.3
192.168.0.170,09:21:03,09:21:0,2144.4626000000003,1568.2530546448097,1,18.3,18.6,79.6,20.2,0.6,0.0,12.4,0.2,24.3,1.5,114.0,0.4,5.0,0.0,0.6,0.8,0.3,908632.8,96079.2,90283.6,65288.0,684365.6,0.0,40867.2,100.0,426.5,426.5,434.7,426.5,2083.4
192.168.0.170,09:21:12,09:21:1,2146.3569999999995,1538.6407226277381,2,13.7,15.6,82.2,17.8,0.7,0.0,25.2,0.5,0.5,1.7,9.6,0.7,9.6,0.0,0.9,1.4,0.5,911374.0,93338.0,90395.6,65856.8,686315.2,0.0,41186.0,100.0,270.2,270.2,273.1,270.2,1326.7
192.168.0.170,09:21:22,09:21:2,1902.086,1342.687348066299,4,18.1,13.9,82.9,16.9,1.0,0.0,47.7,0.5,2.0,2.0,16.5,1.0,14.8,0.0,1.5,2.1,0.5,912032.0,92680.0,90379.6,65813.6,686653.2,0.0,41464.8,100.0,148.4,148.4,148.6,148.4,713.5
192.168.0.170,09:21:32,09:21:3,1766.0481999999997,1339.447118918919,3,18.5,14.8,82.6,17.3,0.4,0.0,10.0,0.7,0.4,1.3,6.8,0.8,7.3,0.0,1.5,2.3,0.4,912214.0,92498.0,90438.4,65975.2,686514.0,0.0,41579.2,100.0,179.5,179.5,182.3,179.0,855.1
192.168.0.170,09:21:41,09:21:4,1922.6442,1430.112,6,16.7,9.0,89.0,10.7,0.8,0.0,29.6,0.9,24.7,2.1,116.8,0.7,20.6,0.0,1.3,2.0,0.7,912482.8,92229.2,90453.6,66157.6,686522.4,0.0,41784.8,100.0,102.0,102.0,101.3,102.0,486.5
192.168.0.170,09:21:52,09:21:5,1839.69385,1502.9343333333336,5,18.0,7.9,91.1,8.7,0.0,0.0,0.0,0.0,0.6,1.5,11.2,1.0,4.2,0.1,1.0,1.4,0.4,911682.8,93029.2,90512.8,66291.2,685468.4,0.0,41936.0,100.0,105.9,105.9,105.6,105.9,513.0
192.168.0.170,09:22:01,09:22:0,1789.0726,1405.660384146341,3,16.4,12.3,85.3,14.6,0.2,0.0,4.8,0.3,2.0,2.0,16.0,0.6,3.8,0.0,0.9,1.1,0.4,912457.2,92254.8,90527.6,66438.8,686058.4,0.0,41982.8,100.0,157.7,157.7,155.7,157.7,784.0
192.168.0.170,09:22:12,09:22:1,1774.3088,1472.6770523255816,6,17.2,8.7,89.7,10.2,0.2,0.0,9.2,0.4,14.2,1.5,69.6,0.5,3.3,0.0,0.5,0.6,0.4,911265.6,93446.4,90536.8,66428.8,684713.6,0.0,42240.4,100.0,86.6,86.6,85.7,86.6,427.7
192.168.0.170,09:22:22,09:22:2,1793.29585,1424.499673913044,9,18.4,5.8,92.5,7.3,0.4,0.0,25.6,0.5,7.6,1.8,40.4,0.4,6.9,0.0,0.6,1.2,0.6,911584.8,93127.2,90576.4,66470.0,684839.6,0.0,42394.8,100.0,65.3,65.3,64.6,65.3,315.5
192.168.0.170,09:22:32,09:22:3,1700.6471499999998,1341.9752631578954,7,19.0,7.7,91.0,9.0,0.0,0.0,0.0,0.0,0.2,1.4,6.4,0.4,3.2,0.1,0.4,0.6,0.1,911312.0,93400.0,90535.6,66146.4,684101.2,0.0,42579.6,100.0,78.2,78.2,78.9,77.7,370.6
192.168.0.170,09:22:42,09:22:4,1984.1027,1471.299162790697,9,17.2,9.3,87.9,11.8,1.3,0.0,54.5,0.7,1.0,1.2,8.8,1.3,9.9,0.1,1.5,1.5,0.7,913518.8,91193.2,90497.2,67021.6,685810.4,0.0,42829.6,100.0,56.7,56.7,55.6,56.7,274.3
192.168.0.170,09:22:52,09:22:5,1813.1729,1491.6986666666667,7,18.0,10.6,87.1,12.8,0.6,0.0,14.0,0.5,17.0,2.1,84.0,0.5,7.6,0.2,0.7,0.9,0.4,915098.8,89613.2,90546.0,67374.0,687044.4,0.0,42862.8,100.0,79.2,79.2,80.2,79.2,372.0
192.168.0.170,09:23:02,09:23:0,1914.1779999999994,1578.033447674418,5,17.2,6.4,92.3,7.5,0.4,0.0,15.2,0.3,7.8,2.1,45.2,0.8,8.0,0.1,1.0,1.5,0.5,911616.4,93095.6,90515.6,66955.6,683546.0,0.0,43151.2,100.0,101.1,101.1,100.7,101.1,498.8
192.168.0.170,09:23:12,09:23:1,2120.3736,1672.7227124999997,7,16.0,10.9,86.1,13.8,0.4,0.0,21.6,0.4,2.0,1.5,14.0,0.9,12.0,0.0,1.0,1.9,0.5,913380.8,91331.2,90569.2,67224.8,685016.0,0.0,43296.0,100.0,70.3,70.3,70.7,70.3,331.6
192.168.0.170,09:23:22,09:23:2,1982.326,1622.9829881656808,5,16.9,8.9,88.8,11.0,0.6,0.0,22.4,0.4,16.2,1.8,80.8,0.8,5.4,0.1,0.7,1.0,0.5,914670.0,90042.0,90514.8,67902.0,686142.8,0.0,43524.4,100.0,98.9,98.9,97.6,98.9,485.9
192.168.0.170,09:23:32,09:23:3,2037.519,1651.506116959065,3,17.1,11.5,86.5,13.4,0.0,0.0,0.0,0.0,0.3,1.5,7.6,0.4,4.4,0.0,0.4,0.8,0.1,912977.2,91734.8,90432.8,67412.4,684386.8,0.0,43591.2,100.0,155.9,155.9,155.0,155.4,756.1
192.168.0.170,09:23:42,09:23:4,1808.2321,1487.9131966292127,5,17.8,11.4,86.2,13.7,1.2,0.0,60.0,0.6,7.4,1.6,38.0,0.9,11.8,0.1,1.0,1.2,0.6,914674.4,90037.6,90533.2,68104.0,685256.4,0.0,44043.6,100.0,116.8,116.8,116.8,116.8,556.0
192.168.0.170,09:23:51,09:23:5,1853.5445,1584.473794871795,7,15.6,11.5,86.3,13.5,0.5,0.0,20.0,0.8,1.9,2.0,16.4,1.2,12.9,0.1,1.7,2.8,0.5,914984.8,89727.2,90537.2,68313.2,685336.8,0.0,44158.8,100.0,85.5,85.5,85.0,85.5,414.5
192.168.0.170,09:24:02,09:24:0,1898.7394,1570.2411366120216,8,18.3,4.3,94.4,5.4,0.0,0.0,0.0,0.0,17.1,2.5,90.4,0.9,7.1,0.0,0.9,1.8,0.4,914837.2,89874.8,90536.4,68579.2,684860.8,0.0,44522.8,100.0,54.2,54.2,53.9,54.2,271.6
192.168.0.170,09:24:12,09:24:1,1873.853,1543.4789883040933,7,17.1,9.8,88.1,11.8,0.5,0.0,21.6,0.5,0.4,1.5,7.6,0.9,11.6,0.1,1.4,1.9,0.4,917851.2,86860.8,90637.2,68943.6,687299.2,0.0,44656.0,100.0,76.1,76.1,75.0,76.1,372.0
