worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge, [DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive, [NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,16:58:31,16:58:3,106.67949999999999,83.29534351145034,2,13.1,19.0,76.9,22.9,0.0,7.2,1.3,0.2,902976.0,101736.0,93128.4,45016.4,695455.2,0.0,25433.6,100.0,0.0,0.0,196.1,0.0,0.0,0.0,0.0,0.0,196.1,193.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:58:41,16:58:4,117.93034999999998,76.33315254237289,1,11.8,23.7,73.3,26.6,0.0,162.0,0.8,0.4,903230.0,101482.0,93226.8,45074.4,695617.6,0.0,25432.4,100.0,0.0,0.0,315.7,0.0,0.0,0.0,0.0,0.0,315.7,312.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:58:51,16:58:5,92.32864999999994,68.54150961538458,2,10.4,14.3,82.2,17.6,0.0,10.0,0.8,0.2,903345.2,101366.8,93280.8,45077.2,695673.6,0.0,25444.0,100.0,0.0,0.0,148.4,0.0,0.0,0.0,0.0,0.0,148.4,146.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:59:01,16:59:0,103.1015,70.63814285714285,3,9.1,12.6,84.4,15.4,0.0,102.3,0.8,0.3,903438.8,101273.2,93333.2,45110.0,695664.8,0.0,25441.6,100.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,88.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:59:11,16:59:1,86.51765,67.04965853658538,2,8.2,13.7,82.5,17.3,0.0,6.0,0.9,0.2,903330.0,101382.0,93434.8,45100.4,695484.8,0.0,25449.2,100.0,0.0,0.0,110.7,0.0,0.0,0.0,0.0,0.0,110.7,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:59:21,16:59:2,87.62219999999999,65.96441791044775,3,6.7,10.2,86.5,13.4,0.0,6.0,0.8,0.2,903299.6,101412.4,93418.8,45099.6,695262.4,0.0,25535.6,100.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,0.0,68.2,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:59:31,16:59:3,80.84185,64.96833333333335,4,5.4,10.6,86.1,13.7,0.0,10.0,0.8,0.2,904624.8,100087.2,93455.6,45343.6,696522.4,0.0,25533.2,100.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:59:41,16:59:4,84.41185,66.65845,5,4.0,8.5,88.3,11.5,0.0,142.3,0.8,0.5,905096.4,99615.6,93480.4,45370.4,696881.6,0.0,25664.0,100.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,26.7,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,16:59:51,16:59:5,85.94699999999997,68.37240000000001,6,2.5,7.1,90.2,9.5,0.0,9.6,1.3,0.3,904094.4,100617.6,93558.4,45343.2,695773.6,0.0,25667.6,100.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,15.8,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:00:01,17:00:0,93.31979999999999,70.53566666666667,5,1.5,5.3,93.3,6.6,0.0,7.6,0.8,0.2,904958.8,99753.2,93638.4,45413.2,696550.0,0.0,25665.2,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:00:11,17:00:1,106.34419999999997,77.29478260869566,4,2.3,11.6,84.4,15.3,0.0,132.8,1.0,0.3,904460.0,100252.0,93648.4,45301.2,695919.6,0.0,25799.2,100.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,24.1,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:00:21,17:00:2,87.3555,66.49147222222221,5,3.6,9.9,87.3,12.6,0.0,4.8,0.6,0.2,905570.0,99142.0,93658.8,45438.0,696917.2,0.0,25824.0,100.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,27.5,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:00:31,17:00:3,88.84089999999999,67.24698076923075,6,5.2,7.6,87.9,10.4,0.0,108.4,1.1,1.8,903964.4,100747.6,93619.2,45347.2,695456.0,0.0,25825.6,100.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:00:41,17:00:4,86.50189999999999,68.65822222222221,7,6.3,8.1,89.1,10.8,0.0,63.2,0.6,0.2,904397.6,100314.4,93651.6,45324.8,695702.4,0.0,25824.0,100.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,29.4,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:00:51,17:00:5,115.61949999999999,74.4250263157895,7,7.6,8.2,89.3,10.7,0.0,16.8,1.0,0.3,903660.8,101051.2,93679.6,44934.0,694842.0,0.0,25826.8,100.0,0.0,0.0,35.3,0.0,0.0,0.0,0.0,0.0,35.3,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:01:01,17:01:0,91.80059999999999,70.6377865168539,7,8.9,9.8,86.8,13.0,0.0,97.9,0.8,0.3,904603.6,100108.4,93699.2,45372.0,695736.8,0.0,25832.8,100.0,0.0,0.0,39.9,0.0,0.0,0.0,0.0,0.0,39.9,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:01:11,17:01:1,101.8359,71.36640999999996,7,10.0,10.1,86.3,13.5,0.0,7.6,0.8,0.2,904937.2,99774.8,93756.4,45416.4,696058.8,0.0,25898.4,100.0,0.0,0.0,42.8,0.0,0.0,0.0,0.0,0.0,42.8,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:01:21,17:01:2,94.8019,74.57817391304347,6,11.5,10.9,86.3,13.5,0.0,6.0,1.0,0.2,905830.0,98882.0,93780.8,45559.6,696689.2,0.0,26043.6,100.0,0.0,0.0,56.1,0.0,0.0,0.0,0.0,0.0,56.1,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:01:31,17:01:3,116.51050000000001,85.76534126984126,7,12.6,9.1,87.5,12.4,0.0,7.2,0.9,0.2,903598.8,101113.2,93776.4,45356.8,694641.6,0.0,26048.0,100.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:01:41,17:01:4,142.40599999999998,96.62518248175185,7,13.7,11.3,85.1,14.6,0.0,154.8,1.0,0.5,904991.6,99720.4,93864.8,45448.4,695698.8,0.0,26059.6,100.0,0.0,0.0,59.2,0.0,0.0,0.0,0.0,0.0,59.2,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:01:51,17:01:5,199.953,131.67673509933775,7,15.1,10.2,86.8,12.9,0.0,10.8,1.1,0.3,904753.6,99958.4,93947.2,45422.8,695277.2,0.0,26211.2,100.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,0.0,66.5,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:02:01,17:02:0,393.1539,246.37938709677425,6,15.5,10.7,86.4,13.5,0.0,7.2,0.7,0.3,904347.2,100364.8,93921.2,45171.6,694820.4,0.0,26220.8,100.0,0.0,0.0,79.9,0.0,0.0,0.0,0.0,0.0,79.9,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:02:11,17:02:1,588.5232999999998,409.0326646706588,7,16.7,9.1,88.6,11.2,0.0,13.1,0.5,0.3,906406.4,98305.6,94021.6,45803.6,696554.8,0.0,26338.4,100.0,0.0,0.0,71.5,0.0,0.0,0.0,0.0,0.0,71.5,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:02:22,17:02:2,1147.5755,819.1017045454545,6,17.6,10.6,87.0,12.7,0.0,161.6,0.5,0.5,904207.2,100504.8,94083.6,45581.2,694434.8,0.0,26366.8,100.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,93.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:02:32,17:02:3,1784.0745000000002,1456.8448304093563,7,17.1,9.9,87.8,12.0,0.0,7.6,0.9,0.3,907217.6,97494.4,94164.0,45893.6,696978.8,0.0,26492.0,100.0,0.0,0.0,68.9,0.0,0.0,0.0,0.0,0.0,68.9,68.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:02:42,17:02:4,1879.99295,1610.331443037974,6,15.8,10.2,87.3,12.6,0.0,105.3,0.5,0.2,906267.2,98444.8,94275.6,45772.8,696059.2,0.0,26496.0,100.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,82.5,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:02:53,17:02:5,2326.906399999999,1684.424825806452,5,15.5,7.0,91.5,8.4,0.0,4.4,0.5,0.1,906038.4,98673.6,94333.6,45818.4,695749.2,0.0,26498.4,100.0,0.0,0.0,84.8,0.0,0.0,0.0,0.0,0.0,84.8,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:03:03,17:03:0,1978.8521499999997,1645.2253092105261,6,15.2,15.8,79.5,20.4,0.0,7.2,0.9,0.2,905448.0,99264.0,94483.2,45627.6,694990.8,0.0,26497.2,100.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:03:12,17:03:1,2169.7238,1726.6311879194634,5,14.9,13.4,83.0,16.9,0.0,10.0,0.8,0.3,907031.6,97680.4,94521.6,46305.2,696484.0,0.0,26505.6,100.0,0.0,0.0,91.4,0.0,0.0,0.0,0.0,0.0,91.4,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:03:22,17:03:2,2231.3606999999997,1769.051055555556,6,14.4,11.4,85.7,14.0,0.0,155.2,0.9,0.5,907532.8,97179.2,94492.4,45967.6,696964.0,0.0,26525.6,100.0,0.0,0.0,70.7,0.0,0.0,0.0,0.0,0.0,70.7,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:03:32,17:03:3,2010.6453999999999,1612.339032894737,7,15.2,9.5,87.3,12.5,0.0,6.0,0.8,0.2,906464.8,98247.2,94560.4,45840.0,695799.2,0.0,26524.0,100.0,0.0,0.0,74.4,0.0,0.0,0.0,0.0,0.0,74.4,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:03:42,17:03:4,1980.329,1575.2783398692814,6,15.3,13.4,83.4,16.5,0.0,5.6,0.8,0.3,907825.2,96886.8,94650.4,46018.0,696956.8,0.0,26531.6,100.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0.0,74.8,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:03:52,17:03:5,1893.33655,1562.0863214285705,5,16.8,10.6,86.4,13.3,0.0,13.6,1.8,0.4,907035.6,97676.4,94719.6,45907.6,696103.2,0.0,26529.2,100.0,0.0,0.0,97.2,0.0,0.0,0.0,0.0,0.0,97.2,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:04:04,17:04:0,2716.9925,1782.734402515723,6,15.9,10.5,86.5,12.9,0.0,7.6,1.0,0.9,905953.6,98758.4,94760.8,45930.8,694899.2,0.0,26640.8,100.0,0.0,0.0,61.4,0.0,0.0,0.0,0.0,0.0,61.4,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:04:12,17:04:1,4035.5373999999997,2584.5910895522384,5,6.7,13.1,82.8,17.1,0.0,6.4,0.5,0.1,909695.2,95016.8,94866.0,46782.0,697670.4,0.0,26962.8,100.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,0.0,55.5,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:04:23,17:04:2,3219.5126999999998,1726.6088870967744,4,12.4,12.1,85.6,14.3,0.0,5.6,0.5,0.1,906427.2,98284.8,94907.2,46012.0,694424.4,0.0,26998.0,100.0,0.0,0.0,92.2,0.0,0.0,0.0,0.0,0.0,92.2,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:04:32,17:04:3,2216.7895,1571.0903165467637,5,13.9,14.6,82.1,17.7,0.0,146.0,0.2,0.5,909340.4,95371.6,95049.2,46675.6,696978.4,0.0,27018.0,100.0,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,99.8,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:04:43,17:04:4,3037.16335,2077.7262033898305,6,11.8,9.8,87.0,12.8,0.0,5.6,1.0,0.2,906790.0,97922.0,95065.2,46054.4,694401.2,0.0,27091.6,100.0,0.0,0.0,60.8,0.0,0.0,0.0,0.0,0.0,60.8,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:04:52,17:04:5,3020.461,2165.4396666666657,7,10.5,9.6,86.8,13.0,0.0,13.6,0.9,0.2,908023.6,96688.4,95214.0,46443.2,695354.0,0.0,27093.2,100.0,0.0,0.0,51.8,0.0,0.0,0.0,0.0,0.0,51.8,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:05:02,17:05:0,2954.0699999999997,1878.5161574803155,6,12.7,10.5,86.3,13.5,0.0,143.6,0.9,0.4,907853.2,96858.8,95218.4,46036.0,695171.2,0.0,27092.0,100.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,69.9,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:05:12,17:05:1,2199.0152,1558.0044140127395,5,15.7,13.1,83.5,16.3,0.0,6.0,0.9,0.2,908884.0,95828.0,95244.8,46178.8,696151.2,0.0,27100.0,100.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:05:22,17:05:2,3227.5682499999994,2382.3753163265305,4,9.8,14.0,80.7,19.1,0.0,9.6,1.1,0.2,909169.2,95542.8,95327.2,46198.4,696304.0,0.0,27138.0,100.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,78.7,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:05:33,17:05:3,2741.8406,1815.1985307692307,5,13.0,6.8,90.5,7.8,0.0,133.2,1.1,1.7,909398.8,95313.2,95350.4,46378.0,696156.0,0.0,27252.0,100.0,0.0,0.0,65.2,0.0,0.0,0.0,0.0,0.0,65.2,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:05:42,17:05:4,2294.0508999999997,1646.112405797102,6,13.8,12.8,83.9,15.9,0.0,75.7,1.1,0.5,912437.6,92274.4,95484.8,47312.0,699027.6,0.0,27254.4,100.0,0.0,0.0,75.8,0.0,0.0,0.0,0.0,0.0,75.8,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:05:52,17:05:5,1908.9771,1383.0523734177211,7,15.8,10.4,86.8,13.1,0.0,13.6,0.7,0.3,909240.0,95472.0,95482.0,46297.2,696016.0,0.0,27292.0,100.0,0.0,0.0,77.9,0.0,0.0,0.0,0.0,0.0,77.9,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:06:02,17:06:0,2261.4390000000003,1600.1848300653603,6,15.3,10.9,86.2,13.6,0.0,6.4,0.8,0.2,909286.8,95425.2,95539.6,46292.0,695842.8,0.0,27420.0,100.0,0.0,0.0,73.3,0.0,0.0,0.0,0.0,0.0,73.3,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:06:12,17:06:1,2379.4379000000004,1738.3337132867125,7,14.3,11.3,85.6,14.3,0.0,12.4,1.0,0.2,910245.2,94466.8,95638.4,46457.2,696595.2,0.0,27430.8,100.0,0.0,0.0,62.1,0.0,0.0,0.0,0.0,0.0,62.1,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:06:22,17:06:2,2216.3902,1593.5377898089173,7,15.7,11.1,86.0,13.7,0.0,151.2,0.9,0.5,909748.8,94963.2,95681.6,46342.4,696027.6,0.0,27448.0,100.0,0.0,0.0,72.8,0.0,0.0,0.0,0.0,0.0,72.8,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:06:33,17:06:3,1870.6715499999998,1457.2877987804884,7,16.4,10.9,86.5,13.3,0.0,8.8,0.7,0.3,910039.6,94672.4,95759.2,46499.2,696362.0,0.0,27452.8,100.0,0.0,0.0,73.8,0.0,0.0,0.0,0.0,0.0,73.8,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:06:42,17:06:4,2343.7972,1619.1422484076436,7,15.7,13.2,82.7,17.0,0.0,8.4,1.0,0.3,912033.6,92678.4,95866.0,47395.6,698154.4,0.0,27458.0,100.0,0.0,0.0,70.8,0.0,0.0,0.0,0.0,0.0,70.8,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:06:52,17:06:5,1851.43205,1483.2869390243898,7,16.4,10.8,86.5,13.4,0.0,11.6,0.6,0.3,909775.6,94936.4,95918.8,46382.8,695765.6,0.0,27456.0,100.0,0.0,0.0,70.7,0.0,0.0,0.0,0.0,0.0,70.7,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:07:03,17:07:0,1938.71705,1506.693579268292,6,16.4,10.0,87.7,12.1,0.0,154.0,0.6,0.3,908042.4,96669.6,95920.8,45843.2,694142.4,0.0,27463.6,100.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,78.5,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:07:12,17:07:1,2010.5265,1591.8306163522013,7,15.9,12.9,84.1,15.8,0.0,6.0,0.8,0.2,910580.8,94131.2,96086.4,46909.6,696311.2,0.0,27595.6,100.0,0.0,0.0,72.5,0.0,0.0,0.0,0.0,0.0,72.5,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:07:22,17:07:2,2036.4706999999994,1520.1002317073164,6,16.4,10.4,87.1,12.8,0.0,14.8,0.9,0.2,908971.6,95740.4,96070.4,46190.8,694585.2,0.0,27612.0,100.0,0.0,0.0,82.1,0.0,0.0,0.0,0.0,0.0,82.1,81.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:07:32,17:07:3,1805.5687999999993,1513.9662709677423,7,15.5,14.0,82.6,17.2,0.0,9.2,1.0,0.3,909674.8,95037.2,96177.2,46399.6,695257.2,0.0,27619.2,100.0,0.0,0.0,72.3,0.0,0.0,0.0,0.0,0.0,72.3,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:07:42,17:07:4,1791.9641000000001,1485.3417911392405,7,15.8,10.6,86.2,13.6,0.0,152.0,0.9,0.4,909274.4,95437.6,96272.8,45624.4,694736.0,0.0,27618.0,100.0,0.0,0.0,68.9,0.0,0.0,0.0,0.0,0.0,68.9,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:07:53,17:07:5,2058.0278,1659.4177368421051,7,15.2,9.4,87.9,11.9,0.0,13.6,0.9,0.2,908980.4,95731.6,96315.6,46369.2,694333.2,0.0,27616.4,100.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,0.0,58.3,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:08:02,17:08:0,1557.7469999999998,1229.764963503649,7,13.7,13.6,83.1,16.9,0.0,14.8,0.7,0.2,912136.4,92575.6,96455.6,47427.6,697228.8,0.0,27622.8,100.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:08:12,17:08:1,1745.3229999999999,1329.279834437086,6,15.1,14.4,81.9,17.9,0.0,88.8,1.1,0.3,911205.2,93506.8,96395.2,46699.2,696507.6,0.0,27626.4,100.0,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,77.5,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:08:21,17:08:2,956.3559999999999,414.7320344827585,5,14.5,18.4,77.0,22.9,0.0,52.8,0.5,0.2,913549.2,91162.8,96556.8,47631.2,698581.2,0.0,27649.6,100.0,0.0,0.0,91.8,0.0,0.0,0.0,0.0,0.0,91.8,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:08:31,17:08:3,86.55169999999998,65.71458333333335,4,13.2,12.9,84.3,15.6,0.0,11.6,1.6,0.3,911470.8,93241.2,96515.6,46751.2,696586.4,0.0,27650.4,100.0,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,91.5,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:08:41,17:08:4,89.05109999999999,68.47598319327732,5,11.9,10.3,86.5,13.3,0.0,8.4,0.9,0.2,910525.6,94186.4,96604.0,46543.6,695487.6,0.0,27661.6,100.0,0.0,0.0,69.6,0.0,0.0,0.0,0.0,0.0,69.6,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:08:51,17:08:5,84.04939999999999,67.2207403846154,4,10.4,12.6,84.2,15.6,0.0,111.2,1.0,0.4,911038.8,93673.2,96700.8,46624.4,695734.4,0.0,27780.8,100.0,0.0,0.0,72.1,0.0,0.0,0.0,0.0,0.0,72.1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:09:01,17:09:0,87.39739999999999,67.25969892473117,3,9.3,12.2,84.5,15.3,0.0,59.6,0.9,0.2,910871.6,93840.4,96743.6,46578.4,695503.2,0.0,27786.0,100.0,0.0,0.0,87.2,0.0,0.0,0.0,0.0,0.0,87.2,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:09:11,17:09:1,71.092,62.81992592592594,2,8.1,14.6,82.2,17.6,0.0,8.4,0.9,0.2,911534.4,93177.6,96782.8,46692.8,696103.6,0.0,27787.2,100.0,0.0,0.0,113.3,0.0,0.0,0.0,0.0,0.0,113.3,111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:09:21,17:09:2,70.2858,62.22989705882351,3,6.8,11.5,85.5,14.4,0.0,7.6,0.7,0.2,911899.2,92812.8,96854.8,46758.0,696376.8,0.0,27819.2,100.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,68.5,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:09:31,17:09:3,93.7585,65.9520357142857,4,5.6,10.2,86.0,12.9,0.0,108.4,0.5,0.3,912578.8,92133.2,96918.4,46873.2,696990.4,0.0,27818.4,100.0,0.0,0.0,42.8,0.0,0.0,0.0,0.0,0.0,42.8,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:09:41,17:09:4,68.83635,64.22921428571429,3,4.2,8.8,88.5,11.2,0.0,64.4,0.4,0.3,911170.0,93542.0,96963.2,46780.0,695678.0,0.0,27820.0,100.0,0.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,40.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:09:51,17:09:5,68.8074,61.6158,4,2.5,6.8,90.7,9.2,0.0,6.0,0.5,0.1,910924.4,93787.6,97058.4,46652.0,695047.2,0.0,27823.6,100.0,0.0,0.0,24.4,0.0,0.0,0.0,0.0,0.0,24.4,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:10:01,17:10:0,74.8385,65.46946666666668,3,1.5,6.8,91.2,8.7,0.0,94.2,0.8,0.3,913056.0,91656.0,97152.4,46949.2,696995.2,0.0,27949.2,100.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,13.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:10:11,17:10:1,86.75025000000001,71.003875,2,2.4,10.9,85.0,14.9,0.0,14.0,2.5,0.7,911995.2,92716.8,97212.8,46800.8,695737.6,0.0,28082.4,100.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,0.0,43.2,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:10:21,17:10:2,73.45675,65.27627777777778,1,3.6,14.0,83.6,16.3,0.0,50.0,0.8,0.3,913375.6,91336.4,97312.4,46987.6,696976.0,0.0,28108.0,100.0,0.0,0.0,108.5,0.0,0.0,0.0,0.0,0.0,108.5,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:10:31,17:10:3,74.5265,64.49117647058826,2,5.1,10.5,86.8,13.0,0.0,7.2,0.8,0.3,911032.4,93679.6,97326.8,46770.0,694637.2,0.0,28109.6,100.0,0.0,0.0,79.7,0.0,0.0,0.0,0.0,0.0,79.7,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:10:41,17:10:4,90.48729999999999,67.2335238095238,3,6.3,11.2,84.8,14.3,0.0,148.5,1.2,1.3,915492.0,89220.0,97464.4,47026.0,698578.0,0.0,28111.6,100.0,0.0,0.0,61.4,0.0,0.0,0.0,0.0,0.0,61.4,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:10:51,17:10:5,75.857,64.03507792207792,2,7.7,12.5,83.9,16.0,0.0,29.2,0.4,0.1,912486.0,92226.0,97473.6,47023.2,695926.8,0.0,28158.8,100.0,0.0,0.0,111.3,0.0,0.0,0.0,0.0,0.0,111.3,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:11:01,17:11:0,73.32519999999997,63.483674157303376,1,8.9,20.1,77.2,22.7,0.0,10.8,1.1,0.2,912018.4,92693.6,97556.0,46829.2,695346.4,0.0,28160.8,100.0,0.0,0.0,247.7,0.0,0.0,0.0,0.0,0.0,247.7,242.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.168.0.170,17:11:11,17:11:1,75.77249999999998,64.3738484848485,2,9.9,15.5,81.3,18.6,0.0,82.4,0.6,0.3,913031.2,91680.8,97635.6,46964.0,696186.0,0.0,28162.4,100.0,0.0,0.0,144.1,0.0,0.0,0.0,0.0,0.0,144.1,142.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
