time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
20:43:4,2410.8387999999995,845.8302799999999,2,5.0,47.0,50.2,49.8,0.0,10.4,0.8,0.2,913788.0,90924.0,85215.6,49496.4,704267.2,0.0,29145.2,100.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,14.1,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:43:5,261.7319,208.82652173913044,3,2.3,4.4,93.4,6.4,0.0,118.3,0.9,0.4,911140.0,93572.0,85179.2,48810.4,702018.4,0.0,29144.8,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:44:0,240.35099999999994,192.14316326530607,3,4.9,32.5,65.7,34.3,0.0,8.8,0.9,0.2,911288.8,93423.2,85213.6,49138.0,702090.4,0.0,29149.2,100.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:44:1,225.74204999999992,167.5516477272727,2,8.8,75.8,22.2,77.6,0.0,10.8,1.4,0.3,911813.2,92898.8,85266.8,49180.0,702493.2,0.0,29172.8,100.0,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,26.9,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:44:2,4097.998699999998,1624.9049367088608,1,7.9,96.8,1.0,99.0,0.0,106.8,2.4,1.4,910321.6,94390.4,85201.6,48530.8,703280.8,0.0,28954.8,100.0,0.0,0.0,45.1,0.0,0.0,0.0,0.0,0.0,45.1,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:44:3,9652.80125,4137.282184210526,2,7.6,96.9,0.4,99.5,0.0,6.0,0.8,13.7,892080.8,112631.2,82035.2,41515.2,703058.8,0.0,27720.8,100.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,25.3,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:44:4,5059.637500000003,2679.038804195803,3,14.3,96.4,0.9,99.0,0.0,92.4,0.5,6.8,898808.0,105904.0,83244.0,41607.2,702545.2,0.0,28152.8,100.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,31.7,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:44:5,3477.0815999999995,2074.014718309859,4,21.3,96.8,0.9,99.1,0.0,8.0,0.8,0.3,900847.6,103864.4,83238.0,41582.4,704428.4,0.0,23609.2,100.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,32.1,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:45:0,2561.788399999999,1651.68317735849,5,26.5,96.6,0.9,99.1,0.0,6.4,0.8,0.4,898992.0,105720.0,83308.4,41437.2,702551.6,0.0,23672.0,100.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,32.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:45:1,1799.7031000000004,959.5016730158726,6,31.5,96.4,0.7,99.3,0.0,6.4,0.8,0.3,902342.0,102370.0,83674.0,42394.8,705364.8,0.0,23675.6,100.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,33.7,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:45:2,420.738,204.27128212290492,7,35.8,88.9,8.9,91.1,0.0,121.2,0.8,0.4,898582.0,106130.0,83641.2,41432.8,701911.2,0.0,23616.0,100.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,30.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:45:3,254.46539999999996,174.39199742930586,7,38.9,90.8,7.6,92.4,0.0,7.6,0.8,0.3,898482.0,106230.0,83610.8,41450.8,701897.6,0.0,23599.6,100.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,32.8,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:45:4,292.8305,177.07275842696623,6,35.6,94.3,4.6,95.4,0.0,10.8,0.9,0.3,897460.4,107251.6,83552.0,40823.6,700799.6,0.0,23572.8,100.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,35.5,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:45:5,305.051,228.649246105919,5,32.1,98.4,0.1,99.9,0.0,9.6,0.9,0.3,898210.4,106501.6,83562.8,40839.2,701426.8,0.0,23558.4,100.0,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,39.1,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:46:0,289.91299999999995,190.05780212014136,5,28.3,93.5,5.4,94.6,0.0,111.6,1.1,0.3,898218.4,106493.6,83606.8,40852.8,701445.6,0.0,23556.4,100.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,34.7,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:46:1,294.967,210.99253061224485,4,24.5,95.6,3.0,97.0,0.0,7.6,0.8,0.2,898484.8,106227.2,83658.0,40865.2,701440.0,0.0,23685.6,100.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,34.4,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:46:2,267.15200000000004,181.7629126213593,4,20.6,86.9,11.8,88.2,0.0,10.4,1.1,0.3,898489.6,106222.4,83653.6,40890.8,701468.8,0.0,23711.2,100.0,0.0,0.0,29.2,0.0,0.0,0.0,0.0,0.0,29.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:46:3,298.9225,176.30531578947372,3,17.1,84.5,14.1,85.8,0.0,110.0,0.8,0.4,898740.0,105972.0,83704.8,40980.8,701456.0,0.0,23708.0,100.0,0.0,0.0,29.3,0.0,0.0,0.0,0.0,0.0,29.3,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:46:4,295.7443,190.09000000000003,2,13.0,95.4,3.2,96.8,0.0,7.2,0.9,0.2,898767.2,105944.8,83683.2,41008.8,701426.8,0.0,23704.0,100.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:46:5,1876.4810999999997,959.9149599999998,1,7.5,97.4,1.0,99.0,0.0,6.0,0.8,0.2,898935.6,105776.4,83818.0,41063.6,701095.6,0.0,23710.4,100.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,35.6,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:47:0,2155.4283499999997,658.8077400000001,2,5.0,47.6,51.1,48.9,0.0,16.8,1.0,0.3,899226.8,105485.2,83757.2,41103.2,701516.8,0.0,23716.0,100.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,14.9,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:47:1,232.5186,207.47647826086953,3,2.3,2.5,95.9,3.9,0.0,113.6,0.8,0.4,899051.2,105660.8,83747.2,41196.8,701379.2,0.0,23736.0,100.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.9,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:47:2,226.0495,195.54102000000003,3,5.0,20.5,77.3,22.4,0.0,6.8,0.8,0.7,900503.2,104208.8,83765.6,41532.8,701456.0,0.0,24888.8,100.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:47:3,215.5148,167.1042696629213,2,8.9,73.0,25.2,74.7,0.0,10.4,0.8,0.4,901332.0,103380.0,83797.6,41708.8,701446.8,0.0,25172.0,100.0,0.0,0.0,25.9,0.0,0.0,0.0,0.0,0.0,25.9,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:47:4,5645.209399999998,2035.9944193548388,1,9.3,97.0,1.1,98.9,0.0,75.0,1.0,0.3,899837.6,104874.4,84110.4,41716.0,699521.6,0.0,25176.0,100.0,0.0,0.0,45.2,0.0,0.0,0.0,0.0,0.0,45.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:47:5,9210.72275,4356.476925531915,2,9.4,97.4,0.6,99.3,0.0,82.5,1.1,1.2,902068.0,102644.0,83954.0,41785.6,701660.0,0.0,25168.8,100.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,26.8,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:48:0,5546.817499999997,2822.3714571428577,3,14.0,96.7,0.9,99.1,0.0,13.6,0.8,0.4,903278.0,101434.0,84030.0,42170.8,702538.0,0.0,25162.0,100.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:48:1,3247.2560000000003,2060.123462962964,4,21.6,96.7,1.0,99.0,0.0,93.2,1.1,0.4,902749.6,101962.4,84046.8,42516.4,701989.2,0.0,25189.2,100.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:48:2,2373.666599999999,1457.3845114503815,5,26.2,97.2,0.9,99.1,0.0,95.2,0.9,0.3,904088.8,100623.2,84091.6,43247.6,703182.0,0.0,25158.0,100.0,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,34.1,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:48:3,1167.089,437.2219314641744,6,32.1,93.0,5.4,94.6,0.0,6.0,0.8,0.2,902610.4,102101.6,83982.0,42603.2,702070.8,0.0,25148.8,100.0,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,32.3,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:48:4,311.31075,210.7243792134831,6,35.6,95.4,3.5,96.5,0.0,100.4,0.4,0.4,902186.4,102525.6,83940.8,41988.8,701480.8,0.0,25231.2,100.0,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,34.9,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:48:5,460.73715,308.2346507936504,6,37.8,98.1,0.2,99.8,0.0,6.0,0.8,0.3,902181.6,102530.4,83968.0,42028.8,701510.0,0.0,25240.8,100.0,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,37.9,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:49:0,510.6914,314.41735911602217,6,36.2,97.4,0.6,99.4,0.0,6.0,0.8,0.2,902224.4,102487.6,83978.8,42038.4,701472.8,0.0,25241.6,100.0,0.0,0.0,35.8,0.0,0.0,0.0,0.0,0.0,35.8,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:49:1,332.2726,208.2620123076923,6,32.5,90.6,8.1,91.9,0.0,16.4,0.9,0.3,902430.4,102281.6,84021.2,42103.6,701523.6,0.0,25267.2,100.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,33.7,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:49:2,243.82209999999998,177.2927395833333,6,28.8,82.1,16.7,83.3,0.0,110.8,0.9,0.4,901640.0,103072.0,84009.2,42135.6,700820.4,0.0,25262.0,100.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,29.1,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:49:3,239.73129999999998,173.83016194331998,5,24.7,86.9,12.0,88.0,0.0,7.2,0.8,0.2,902456.0,102256.0,84040.0,42148.8,701488.8,0.0,25256.0,100.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,31.6,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:49:4,276.5391999999999,187.041806763285,4,20.7,86.6,12.4,87.6,0.0,15.6,0.9,0.2,902467.2,102244.8,84083.2,42156.8,701480.0,0.0,25258.0,100.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,30.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:49:5,289.0186,202.73619999999997,3,17.0,87.7,11.2,88.8,0.0,12.8,0.8,0.2,901996.4,102715.6,84108.4,42221.2,700855.2,0.0,25268.0,100.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,31.2,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:50:0,217.0076,173.94680620155046,3,12.9,73.8,24.9,75.0,0.0,107.6,0.8,0.5,901990.0,102722.0,84117.6,42385.6,700877.2,0.0,25438.4,100.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:50:1,210.65715,166.74208695652183,2,9.2,71.5,27.0,73.0,0.0,11.2,0.9,0.2,903344.8,101367.2,84105.6,42604.8,701543.6,0.0,25834.0,100.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,24.8,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:50:2,279.72409999999996,186.09389090909093,1,5.5,80.6,17.9,82.0,0.0,89.4,0.8,0.4,902592.0,102120.0,84141.6,42619.6,700868.0,0.0,25836.0,100.0,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,29.5,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
