[126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576, 126.95576]
[112.434586, 112.434586, 112.434586, 112.434586, 112.434586, 112.434586, 112.434586, 112.434586, 126.3019, 123.74779, 120.02309, 116.604454, 113.89242, 111.82228, 110.24003, 109.013016, 108.04404, 108.04404, 108.04404]
[94.10751, 94.10751, 94.10751, 94.10751, 94.10751, 94.10751, 94.10751, 94.10751, 94.10751, 94.10751, 92.932594, 91.784454, 90.94132, 90.33156, 89.878815, 89.531975, 89.259155, 89.03958, 88.859055]
[77.17288, 77.17288, 77.17288, 77.17288, 77.17288, 77.17288, 77.17288, 77.17288, 77.17288, 77.17288, 77.23275, 77.23087, 77.230286, 77.23002, 77.22986, 77.22977, 77.2297, 77.229645, 77.22961]
[86.50924, 86.50924, 86.50924, 86.50924, 86.50924, 86.50924, 86.50924, 86.50924, 86.50924, 86.50924, 78.13637, 77.74538, 77.61121, 77.54666, 77.50936, 77.485275, 77.4685, 77.456154, 77.44673]
[72.64839, 72.64839, 72.64839, 72.64839, 72.64839, 72.64839, 72.64839, 72.98096, 77.19121, 77.22854, 77.22871, 77.228714, 77.228714, 77.228714, 77.228714, 77.228714, 77.228714, 77.228714, 77.228714]
[93.99351, 93.99351, 93.99351, 93.99351, 93.99351, 93.99351, 93.99351, 93.99351, 93.99351, 93.99351, 92.48913, 91.180115, 90.26916, 89.629265, 89.1625, 88.80957, 88.53429, 88.31393, 88.13388]
[94.19726, 94.19726, 94.19726, 94.19726, 94.19726, 94.19726, 94.19726, 94.19726, 94.19726, 94.19726, 94.312386, 94.312325, 94.312225, 94.312126, 94.312035, 94.31196, 94.31189, 94.31183, 94.31177]
[84.09168, 84.09168, 84.09168, 84.09168, 84.09168, 84.09168, 84.09168, 84.09168, 84.09168, 84.09168, 94.30135, 94.31163, 94.312096, 94.312096, 94.31203, 94.31196, 94.31187, 94.3118, 94.31173]
[78.74166, 78.74166, 78.74166, 78.74166, 78.74166, 78.74166, 78.74166, 78.74166, 78.74166, 78.57129, 77.71527, 77.50109, 77.418686, 77.37761, 77.35366, 77.3382, 77.327484, 77.31965, 77.31965]
[79.916756, 79.916756, 79.916756, 79.916756, 79.916756, 79.916756, 79.916756, 79.916756, 79.916756, 79.916756, 92.701416, 92.16283, 90.23022, 88.44177, 86.98714, 85.839, 84.93183, 84.206436, 83.618126]
[77.46706, 77.46706, 77.46706, 77.46706, 77.46706, 77.46706, 77.46706, 77.46706, 81.40837, 94.00147, 93.293884, 92.18233, 90.92387, 89.68894, 88.561516, 87.56694, 86.70412, 86.70412, 86.70412]
[80.05336, 80.05336, 80.05336, 80.05336, 80.05336, 80.05336, 80.05336, 80.05336, 80.05336, 84.4058, 94.186195, 94.30429, 94.31071, 94.31155, 94.31161, 94.31146, 94.31125, 94.31101, 94.31101]
[68.612, 68.612, 68.612, 68.612, 68.612, 68.612, 79.82087, 86.72344, 90.67154, 86.42444, 82.63745, 79.92135, 78.50097, 78.25844, 78.08901, 78.08901, 78.08901, 78.08901, 78.08901]
[76.45743, 76.45743, 76.45743, 76.45743, 76.45743, 76.45743, 76.45743, 76.45743, 76.45743, 78.90792, 82.502045, 91.18176, 93.39797, 93.56808, 93.29715, 92.86679, 92.3644, 91.83359, 91.83359]
[74.53155, 74.53155, 74.53155, 74.53155, 74.53155, 74.53155, 74.53155, 74.53155, 74.53155, 74.53155, 71.82997, 72.647865, 75.13813, 77.14866, 78.08412, 78.55966, 78.86027, 79.07386, 79.23464]
[72.796135, 72.796135, 72.796135, 72.796135, 72.796135, 72.796135, 72.796135, 72.796135, 72.796135, 80.72227, 77.49349, 78.71594, 82.410194, 86.09805, 89.09128, 90.967026, 92.05183, 92.682976, 92.682976]
[71.74316, 71.74316, 71.74316, 71.74316, 71.74316, 71.74316, 71.74316, 80.767006, 76.485214, 78.94663, 72.6879, 71.20557, 70.86664, 71.49964, 72.42894, 73.11887, 73.11887, 73.11887, 73.11887]
[74.34662, 74.34662, 74.34662, 74.34662, 78.93807, 78.431404, 74.008995, 77.2217, 77.29291, 77.2758, 77.26085, 77.25146, 77.245514, 77.245514, 77.245514, 77.245514, 77.245514, 77.245514, 77.245514]
[71.132225, 71.132225, 71.132225, 71.132225, 71.132225, 71.132225, 71.132225, 76.64959, 84.806984, 94.53157, 94.62223, 94.61213, 94.58444, 94.537094, 94.46829, 94.37829, 94.37829, 94.37829, 94.37829]
[74.78082, 74.78082, 74.78082, 74.78082, 73.79083, 76.51646, 80.37856, 80.18957, 80.19775, 80.78694, 83.9512, 88.91679, 91.3935, 91.3935, 91.3935, 91.3935, 91.3935, 91.3935, 91.3935]
[71.134476, 71.134476, 71.134476, 71.134476, 71.134476, 71.134476, 79.31787, 80.15975, 80.274, 85.43649, 92.69925, 92.728905, 91.09546, 88.86513, 86.48149, 86.48149, 86.48149, 86.48149, 86.48149]
