worker_give_metrics,write_to_csv_time,time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
192.168.0.170,20:16:10,20:16:1,94.723,71.34603167420815,5,22.1,20.3,63.6,35.0,23.7,20.4,614.9,1.2,19.7,2.5,94.0,0.8,17.0,0.1,1.6,2.0,5.8,934760.8,69951.2,88746.4,52704.4,729504.0,0.0,36575.6,100.0,1169.2,1169.2,1211.8,1169.2,1211.9
192.168.0.170,20:16:20,20:16:2,83.23239999999997,62.211686956521724,2,23.0,36.4,29.9,69.1,20.1,3.1,541.3,0.6,0.3,1.1,5.6,1.4,8.4,0.1,1.2,0.9,4.0,934297.6,70414.4,88716.0,51804.0,729569.2,0.0,36574.4,100.0,2008.2,2008.2,2803.8,2008.2,2803.9
192.168.0.170,20:16:30,20:16:3,94.398,69.8404937759336,4,24.1,26.2,52.3,46.9,37.5,15.4,961.5,1.3,16.7,3.0,85.6,0.8,12.0,0.0,2.0,1.8,6.5,928589.2,76122.8,88618.8,47497.2,729906.8,0.0,30374.8,100.0,1516.3,1516.3,1701.6,1515.8,1701.3
192.168.0.170,20:16:40,20:16:4,91.756,72.40642629482075,7,25.1,16.1,69.9,29.7,13.1,3.1,332.5,0.5,0.4,1.5,7.6,0.8,5.8,0.0,0.9,1.0,2.7,932750.4,71961.6,88618.0,49492.4,730160.4,0.0,31037.2,100.0,945.1,945.1,980.5,945.1,980.6
192.168.0.170,20:16:50,20:16:5,84.9652,70.87294999999996,9,26.0,13.4,73.0,23.7,36.9,6.1,1330.7,0.6,19.5,2.7,94.3,0.8,13.2,0.1,1.0,1.1,7.1,917322.0,87390.0,88306.8,43495.6,730014.8,0.0,30210.8,100.0,724.7,724.7,749.0,724.7,749.1
192.168.0.170,20:17:00,20:17:0,84.25959999999999,69.12642748091602,9,26.2,13.0,73.6,24.5,25.6,13.9,473.9,1.0,0.4,1.2,6.4,0.8,6.6,0.1,1.1,1.4,4.8,924454.4,80257.6,88356.0,46218.4,730095.2,0.0,30010.8,100.0,753.7,753.7,768.7,753.7,768.8
192.168.0.170,20:17:10,20:17:1,83.15399999999997,69.64524731182799,8,27.9,14.7,72.3,26.8,12.2,8.6,434.4,0.5,19.1,2.4,96.0,0.8,9.1,0.0,1.1,1.3,1.8,928855.2,75856.8,88363.2,48260.4,730284.4,0.0,31953.2,100.0,846.9,846.9,879.6,846.9,879.8
192.168.0.170,20:17:20,20:17:2,82.8567,68.8103693379791,6,28.7,19.9,64.0,35.4,6.6,0.0,295.4,0.9,0.4,1.2,6.4,0.8,18.8,0.0,1.7,1.3,1.4,930952.8,73759.2,88359.2,49648.8,730510.8,0.0,33839.6,100.0,1116.7,1116.7,1217.3,1116.7,1217.4
192.168.0.170,20:17:30,20:17:3,75.148,65.7311337792642,3,29.9,36.2,33.0,66.4,21.3,0.0,604.0,1.3,17.8,2.7,90.6,0.4,12.4,0.0,1.2,0.7,3.7,923091.2,81620.8,88215.2,44571.6,730617.2,0.0,29695.2,100.0,2189.5,2189.5,2453.6,2189.0,2453.2
192.168.0.170,20:17:43,20:17:4,2076.3115,819.7181818181816,1,23.1,54.1,0.3,99.7,32.2,74.5,877.6,0.7,0.4,0.7,4.4,0.9,10.8,0.0,1.6,2.1,6.0,929522.8,75189.2,88597.2,47305.6,731782.4,0.0,31286.0,100.0,2673.4,2673.4,5239.0,2673.4,5239.3
192.168.0.170,20:17:53,20:17:5,2739.17575,2338.7420934579454,1,21.4,56.0,0.2,99.8,73.6,40.7,2257.3,0.9,26.6,1.8,121.6,0.8,19.3,0.2,1.7,1.5,11.3,930633.6,74078.4,88354.4,43879.2,736533.2,0.0,30306.8,100.0,2721.9,2721.9,5314.6,2721.9,5315.7
192.168.0.170,20:18:02,20:18:0,2655.5175,2373.7830772946854,1,20.7,53.6,0.2,99.7,66.1,30.7,1937.2,0.9,9.3,2.1,48.4,0.8,11.5,0.0,1.4,1.4,10.3,925546.0,79166.0,88406.8,39313.2,737017.2,0.0,28956.0,100.0,2732.6,2732.6,5326.9,2732.6,5327.7
192.168.0.170,20:18:10,20:18:1,2488.7142,717.6851710037176,2,26.9,49.2,9.8,90.1,15.4,0.0,453.6,0.4,0.4,1.2,6.4,0.8,6.4,0.0,0.9,1.1,3.0,928840.0,75872.0,88254.4,41027.2,736015.6,0.0,27522.4,100.0,2737.6,2737.6,4817.7,2737.6,4818.0
192.168.0.170,20:18:22,20:18:2,1509.1206999999997,642.3603815789473,1,22.8,56.4,0.4,99.6,3.8,3.1,146.8,1.2,21.3,2.1,100.0,0.8,23.2,0.0,1.5,2.1,1.4,934808.4,69903.6,88446.0,43328.4,736036.4,0.0,30783.6,100.0,2710.8,2710.8,5319.0,2710.8,5319.0
192.168.0.170,20:18:33,20:18:3,2657.0022,2348.2529671361513,1,21.3,53.0,0.1,99.9,36.2,19.1,775.1,1.5,0.4,1.2,6.4,0.8,13.4,0.1,1.9,1.6,4.9,932241.2,72470.8,88681.6,42553.6,737639.2,0.0,29975.2,100.0,2632.0,2632.0,5152.8,2631.5,5152.6
192.168.0.170,20:18:40,20:18:4,2800.5004,802.1426147859928,2,25.7,51.3,7.7,92.3,56.2,53.0,1582.0,0.6,0.4,1.2,6.4,0.8,10.2,0.0,1.0,1.3,9.2,928532.4,76179.6,88555.6,41444.8,738016.8,0.0,27754.4,100.0,2578.7,2578.7,4570.4,2578.7,4570.8
192.168.0.170,20:18:50,20:18:5,98.44159999999997,73.83761616161618,5,29.7,28.5,49.1,50.4,16.2,6.1,754.4,0.6,0.6,1.7,10.4,0.9,19.8,0.1,1.5,1.9,3.8,931283.6,73428.4,88448.8,42216.4,737180.4,0.0,25953.2,100.0,1466.0,1466.0,1775.2,1466.0,1775.3
192.168.0.170,20:19:00,20:19:0,86.24549999999999,70.19356756756757,6,29.6,20.6,60.9,37.5,26.5,19.2,910.4,0.7,25.4,2.7,125.4,0.9,8.7,0.0,0.7,1.1,5.3,920490.4,84221.6,88487.2,36751.2,737159.2,0.0,26386.4,100.0,1269.0,1269.0,1288.2,1269.0,1288.3
192.168.0.170,20:19:10,20:19:1,88.29720000000002,70.14985666666665,5,30.0,22.7,57.3,42.2,21.3,17.8,523.6,0.8,0.4,1.2,6.4,0.7,12.7,0.0,1.1,1.2,3.9,925604.4,79107.6,88617.6,38141.2,737787.2,0.0,26173.2,100.0,1473.3,1473.3,1527.7,1473.3,1527.8
192.168.0.170,20:19:20,20:19:2,83.16179999999999,69.72770684039097,6,30.7,20.9,61.3,38.2,9.5,0.0,282.0,0.2,0.4,1.2,6.4,1.0,6.2,0.0,1.2,1.5,1.3,929957.6,74754.4,88534.4,40719.2,737975.2,0.0,27860.0,100.0,1289.2,1289.2,1333.1,1289.2,1333.2
192.168.0.170,20:19:30,20:19:3,84.373,70.08223676012463,5,32.1,27.0,52.9,46.5,9.4,0.0,384.6,1.2,24.5,2.6,119.6,1.0,21.8,0.0,1.4,0.9,1.8,933833.2,70878.8,89650.4,42827.2,738098.0,0.0,29909.6,100.0,1582.0,1582.0,1650.3,1581.5,1649.9
192.168.0.170,20:19:40,20:19:4,90.04930000000003,69.80136363636363,6,33.0,24.2,56.3,41.9,39.1,34.6,982.0,0.7,8.0,2.2,45.2,0.9,9.5,0.1,1.6,1.7,6.7,924556.4,80155.6,88464.4,38619.2,738314.0,0.0,26302.8,100.0,1304.3,1304.3,1443.2,1304.3,1443.3
192.168.0.170,20:19:50,20:19:5,82.11960000000002,61.815520588235266,3,34.0,39.4,28.6,71.2,17.7,20.9,555.6,0.6,0.4,1.2,6.4,0.8,15.7,0.0,1.4,2.1,3.8,929947.6,74764.4,88517.2,40096.8,738591.2,0.0,26576.4,100.0,1992.0,1992.0,2806.4,1992.0,2806.5
192.168.0.170,20:20:03,20:20:0,2177.8544,1012.4806166666668,1,24.0,57.8,0.2,99.8,46.8,33.0,1580.6,1.4,14.5,2.4,71.6,1.0,27.0,0.2,2.1,1.8,8.0,924663.6,80048.4,88744.4,38350.8,737528.4,0.0,28333.6,100.0,2714.4,2714.4,5312.1,2714.4,5312.4
192.168.0.170,20:20:12,20:20:1,2698.898849999999,2354.3827095238103,1,21.0,56.1,0.1,99.9,47.7,30.0,1471.6,0.4,14.5,2.1,70.4,1.0,11.0,0.1,1.4,1.7,8.3,923435.2,81276.8,88835.2,36886.8,738971.6,0.0,27076.8,100.0,2752.6,2752.6,5368.7,2752.6,5369.4
192.168.0.170,20:20:22,20:20:2,2734.2604999999994,2415.9101256038657,1,20.7,55.1,0.2,99.8,23.5,22.1,613.9,1.0,0.4,1.3,6.8,0.8,12.1,0.0,1.5,1.2,4.5,929913.6,74798.4,89249.2,38394.0,738905.2,0.0,25932.0,100.0,2682.3,2682.3,5231.7,2682.3,5232.3
192.168.0.170,20:20:30,20:20:3,2408.7871,470.05524528301885,3,31.8,48.3,11.2,88.7,19.4,0.0,529.4,1.4,19.7,2.8,99.2,0.8,18.1,0.1,2.1,1.8,2.7,934441.6,70270.4,89804.8,41104.0,739048.0,0.0,27011.2,100.0,2443.6,2443.6,4210.5,2443.1,4210.1
