time, response_time_p95, response_time, worker_number, request_rate,CPU0User%, CPU0Idle%, CPU0Total%, CPU1User%, CPU1Idle%, CPU1Total%,[DSK:sda]Reads, [DSK:sda]RMerge, [DSK:sda]RKBytes, [DSK:sda]WaitR, [DSK:sda]Writes, [DSK:sda]WMerge, [DSK:sda]WKBytes, [DSK:sda]WaitW, [DSK:sda]Request, [DSK:sda]QueLen, [DSK:sda]Wait, [DSK:sda]SvcTim, [DSK:sda]Util,[NUMA:0]Used, [NUMA:0]Free, [NUMA:0]Slab, [NUMA:0]Mapped, [NUMA:0]Anon, [NUMA:0]AnonH, [NUMA:0]Inactive, [NUMA:0]Hits,[TCPD]InReceives, [TCPD]InDelivers, [TCPD]OutRequests, [TCPD]InSegs, [TCPD]OutSegs
15:06:2,508.41679999999985,279.2235849999998,3,20.0,87.6,10.7,89.2,88.3,9.5,90.5,0.0,0.0,0.0,0.0,2.4,2.0,20.8,1.2,8.6,0.0,1.2,2.4,0.4,3456670.4,573861.6,209429.2,232730.8,1219753.2,0.0,1090944.0,100.0,23.6,23.6,27.8,23.6,27.9
15:06:3,434.68859999999984,253.470923076923,3,19.5,87.9,10.4,89.6,86.9,10.6,89.4,0.0,0.0,0.0,0.0,24.5,2.1,124.0,0.6,7.1,0.0,0.6,1.0,0.2,3456237.6,574294.4,209522.4,232741.6,1219546.0,0.0,1090946.8,100.0,21.9,21.9,28.0,21.9,27.9
15:06:4,310.06,217.79519387755107,3,19.6,84.2,14.3,85.7,86.0,11.7,88.3,0.0,0.0,0.0,0.0,0.6,2.9,18.0,0.8,8.4,0.1,0.8,1.5,0.3,3456983.2,573548.8,209597.6,232335.2,1219893.6,0.0,1090949.6,100.0,22.8,22.8,28.2,22.1,27.4
15:06:5,583.5451499999999,299.0863950000001,3,20.0,85.2,12.7,87.2,86.4,11.6,88.4,0.0,0.0,0.0,0.0,1.9,3.9,27.6,0.7,8.9,0.2,0.7,1.6,0.4,3456993.6,573538.4,209641.6,232758.8,1219840.8,0.0,1091078.0,100.0,21.4,21.4,29.0,20.9,28.5
15:07:0,384.33925,229.22369897959183,3,19.6,86.0,12.0,88.0,86.6,11.2,88.8,0.0,0.0,0.0,0.0,2.9,2.6,24.8,1.0,8.1,0.0,1.0,1.8,0.3,3456116.0,574416.0,209527.2,232745.6,1219313.6,0.0,1091087.6,100.0,21.7,21.7,27.5,21.7,27.5
15:07:1,298.28625,216.39885714285703,3,19.6,83.7,14.5,85.4,85.1,13.6,86.4,0.0,0.0,0.0,0.0,20.7,2.5,108.4,1.0,8.1,0.0,1.0,1.8,0.4,3456213.6,574318.4,209569.2,232771.6,1219445.6,0.0,1091110.8,100.0,20.7,20.7,27.4,20.7,27.5
15:07:2,775.84975,343.739443877551,3,19.6,82.9,14.4,85.6,82.5,16.2,83.8,0.0,0.0,0.0,0.0,0.6,1.9,13.2,0.9,8.6,0.0,0.9,2.4,0.4,3456594.0,573938.0,209718.4,232778.8,1219482.4,0.0,1091109.6,100.0,21.0,21.0,27.0,21.0,27.1
15:07:3,403.967,218.28585863874326,3,19.1,79.7,18.5,81.5,80.7,17.3,82.7,0.0,0.0,0.0,0.0,0.7,2.2,14.0,1.1,9.0,0.0,1.1,2.8,0.4,3457969.6,572562.4,209817.6,232782.8,1220638.8,0.0,1091125.2,100.0,18.6,18.6,25.4,18.6,25.2
15:07:4,469.575,229.72825870646764,3,20.1,83.2,13.7,86.3,83.0,15.6,84.4,0.0,0.0,0.0,0.0,22.9,2.7,119.6,1.0,8.5,0.1,1.0,1.8,0.4,3458048.8,572483.2,209748.4,232806.4,1220931.6,0.0,1091240.8,100.0,22.2,22.2,27.5,22.2,27.3
15:07:5,305.51124999999996,209.16053092783508,3,19.4,81.6,16.8,83.2,82.5,16.1,83.9,0.0,0.0,0.0,0.0,1.7,3.8,26.8,0.6,9.0,0.2,0.6,1.7,0.5,3458824.8,571707.2,209755.2,233204.0,1221578.0,0.0,1091243.2,100.0,24.2,24.2,29.2,23.7,29.0
15:08:0,481.0254,252.30833678756483,3,19.3,85.4,13.5,86.5,88.4,9.0,91.0,0.0,0.0,0.0,0.0,0.6,2.1,13.2,0.8,7.4,0.1,0.8,1.5,0.3,3458263.6,572268.4,209691.2,233214.8,1221026.8,0.0,1091245.6,100.0,21.1,21.1,27.4,21.1,27.5
15:08:1,561.6401,317.200421875,3,19.2,87.8,9.6,90.4,87.6,10.8,89.1,0.0,0.0,0.0,0.0,3.0,2.5,24.0,0.5,3.8,0.1,0.5,1.1,0.3,3458832.4,571699.6,209963.6,232805.2,1221127.2,0.0,1091269.6,100.0,22.1,22.1,29.2,21.4,28.5
15:08:2,479.528,300.71076381909546,3,19.9,87.0,11.1,88.8,87.9,9.5,90.5,0.0,0.0,0.0,0.0,23.0,2.2,119.2,0.3,3.9,0.1,0.3,0.7,0.3,3457988.0,572544.0,209714.0,232442.8,1220712.0,0.0,1091272.0,100.0,20.4,20.4,27.2,20.4,27.1
15:08:3,445.5209499999999,276.54627319587627,3,19.4,87.6,10.4,89.6,86.8,10.4,89.6,0.0,0.0,0.0,0.0,0.6,2.0,13.6,0.9,7.7,0.0,0.9,1.9,0.4,3457063.2,573468.8,209755.2,232852.4,1219759.6,0.0,1091283.6,100.0,19.9,19.9,26.9,19.9,26.9
15:08:4,450.05699999999996,276.14449743589734,3,19.5,88.8,9.7,90.3,87.6,10.6,89.4,0.0,0.0,0.0,0.0,0.6,2.5,17.2,0.8,8.1,0.0,0.8,1.5,0.4,3458283.2,572248.8,209876.0,232844.8,1220840.8,0.0,1091281.6,100.0,19.2,19.2,26.9,19.2,27.0
15:08:5,426.3175,231.67193548387093,3,6.2,25.5,74.0,26.0,24.4,73.8,25.8,0.0,0.0,0.0,0.0,2.3,3.7,29.6,0.9,9.8,0.1,0.9,1.8,0.5,3458664.8,571867.2,209921.2,232855.6,1221239.6,0.0,1091286.0,100.0,9.7,9.7,12.1,9.2,11.8
15:09:0,185.97389999999996,160.30349999999996,3,5.0,9.0,90.0,10.0,5.8,92.9,6.9,0.0,0.0,0.0,0.0,22.6,3.1,120.4,1.0,9.7,0.1,1.0,2.2,0.5,3459853.6,570678.4,209955.6,232492.8,1221766.0,0.0,1091287.6,100.0,4.2,4.2,4.6,4.2,4.8
15:09:1,313.0876,175.1055,2,5.0,46.8,52.0,48.0,44.7,54.0,45.9,0.0,0.0,0.0,0.0,0.6,2.2,11.6,0.8,5.1,0.1,0.8,1.2,0.2,3459408.8,571123.2,210106.0,232872.8,1221513.6,0.0,1091308.4,100.0,12.9,12.9,17.4,12.2,16.7
15:09:2,350.7416499999999,206.09206249999997,1,4.8,59.6,38.7,61.3,60.1,38.8,61.2,0.0,0.0,0.0,0.0,3.0,2.8,24.3,1.0,7.9,0.2,1.0,1.4,0.2,3459154.8,571377.2,210119.2,233298.4,1221340.8,0.0,1091312.4,100.0,16.1,16.1,21.7,16.1,21.8
15:09:3,369.8667999999999,194.0933061224489,1,4.9,64.5,33.3,66.7,63.4,35.3,64.7,0.0,0.0,0.0,0.0,21.7,4.3,121.8,0.9,8.7,0.1,0.9,1.2,0.4,3461147.2,569384.8,210149.2,233486.8,1223450.4,0.0,1091324.0,100.0,15.7,15.7,21.0,15.7,21.2
15:09:4,375.00475,198.43258695652176,1,4.6,63.4,34.9,65.1,62.5,35.5,64.4,0.0,0.0,0.0,0.0,0.5,2.0,11.6,0.9,6.8,0.1,0.9,1.6,0.2,3459936.8,570595.2,210162.8,232960.0,1221725.6,0.0,1091328.4,100.0,15.8,15.8,21.4,15.8,21.5
15:09:5,285.58759999999995,177.71693877551022,1,4.9,62.7,35.8,64.2,64.4,34.5,65.5,0.0,0.0,0.0,0.0,1.5,3.3,22.4,0.9,5.9,0.2,0.9,1.3,0.5,3460256.0,570276.0,209980.0,233517.6,1222736.0,0.0,1091333.2,100.0,19.2,19.2,24.1,18.7,23.7
15:10:0,334.1409999999999,195.24823999999998,1,5.0,66.0,31.7,68.3,65.9,32.4,67.6,0.0,0.0,0.0,0.0,2.8,2.2,23.2,0.9,7.3,0.2,0.9,1.6,0.2,3457078.0,573454.0,210017.2,232967.6,1219676.8,0.0,1091331.6,100.0,18.0,18.0,22.0,18.0,21.9
15:10:1,359.58059999999995,201.28895918367354,1,4.9,66.7,30.5,69.5,66.2,31.4,68.5,0.0,0.0,0.0,0.0,23.6,3.8,128.4,1.1,9.6,0.1,1.1,2.4,0.6,3458672.0,571860.0,210127.6,233370.4,1221182.8,0.0,1091360.8,100.0,16.2,16.2,21.7,16.2,21.7
15:10:2,368.5925,216.4110784313726,1,5.1,69.7,27.1,72.9,70.2,28.5,71.5,0.0,0.0,0.0,0.0,0.7,1.7,11.2,0.8,5.9,0.1,0.8,1.9,0.3,3459402.4,571129.6,210285.6,233209.6,1221258.8,0.0,1091494.4,100.0,17.0,17.0,22.4,17.0,22.3
15:10:3,297.50989999999996,209.67275000000004,1,4.8,65.7,32.3,67.7,66.6,31.5,68.4,0.0,0.0,0.0,0.0,0.7,1.9,15.6,0.9,8.8,0.2,0.9,1.8,0.2,3459625.2,570906.8,210351.6,232995.6,1221396.4,0.0,1091489.6,100.0,15.9,15.9,21.5,15.9,21.7
15:10:4,297.35515,208.59602000000004,1,5.0,64.0,34.7,65.3,65.0,33.1,66.7,0.0,0.0,0.0,0.0,2.6,2.6,23.2,1.0,6.6,0.2,1.0,1.2,0.3,3459238.0,571294.0,210349.6,233009.6,1220850.8,0.0,1091492.0,100.0,18.5,18.5,23.8,17.8,23.2
15:10:5,404.78585,234.0233,1,5.0,66.7,31.5,68.5,64.5,32.9,67.0,0.0,0.0,0.0,0.0,24.6,4.2,130.4,0.9,8.0,0.2,0.9,1.2,0.5,3458210.4,572321.6,210310.4,232990.0,1219874.8,0.0,1091499.6,100.0,18.1,18.1,24.3,17.6,24.0
15:11:0,295.8614,174.50138000000004,1,5.0,66.5,32.2,67.8,64.7,33.3,66.6,0.0,0.0,0.0,0.0,0.5,1.9,11.2,0.8,6.6,0.0,0.8,1.6,0.2,3460439.6,570092.4,210368.8,233589.2,1222184.8,0.0,1091620.8,100.0,16.7,16.7,21.7,16.7,21.6
15:11:1,348.7789999999998,210.88807999999997,1,5.0,67.1,31.0,69.0,69.0,29.5,70.5,0.0,0.0,0.0,0.0,17.7,3.9,101.2,0.8,10.5,0.0,0.8,2.0,0.4,3460258.8,570273.2,210385.6,233598.0,1221832.0,0.0,1091653.2,100.0,17.2,17.2,22.3,17.2,22.2
15:11:2,383.4804,204.94283673469386,1,4.9,62.4,35.2,64.8,60.5,37.5,62.5,0.0,0.0,0.0,0.0,0.3,1.1,7.6,0.5,5.0,0.1,0.5,1.0,0.1,3459349.6,571182.4,210385.2,233438.0,1221102.8,0.0,1091652.0,100.0,16.4,16.4,21.4,16.4,21.5
15:11:3,398.70459999999997,205.56664444444448,1,4.5,57.8,40.7,59.3,58.4,40.1,59.9,0.0,0.0,0.0,0.0,0.5,2.3,13.2,1.1,7.8,0.1,1.1,2.0,0.3,3458062.4,572469.6,210439.6,233448.8,1219526.8,0.0,1091654.4,100.0,16.2,16.2,20.8,16.2,20.8
15:11:4,245.195,170.43083673469388,1,4.9,66.5,32.4,67.6,64.5,31.7,68.2,0.0,0.0,0.0,0.0,2.7,2.3,23.6,0.7,4.7,0.0,0.7,1.1,0.4,3457943.2,572588.8,210479.6,233051.2,1219494.0,0.0,1091658.4,100.0,14.6,14.6,20.1,14.6,20.1
15:11:5,209.24969999999996,167.92120000000003,1,1.5,15.2,84.3,15.6,14.6,84.3,15.3,0.0,0.0,0.0,0.0,23.8,4.1,129.8,1.0,8.1,0.1,1.0,2.3,0.8,3456830.8,573701.2,210383.6,232672.0,1218398.8,0.0,1091652.0,100.0,6.9,6.9,8.6,6.4,8.4
15:12:0,313.0245,202.17581818181816,1,1.1,17.1,81.9,18.1,19.8,78.5,21.4,0.0,0.0,0.0,0.0,0.5,2.8,15.2,0.9,8.8,0.1,0.9,1.6,0.2,3459848.0,570684.0,210633.6,232684.0,1221136.0,0.0,1091662.8,100.0,6.8,6.8,8.5,6.8,8.5
15:12:1,393.14264999999995,221.15941666666666,1,1.2,16.3,82.6,17.4,16.6,82.3,17.6,0.0,0.0,0.0,0.0,2.9,3.1,27.6,1.2,10.3,0.1,1.2,2.0,0.3,3460441.6,570090.4,210589.6,233548.8,1221994.0,0.0,1091686.8,100.0,6.0,6.0,7.0,6.0,7.0
15:12:2,252.23939999999996,189.2948888888889,1,0.9,21.1,77.2,22.8,22.1,75.5,24.3,0.0,0.0,0.0,0.0,0.6,1.8,11.6,0.8,5.4,0.1,0.8,1.3,0.2,3465448.8,565083.2,210827.6,234536.8,1226570.0,0.0,1091685.2,100.0,9.2,9.2,10.2,9.1,10.3
15:12:3,359.48474999999996,212.7266875,1,1.6,23.1,75.9,24.0,22.9,75.6,24.2,0.0,0.0,0.0,0.0,23.0,3.3,122.8,1.0,9.7,0.2,1.0,1.6,0.3,3457191.2,573340.8,210760.0,233114.4,1218493.6,0.0,1091688.8,100.0,9.4,9.4,11.0,8.7,10.3
15:12:4,279.485,182.41472727272728,1,1.1,17.2,81.8,18.2,17.4,81.1,18.8,0.0,0.0,0.0,0.0,0.8,2.6,20.0,0.9,12.0,0.1,0.9,2.2,0.2,3458832.8,571699.2,210830.8,233120.8,1220204.4,0.0,1091688.4,100.0,7.6,7.6,9.3,7.6,9.4
15:12:5,253.69429999999994,188.60464285714284,1,1.4,22.9,76.0,24.0,19.7,79.4,20.3,0.0,0.0,0.0,0.0,2.9,2.9,26.8,0.4,4.2,0.1,0.4,0.7,0.4,3458737.6,571794.4,210677.2,232740.0,1219733.2,0.0,1091691.6,100.0,8.0,8.0,9.5,7.5,9.1
15:13:0,338.51599999999996,214.06641666666667,1,1.2,21.1,77.7,22.3,21.6,76.6,23.3,0.0,0.0,0.0,0.0,0.3,0.4,5.2,0.5,4.0,0.0,0.5,1.0,0.1,3459494.4,571037.6,210874.4,233155.2,1220655.2,0.0,1091703.6,100.0,7.1,7.1,8.1,7.1,8.1
15:13:1,268.7570999999999,189.81799999999998,1,1.2,22.9,74.6,25.2,22.3,75.2,24.8,0.0,0.0,0.0,0.0,22.7,3.6,124.4,0.8,9.7,0.1,0.8,1.6,0.5,3458401.6,572130.4,210985.6,233571.6,1219609.6,0.0,1091722.4,100.0,10.1,10.1,11.2,10.1,11.3
15:13:2,367.95120000000003,203.60559999999998,1,1.5,24.2,74.9,25.0,24.2,74.4,25.6,0.0,0.0,0.0,0.0,2.6,2.6,23.1,0.6,4.8,0.0,0.6,0.9,0.4,3457591.6,572940.4,210750.8,233200.4,1218901.6,0.0,1091723.2,100.0,7.4,7.4,9.3,7.4,9.2
15:13:3,356.7641,225.68679999999998,1,1.5,27.0,71.2,28.6,26.9,70.0,30.0,0.0,0.0,0.0,0.0,0.6,3.0,18.8,0.7,9.6,0.1,0.7,1.7,0.3,3459588.4,570943.6,211069.2,233831.6,1220601.2,0.0,1091725.6,100.0,11.0,11.0,12.6,11.0,12.7
15:13:4,299.2476,190.63473333333334,1,1.5,19.2,79.8,20.1,21.5,76.7,23.3,0.0,0.0,0.0,0.0,0.8,2.4,16.8,0.5,7.0,0.0,0.5,1.2,0.3,3459954.4,570577.6,211043.2,232824.0,1220334.4,0.0,1091788.0,100.0,7.1,7.1,8.7,7.1,8.9
15:13:5,386.1247,257.6028571428571,1,1.4,25.2,72.0,27.0,23.4,74.2,25.8,0.0,0.0,0.0,0.0,23.8,4.6,132.8,0.5,4.6,0.4,0.5,0.7,0.6,3459028.4,571503.6,211008.0,233155.2,1219818.4,0.0,1091797.2,100.0,11.2,11.2,12.5,10.7,12.3
